Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	ABL1	2	94	0	0	1.0		1.0
KRAS	AGO2	1	95	0	0	1.0		1.0
KRAS	AKT1	1	95	0	0	1.0		1.0
KRAS	AKT3	3	93	0	0	1.0		1.0
KRAS	ALB	1	95	0	0	1.0		1.0
KRAS	ALK	7	89	0	0	1.0		1.0
KRAS	AMER1	6	90	0	0	1.0		1.0
KRAS	ANKRD11	1	95	0	0	1.0		1.0
KRAS	APC	6	90	0	0	1.0		1.0
KRAS	AR	2	94	0	0	1.0		1.0
KRAS	ARAF	2	94	0	0	1.0		1.0
KRAS	ARHGAP35	3	93	0	0	1.0		1.0
KRAS	ARID1A	11	85	0	0	1.0		1.0
KRAS	ARID1B	5	91	0	0	1.0		1.0
KRAS	ARID2	5	91	0	0	1.0		1.0
KRAS	ARID5B	1	95	0	0	1.0		1.0
KRAS	ASXL1	3	93	0	0	1.0		1.0
KRAS	ASXL2	1	95	0	0	1.0		1.0
KRAS	ATM	9	87	0	0	1.0		1.0
KRAS	ATR	5	91	0	0	1.0		1.0
KRAS	ATRX	7	89	0	0	1.0		1.0
KRAS	AURKB	1	95	0	0	1.0		1.0
KRAS	AXIN1	3	93	0	0	1.0		1.0
KRAS	AXIN2	3	93	0	0	1.0		1.0
KRAS	AXL	1	95	0	0	1.0		1.0
KRAS	B2M	3	93	0	0	1.0		1.0
KRAS	BABAM1	1	95	0	0	1.0		1.0
KRAS	BAP1	1	95	0	0	1.0		1.0
KRAS	BARD1	3	93	0	0	1.0		1.0
KRAS	BCL6	3	93	0	0	1.0		1.0
KRAS	BCOR	3	93	0	0	1.0		1.0
KRAS	BIRC3	1	95	0	0	1.0		1.0
KRAS	BLM	2	94	0	0	1.0		1.0
KRAS	BMPR1A	1	95	0	0	1.0		1.0
KRAS	BRAF	5	91	0	0	1.0		1.0
KRAS	BRCA1	2	94	0	0	1.0		1.0
KRAS	BRCA2	4	92	0	0	1.0		1.0
KRAS	BRD4	1	95	0	0	1.0		1.0
KRAS	BRIP1	1	95	0	0	1.0		1.0
KRAS	BTK	3	93	0	0	1.0		1.0
KRAS	CALR	1	95	0	0	1.0		1.0
KRAS	CARD11	3	93	0	0	1.0		1.0
KRAS	CASP8	1	95	0	0	1.0		1.0
KRAS	CBL	2	94	0	0	1.0		1.0
KRAS	CCND1	1	95	0	0	1.0		1.0
KRAS	CCNE1	1	95	0	0	1.0		1.0
KRAS	CD276	2	94	0	0	1.0		1.0
KRAS	CD79B	2	94	0	0	1.0		1.0
KRAS	CDC73	1	95	0	0	1.0		1.0
KRAS	CDK12	2	94	0	0	1.0		1.0
KRAS	CDKN2A	5	91	0	0	1.0		1.0
KRAS	CEBPA	1	95	0	0	1.0		1.0
KRAS	CHEK2	1	95	0	0	1.0		1.0
KRAS	CIC	3	93	0	0	1.0		1.0
KRAS	CREBBP	4	92	0	0	1.0		1.0
KRAS	CSDE1	2	94	0	0	1.0		1.0
KRAS	CSF1R	5	91	0	0	1.0		1.0
KRAS	CSF3R	1	95	0	0	1.0		1.0
KRAS	CTLA4	1	95	0	0	1.0		1.0
KRAS	CUL3	2	94	0	0	1.0		1.0
KRAS	CXCR4	1	95	0	0	1.0		1.0
KRAS	CYLD	3	93	0	0	1.0		1.0
KRAS	CYSLTR2	1	95	0	0	1.0		1.0
KRAS	DICER1	2	94	0	0	1.0		1.0
KRAS	DIS3	3	93	0	0	1.0		1.0
KRAS	DNAJB1	1	95	0	0	1.0		1.0
KRAS	DNMT1	3	93	0	0	1.0		1.0
KRAS	DNMT3A	3	93	0	0	1.0		1.0
KRAS	DNMT3B	3	93	0	0	1.0		1.0
KRAS	DOT1L	3	93	0	0	1.0		1.0
KRAS	DROSHA	2	94	0	0	1.0		1.0
KRAS	E2F3	2	94	0	0	1.0		1.0
KRAS	EED	2	94	0	0	1.0		1.0
KRAS	EGFR	4	92	0	0	1.0		1.0
KRAS	EIF1AX	2	94	0	0	1.0		1.0
KRAS	EIF4A2	1	95	0	0	1.0		1.0
KRAS	EIF4E	1	95	0	0	1.0		1.0
KRAS	EP300	2	94	0	0	1.0		1.0
KRAS	EPCAM	1	95	0	0	1.0		1.0
KRAS	EPHA3	4	92	0	0	1.0		1.0
KRAS	EPHA5	6	90	0	0	1.0		1.0
KRAS	EPHA7	4	92	0	0	1.0		1.0
KRAS	EPHB1	4	92	0	0	1.0		1.0
KRAS	ERBB4	7	89	0	0	1.0		1.0
KRAS	ERCC2	1	95	0	0	1.0		1.0
KRAS	ERCC3	2	94	0	0	1.0		1.0
KRAS	ERCC4	1	95	0	0	1.0		1.0
KRAS	ERCC5	2	94	0	0	1.0		1.0
KRAS	ERG	1	95	0	0	1.0		1.0
KRAS	ERRFI1	1	95	0	0	1.0		1.0
KRAS	ESR1	2	94	0	0	1.0		1.0
KRAS	ETV1	2	94	0	0	1.0		1.0
KRAS	EZH1	1	95	0	0	1.0		1.0
KRAS	FAM58A	1	95	0	0	1.0		1.0
KRAS	FANCA	1	95	0	0	1.0		1.0
KRAS	FANCC	1	95	0	0	1.0		1.0
KRAS	FAT1	10	86	0	0	1.0		1.0
KRAS	FBXW7	2	94	0	0	1.0		1.0
KRAS	FGF19	2	94	0	0	1.0		1.0
KRAS	FGF3	2	94	0	0	1.0		1.0
KRAS	FGF4	2	94	0	0	1.0		1.0
KRAS	FGFR1	1	95	0	0	1.0		1.0
KRAS	FGFR2	3	93	0	0	1.0		1.0
KRAS	FGFR3	1	95	0	0	1.0		1.0
KRAS	FGFR4	1	95	0	0	1.0		1.0
KRAS	FLCN	1	95	0	0	1.0		1.0
KRAS	FLT1	5	91	0	0	1.0		1.0
KRAS	FLT3	5	91	0	0	1.0		1.0
KRAS	FLT4	7	89	0	0	1.0		1.0
KRAS	FOXA1	3	93	0	0	1.0		1.0
KRAS	FOXL2	1	95	0	0	1.0		1.0
KRAS	FOXO1	1	95	0	0	1.0		1.0
KRAS	FOXP1	1	95	0	0	1.0		1.0
KRAS	FUBP1	2	94	0	0	1.0		1.0
KRAS	FYN	2	94	0	0	1.0		1.0
KRAS	GATA2	1	95	0	0	1.0		1.0
KRAS	GATA3	1	95	0	0	1.0		1.0
KRAS	GLI1	3	93	0	0	1.0		1.0
KRAS	GRIN2A	5	91	0	0	1.0		1.0
KRAS	GSK3B	1	95	0	0	1.0		1.0
KRAS	H3F3C	2	94	0	0	1.0		1.0
KRAS	HGF	3	93	0	0	1.0		1.0
KRAS	HIST1H1C	1	95	0	0	1.0		1.0
KRAS	HIST1H3B	1	95	0	0	1.0		1.0
KRAS	HIST1H3D	2	94	0	0	1.0		1.0
KRAS	HIST1H3E	1	95	0	0	1.0		1.0
KRAS	HIST1H3I	1	95	0	0	1.0		1.0
KRAS	HLA-A	1	95	0	0	1.0		1.0
KRAS	HLA-C	1	95	0	0	1.0		1.0
KRAS	HNF1A	1	95	0	0	1.0		1.0
KRAS	HRAS	1	95	0	0	1.0		1.0
KRAS	IDH1	1	95	0	0	1.0		1.0
KRAS	IGF1	2	94	0	0	1.0		1.0
KRAS	IGF1R	2	94	0	0	1.0		1.0
KRAS	IGF2	1	95	0	0	1.0		1.0
KRAS	IKBKE	3	93	0	0	1.0		1.0
KRAS	IKZF1	5	91	0	0	1.0		1.0
KRAS	IL10	3	93	0	0	1.0		1.0
KRAS	IL7R	4	92	0	0	1.0		1.0
KRAS	INHA	2	94	0	0	1.0		1.0
KRAS	INHBA	3	93	0	0	1.0		1.0
KRAS	INPP4B	3	93	0	0	1.0		1.0
KRAS	INPPL1	5	91	0	0	1.0		1.0
KRAS	IRF4	2	94	0	0	1.0		1.0
KRAS	IRS1	5	91	0	0	1.0		1.0
KRAS	IRS2	2	94	0	0	1.0		1.0
KRAS	JAK2	3	93	0	0	1.0		1.0
KRAS	JAK3	2	94	0	0	1.0		1.0
KRAS	KDM5A	4	92	0	0	1.0		1.0
KRAS	KDM5C	4	92	0	0	1.0		1.0
KRAS	KDM6A	5	91	0	0	1.0		1.0
KRAS	KDR	7	89	0	0	1.0		1.0
KRAS	KEAP1	24	72	0	0	1.0		1.0
KRAS	KIT	2	94	0	0	1.0		1.0
KRAS	KLF4	2	94	0	0	1.0		1.0
KRAS	KMT2A	1	95	0	0	1.0		1.0
KRAS	KMT2B	3	93	0	0	1.0		1.0
