Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
ABL1	APC	2	0.0021950683005982326	5.435067070238097	0.012738081630679694
ABL1	CDKN2A	5	0.02864907663445202	3.0983584437500657	0.06269453370694018
ABL1	INPPL1	2	0.0006999259800309891	6.368942914404951	0.006694529761774537
ABL1	KDM5C	2	0.001264446022194883	5.880020761379863	0.009208578634700364
ABL1	KDM6A	2	0.02931697184492848	3.3643905150090774	0.06381409408439116
ABL1	KMT2B	2	0.00363363912332339	5.033863451866284	0.01671115907971078
ABL1	KRAS	5	0.751548221902199	-0.0644591996347359	0.8136078856804867
ABL1	LATS2	2	0.0009619563195314251	6.104161904192102	0.008140879547844416
ABL1	SMAD4	2	0.4400789602523942	0.6730664922853835	0.5386930115572347
ABL1	TGFBR1	2	0.00910978086788678	4.306006099599189	0.02870535140068403
ABL1	TP53	6	0.114625680864396	10.0	0.18383849377690448
ACVR1	CDKN2A	2	0.30967902699057237	1.7693870718585836	0.40561991711230794
ACVR1	CDKN2Ap14ARF	2	0.05816017204419766	3.5499074429207016	0.10710165702468874
ACVR1	CDKN2Ap16INK4A	2	0.059063190702506325	3.5360529002402097	0.10848496081475777
ACVR1	CDKN2B	2	0.0533031131875534	3.627848313574333	0.10025685915763582
ACVR1	KRAS	3	0.5912836941989121	10.0	0.6785339482113997
ACVR1	TP53	3	0.33896186481201457	10.0	0.43480835261792533
AGO2	ANKRD11	2	0.022673377225076216	3.336150712017959	0.05266193588725545
AGO2	ARID1A	5	0.017793008807331635	1.9667300041590066	0.044209289668154184
AGO2	ARID2	3	0.0050863273647980154	3.378155885355025	0.02005466866936017
AGO2	ATM	2	0.15042891775534442	1.6634927406454472	0.2266346056640877
AGO2	CCND2	2	0.012531447644028502	3.843067018777007	0.03489668825423762
AGO2	CDKN2A	7	0.7140720714310489	-0.23682839100550385	0.7859880532062152
AGO2	CDKN2Ap14ARF	5	0.18416907985358089	0.874469117916141	0.26677913341182674
AGO2	CDKN2Ap16INK4A	5	0.18867137821417868	0.860445736685303	0.2727464332127056
AGO2	CDKN2B	4	0.3385703567805068	0.5366889250448016	0.43480835261792533
AGO2	CUL3	2	0.005149288570846072	4.625077088012524	0.02018747151643083
AGO2	DNMT1	2	0.006387879574291962	4.43155258606186	0.022863568970978618
AGO2	EGFR	2	0.004035571425083905	4.848348397613063	0.01751505411220926
AGO2	ELF3	2	0.029942664129681114	3.099029375935299	0.06487955578667826
AGO2	EP300	2	0.018307515563645935	3.518490966509591	0.04518383374861838
AGO2	FAT1	2	0.03523999768397545	2.959752409994145	0.07333417270991384
AGO2	FBXW7	2	0.022673377225076216	3.336150712017959	0.05266193588725545
AGO2	FH	3	0.00026585050361306074	5.0945175987842894	0.003733664566713158
AGO2	FLT1	3	0.0019756222146358688	3.9157687469549716	0.01200069774586464
AGO2	FUBP1	2	0.0014745661279517404	5.850981854457862	0.009892746464051817
AGO2	KDR	2	0.007748330478887268	4.260747624213561	0.025527064563296613
AGO2	KMT2D	2	0.19574255228118825	1.4050596880832675	0.2816879226684975
AGO2	KRAS	20	0.12546781632791149	1.9511264223168654	0.19789570588585595
AGO2	MTAP	2	0.16828068099168111	1.5549005927227204	0.24759134428531512
AGO2	MYC	11	9.495469519681636e-11	4.863608125284374	1.0240774297075516e-08
AGO2	NBN	2	0.0021950683005982326	5.435067070238097	0.012738081630679694
AGO2	NOTCH1	2	0.018307515563645935	3.518490966509591	0.04518383374861838
AGO2	PREX2	2	0.04992375611769091	2.6598533599104877	0.09515311436102744
AGO2	PTPRT	2	0.040875786242692204	2.8324459030204348	0.0820962734234816
AGO2	RAD21	7	2.7004279624087373e-11	7.096275911056649	3.1501318843119067e-09
AGO2	RECQL4	8	5.654387777933095e-12	6.655351828612554	7.345563758787631e-10
AGO2	RNF43	3	0.12974844986676734	1.3983801553252355	0.20397198554412602
AGO2	ROS1	2	0.012531447644028502	3.843067018777007	0.03489668825423762
AGO2	SMAD4	6	0.3867686399385186	0.3531580516921655	0.48588341667880713
AGO2	TP53	20	0.0050240962592389676	3.1393366816088895	0.01995672982474631
AGO2	WHSC1L1	2	0.0325478417357559	3.027753599450182	0.06914445409554253
AKT1	KRAS	2	0.9310921932238766	-1.3894843154771994	0.9579055033239163
AKT1	TP53	3	0.33896186481201457	10.0	0.43480835261792533
AKT2	AMER1	2	0.13925653759149453	1.7436181506825283	0.21495824166162106
AKT2	APC	2	0.16377924637747232	1.5813421850424594	0.24215265708578163
AKT2	ARID1A	4	0.6568695341893325	-0.1582431963946771	0.7372209419647014
AKT2	ARID5B	3	0.0028843999930905843	3.866997868485006	0.014759608995869663
