Cluster_ID	Gene
5	KDM6A
5	LZTR1
5	MAPK3
5	NPM1
5	NSD1
5	RBM10
5	ROS1
5	SDC4
5	SESN2
5	SH2D1A
5	SLC34A2
5	STK40
5	XIAP
5	ZRSR2
6	ARID5B
6	BIRC3
6	CARD11
6	CDK4
6	CTNNB1
6	EGFR
6	ERBB3
6	ETV1
6	GLI1
6	GNAQ
6	IKZF1
6	INHBA
6	KLF4
6	MDM2
6	PMS2
6	PRKAR1A
6	RAC1
6	RAC2
6	YAP1
7	ALOX12B
7	AURKB
7	CD274
7	CDKN2A
7	CDKN2Ap14ARF
7	CDKN2Ap16INK4A
7	CDKN2B
7	FLCN
7	GPS2
7	H3-4
7	ID3
7	JAK1
7	JAK2
7	MAP2K4
7	MTAP
7	PAX5
7	PDCD1LG2
7	SMARCA2
7	TEK
8	ANKRD11
8	DDR2
8	ELF3
8	H3C13
8	H3C14
8	HIST2H3C
8	HIST2H3D
8	HIST3H3
8	IKBKE
8	IL10
8	MCL1
8	MDM4
8	NTRK1
8	NUF2
8	RIT1
8	SDHC
8	SETDB1
8	SPOP
