Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
ALK	CLTC	2	0.021801807436129965	10.0	0.02906907658150662
ALK	EML4	73	3.133955295350941e-77	10.637283535851239	5.0143284725615055e-76
ALK	KIF5B	3	0.6899886554415358	-0.22506655563477343	0.7359878991376382
ALK	SMARCA4	2	0.503379058589378	0.3582193672789991	0.5752903526735749
BRD4	NOTCH3	2	0.0007787273298219111	6.79960542245267	0.0013844041419056197
CCDC6	RET	7	9.216638692832693e-09	7.162197639417702	3.686655477133077e-08
CD74	NRG1	2	0.0034889917785142243	5.9201874182219765	0.005582386845622759
CD74	ROS1	18	3.8317525521362277e-22	8.044394119358454	2.0436013611393216e-21
CDKN2Ap14ARF	CDKN2Ap16INK4A	4	1.767591637758646e-08	10.12670447284319	5.6562932408276677e-08
EML4	RET	2	0.9494366857014264	-1.2985308183225173	0.9494366857014264
EZR	ROS1	2	0.003940085681228306	10.0	0.005731033718150263
FGFR3	TACC3	3	3.3266511999563546e-08	10.0	8.871069866550278e-08
KIF5B	MET	2	0.17772737710350558	1.5591387252632027	0.21874138720431457
KIF5B	RET	19	5.391956541413737e-23	7.487696503500008	4.31356523313099e-22
ROS1	SDC4	5	7.927288921031497e-07	10.0	1.811951753378628e-06
ROS1	SLC34A2	4	1.3922301167561565e-05	10.0	2.784460233512313e-05
