Metodo	Cluster_ID	Gene
Infomap	0	RB1
Infomap	0	ARID2
Infomap	0	HGF
Infomap	0	ERCC3
Infomap	0	MTOR
Infomap	0	AMER1
Infomap	0	PAK7
Infomap	0	NSD1
Infomap	0	BRD4
Infomap	0	EPHA7
Infomap	0	RECQL4
Infomap	0	FAM175A
Infomap	0	SF3B1
Infomap	0	MAP2K4
Infomap	0	KMT2B
Infomap	0	AR
Infomap	0	PGR
Infomap	0	FLT4
Infomap	0	TP53
Infomap	0	YAP1
Infomap	0	CSDE1
Infomap	0	FLT1
Infomap	0	EPHB1
Infomap	0	CDK12
Infomap	0	ATR
Infomap	0	BABAM1
Infomap	0	NOTCH1
Infomap	0	BLM
Infomap	0	ERCC5
Infomap	0	MLL2
Infomap	0	PTPRD
Infomap	0	CYLD
Infomap	0	CSF1R
Infomap	0	KMT2C
Infomap	0	EPAS1
Infomap	0	NEGR1
Infomap	0	SMAD4
Infomap	0	ESR1
Infomap	0	DNMT3A
Infomap	0	B2M
Infomap	0	MDC1
Infomap	0	ALK
Infomap	0	PARK2
Infomap	0	INPPL1
Infomap	0	BRCA1
Infomap	0	NKX3-1
Infomap	0	SLX4
Infomap	0	PRKD1
Infomap	0	FGFR3
Infomap	0	JAK3
Infomap	0	EPHA3
Infomap	0	NCOR1
Infomap	0	IRS1
Infomap	0	FGF19
Infomap	0	INPP4B
Infomap	0	NUF2
Infomap	0	FGF3
Infomap	0	TSC1
Infomap	0	NOTCH2
Infomap	0	DIS3
Infomap	0	ERBB4
Infomap	0	PDGFRB
Infomap	0	TNFAIP3
Infomap	1	HLA-A
Infomap	1	SCG5
Infomap	1	GATA1
Infomap	1	HNF1A
Infomap	1	CREBBP
Infomap	1	FGF4
Infomap	1	SMARCA4
Infomap	1	KEAP1
Infomap	1	JAK2
Infomap	1	FGFR2
Infomap	1	DDR2
Infomap	1	PTCH1
Infomap	1	CDKN2A
Infomap	1	EGFR
Infomap	1	PHOX2B
Infomap	1	MEN1
Infomap	1	TSC2
Infomap	1	LATS2
Infomap	1	APC
Infomap	1	AXL
Infomap	1	STAG2
Infomap	1	KIT
Infomap	1	BRCA2
Infomap	1	CXCR4
Infomap	1	ERBB3
Infomap	1	PRDM14
Infomap	1	TBX3
Infomap	1	SPRED1
Infomap	1	PIK3R2
Infomap	1	UPF1
Infomap	1	GRIN2A
Infomap	1	PIK3C3
Infomap	1	STK11
Infomap	1	PDCD1
Infomap	1	ROS1
Infomap	1	DICER1
Infomap	2	GSK3B
Infomap	2	BCOR
Infomap	2	PPM1D
Infomap	2	CHEK2
Infomap	2	NF1
Infomap	2	CTNNB1
Infomap	2	NTRK3
Infomap	2	PIK3CG
Infomap	2	MGA
Infomap	2	NF2
Infomap	2	ARID1A
Infomap	2	SOX17
Infomap	2	POLE
Infomap	2	PTPRS
Infomap	2	CUL3
Infomap	2	PTEN
Infomap	2	TERT
Infomap	2	PMS1
Infomap	2	TET2
Infomap	2	RASA1
Infomap	2	AXIN1
Infomap	2	MALT1
Infomap	2	GLI1
Infomap	2	SDHB
Infomap	2	U2AF1
Infomap	2	KDM5A
Infomap	3	PDGFRA
Infomap	3	PREX2
Infomap	3	CIC
Infomap	3	PAK1
Infomap	3	GATA3
Infomap	3	BAP1
Infomap	3	FAT1
Infomap	3	HIST1H1C
Infomap	3	PARP1
Infomap	3	SMO
Infomap	3	FOXO1
Infomap	3	ASXL1
Infomap	3	INHBA
Infomap	3	MSH2
Infomap	3	RPTOR
Infomap	3	TEK
Infomap	3	NOTCH3
Infomap	3	MSH3
Infomap	3	CBL
Infomap	3	MLH1
Infomap	3	TP63
Infomap	3	NBN
Infomap	3	FLT3
Infomap	3	BARD1
Infomap	3	BRAF
Infomap	3	DROSHA
Infomap	3	TGFBR1
Infomap	3	SH2B3
Infomap	4	BRIP1
Infomap	4	MED12
Infomap	4	NOTCH4
Infomap	4	SOX9
Infomap	4	AXIN2
Infomap	4	PTPRT
Infomap	4	MST1R
Infomap	4	BTK
Infomap	4	PRDM1
Infomap	4	XRCC2
Infomap	4	MAP3K1
Infomap	4	XPO1
Infomap	4	MET
Infomap	4	FGFR4
Infomap	4	ERCC2
Infomap	4	EPHA5
Infomap	4	FH
Infomap	4	NTRK2
Infomap	4	FOXA1
Infomap	4	MYCN
Infomap	4	BCL6
Infomap	4	CCND2
Infomap	5	TET1
Infomap	5	ATRX
Infomap	5	ETV6
Infomap	5	IKZF1
Infomap	5	IRS2
Infomap	5	NCOA3
Infomap	5	NRAS
Infomap	5	PIK3C2G
Infomap	5	CARD11
Infomap	5	FBXW7
Infomap	5	ANKRD11
Infomap	6	IDH1
Infomap	6	TSHR
Infomap	6	FANCA
Infomap	6	PIK3CA
Infomap	6	TCF3
Infomap	6	ARID1B
Infomap	6	LATS1
Infomap	6	SETD2
Infomap	6	MLL
Infomap	6	KDM6A
Infomap	6	EZH1
Infomap	6	PIM1
Infomap	6	ZFHX3
Infomap	7	RICTOR
Infomap	7	KMT2A
Infomap	7	XIAP
Infomap	7	RBM10
Infomap	7	NTRK1
Infomap	7	DAXX
Infomap	7	PALB2
Infomap	7	NFE2L2
Infomap	7	PBRM1
Infomap	7	MRE11A
Infomap	7	MLL3
Infomap	7	ASXL2
Infomap	8	IL10
Infomap	8	REL
Infomap	8	DNMT1
Infomap	8	FLCN
Infomap	8	POLD1
Infomap	8	ETV1
Infomap	8	TGFBR2
Infomap	8	ARID5B
Infomap	8	PLK2
Infomap	8	PPP2R1A
Infomap	8	RET
Infomap	8	KMT2D
Infomap	9	PLCG2
Infomap	9	SPEN
Infomap	9	DNMT3B
Infomap	9	EP300
Infomap	9	KDM5C
Infomap	9	RAD50
Infomap	10	KLF4
Infomap	10	FOXP1
Infomap	10	KDR
Infomap	10	DOT1L
Infomap	11	SMYD3
Infomap	11	PIK3R1
Infomap	11	CTCF
Infomap	11	MSH6
Infomap	11	IL7R
Infomap	12	ATM
Infomap	12	WT1
Infomap	12	FUBP1
Infomap	12	ERRFI1
