Metodo	Cluster_ID	Gene
Leiden	0	RB1
Leiden	0	INHA
Leiden	0	NSD1
Leiden	0	PAK7
Leiden	0	BRD4
Leiden	0	FOXL2
Leiden	0	EZH2
Leiden	0	PGR
Leiden	0	DDR2
Leiden	0	TP53
Leiden	0	ATR
Leiden	0	RNF43
Leiden	0	PTPRS
Leiden	0	PTPRD
Leiden	0	XPO1
Leiden	0	MSH2
Leiden	0	DNMT3A
Leiden	0	IKZF1
Leiden	0	JUN
Leiden	0	INPPL1
Leiden	0	BRCA1
Leiden	0	SLX4
Leiden	0	FH
Leiden	0	NTRK2
Leiden	0	MLL
Leiden	0	IRS2
Leiden	0	PAX5
Leiden	0	ERBB4
Leiden	0	PDGFRB
Leiden	0	AKT2
Leiden	0	MUTYH
Leiden	0	AMER1
Leiden	0	VTCN1
Leiden	0	CD79A
Leiden	0	AGO2
Leiden	0	FAM175A
Leiden	0	NF2
Leiden	0	YAP1
Leiden	0	EPHB1
Leiden	0	ERCC5
Leiden	0	TERT
Leiden	0	RASA1
Leiden	0	MYC
Leiden	0	NEGR1
Leiden	0	MAP2K2
Leiden	0	PARK2
Leiden	0	GNAS
Leiden	0	TP63
Leiden	0	EPHA3
Leiden	0	HIST1H3H
Leiden	0	TCF7L2
Leiden	0	TAP2
Leiden	0	DICER1
Leiden	0	PIK3R3
Leiden	0	MSH6
Leiden	0	CD79B
Leiden	0	MDM2
Leiden	0	TET1
Leiden	0	KDM6A
Leiden	0	IRF4
Leiden	0	KMT2B
Leiden	0	ERRFI1
Leiden	0	SRC
Leiden	0	PARP1
Leiden	0	PIK3CB
Leiden	0	RPTOR
Leiden	0	HIST1H3B
Leiden	0	BRAF
Leiden	0	NOTCH2
Leiden	0	DROSHA
Leiden	0	TNFAIP3
Leiden	0	MYOD1
Leiden	0	GAB1
Leiden	0	CTCF
Leiden	0	RECQL4
Leiden	0	MAP3K13
Leiden	0	AR
Leiden	0	FUBP1
Leiden	0	INPP4A
Leiden	0	CSDE1
Leiden	0	PBRM1
Leiden	0	MLL2
Leiden	0	MAP3K1
Leiden	0	MCL1
Leiden	0	KMT2C
Leiden	0	B2M
Leiden	0	WHSC1
Leiden	0	NRAS
Leiden	0	NKX3-1
Leiden	0	ETV6
Leiden	0	VEGFA
Leiden	0	INSR
Leiden	0	FGFR3
Leiden	0	TBX3
Leiden	0	FLT3
Leiden	0	MYCN
Leiden	0	EIF4E
Leiden	0	DIS3
Leiden	0	FBXW7
Leiden	0	HLA-B
Leiden	1	HLA-A
Leiden	1	EPHA7
Leiden	1	KLF4
Leiden	1	HIST1H1C
Leiden	1	BCL2
Leiden	1	ACVR1
Leiden	1	CDKN1A
Leiden	1	PNRC1
Leiden	1	PMS1
Leiden	1	EIF1AX
Leiden	1	IGF2
Leiden	1	SOX2
Leiden	1	PRKD1
Leiden	1	DUSP4
Leiden	1	TAP1
Leiden	1	NBN
Leiden	1	CDH1
Leiden	1	UPF1
Leiden	1	SUFU
Leiden	1	GATA2
Leiden	1	SH2B3
Leiden	1	SESN3
Leiden	1	RTEL1-TNFRSF6B
Leiden	1	XRCC2
Leiden	1	CUL3
Leiden	1	LMO1
Leiden	1	STK19
Leiden	1	TEK
Leiden	1	NOTCH3
Leiden	1	CTR9
Leiden	1	MLH1
Leiden	1	NCOR1
Leiden	1	SOS1
Leiden	1	H3F3C
Leiden	1	FYN
Leiden	1	ALB
Leiden	1	HIST1H3A
Leiden	1	NF1
Leiden	1	MGA
Leiden	1	BAP1
Leiden	1	MAP2K4
Leiden	1	ANKRD11
Leiden	1	FAM58A
Leiden	1	TP53BP1
Leiden	1	CDK12
Leiden	1	PRDM1
Leiden	1	E2F3
Leiden	1	CARD11
Leiden	1	STAT5B
Leiden	1	EIF4A2
Leiden	1	ZFHX3
Leiden	1	RUNX1
Leiden	1	WHSC1L1
Leiden	1	GNA11
Leiden	1	TRAF7
Leiden	1	CXCR4
Leiden	1	SETDB1
Leiden	1	PIK3R2
Leiden	1	PIK3C3
Leiden	1	SERPINB4
Leiden	1	IKBKE
Leiden	1	RFWD2
Leiden	1	HNF1A
Leiden	1	CIC
Leiden	1	PPP2R1A
Leiden	1	FAT1
Leiden	1	HOXB13
Leiden	1	POLD1
Leiden	1	HIST1H3D
Leiden	1	FOXO1
Leiden	1	BLM
Leiden	1	LATS2
Leiden	1	KMT2D
Leiden	1	SMARCD1
Leiden	1	CDK4
Leiden	1	ARAF
Leiden	1	FGFR4
Leiden	1	MDC1
Leiden	1	PIM1
Leiden	1	MSH3
Leiden	1	ERBB2
Leiden	1	SPRED1
Leiden	1	FGF19
Leiden	1	MSI1
Leiden	1	PLK2
Leiden	1	MLL3
Leiden	1	CDK8
Leiden	2	GSK3B
Leiden	2	MAP2K1
Leiden	2	RECQL
Leiden	2	PREX2
Leiden	2	SF3B1
