Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Renal cell carcinoma	2/69	3.511139150148894e-05	0.0027737999286176	0	0	594.9253731343283	6102.140590249412	FLCN;KRAS
GO_Biological_Process_2021	positive regulation of cellular catabolic process (GO:0031331)	2/141	0.0001473658388499591	0.0146217137014723	0	0	285.72661870503595	2520.849484153008	AMER1;FLCN
KEGG_2021_Human	mTOR signaling pathway	2/154	0.00017582204517802474	0.0069449707845319	0	0	261.11842105263156	2257.6398382833945	FLCN;KRAS
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	2/214	0.00033945547742875187	0.0146217137014723	0	0	186.6509433962264	1490.9990486277584	FLCN;KRAS
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	2/253	0.0004741792515290639	0.0146217137014723	0	0	157.3386454183267	1204.2582136567505	FLCN;KRAS
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	2/266	0.0005240339982619342	0.0146217137014723	0	0	149.49242424242425	1129.258895114331	FLCN;KRAS
GO_Biological_Process_2021	beta-catenin destruction complex assembly (GO:1904885)	1/5	0.0007498314718703743	0.0146217137014723	0	0	2499.125	17982.858997820545	AMER1
GO_Biological_Process_2021	negative regulation of organelle organization (GO:0010639)	1/5	0.0007498314718703743	0.0146217137014723	0	0	2499.125	17982.858997820545	FLCN
GO_Biological_Process_2021	regulation of pro-B cell differentiation (GO:2000973)	1/6	0.0008997538788767587	0.014871987953463	0	0	1999.2	14021.167888467728	FLCN
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	2/371	0.001016888065194	0.014871987953463	0	0	106.38482384823848	733.098696865722	FLCN;KRAS
GO_Biological_Process_2021	regulation of peptidyl-lysine acetylation (GO:2000756)	1/10	0.0014992947695318	0.0176383447082202	0	0	1110.4444444444443	7220.954198683598	FLCN
GO_Biological_Process_2021	regulation of histone modification (GO:0031056)	1/13	0.0019487938770013	0.0176383447082202	0	0	832.7083333333334	5196.553511599695	FLCN
Reactome_2022	APC Truncation Mutants Have Impaired AXIN Binding R-HSA-5467337	1/14	0.0020985970505495	0.0127395846313531	0	0	768.6153846153846	4739.656184381286	AMER1
Reactome_2022	CTNNB1 S33 Mutants Not Phosphorylated R-HSA-5358747	1/15	0.002248385285759	0.0127395846313531	0	0	713.6785714285714	4351.685756891909	AMER1
GO_Biological_Process_2021	positive regulation of TORC1 signaling (GO:1904263)	1/16	0.0023981585785517	0.0176383447082202	0	0	666.0666666666667	4018.4162309154817	FLCN
GO_Biological_Process_2021	regulation of ATP biosynthetic process (GO:2001169)	1/16	0.0023981585785517	0.0176383447082202	0	0	666.0666666666667	4018.4162309154817	FLCN
GO_Biological_Process_2021	negative regulation of ATP metabolic process (GO:1903579)	1/17	0.0025479169262706	0.0176383447082202	0	0	624.40625	3729.2533063250903	FLCN
Reactome_2022	Beta-catenin Phosphorylation Cascade R-HSA-196299	1/17	0.0025479169262706	0.0127395846313531	0	0	624.40625	3729.2533063250903	AMER1
GO_Biological_Process_2021	negative regulation of Rho protein signal transduction (GO:0035024)	1/18	0.0026976603266888	0.0176383447082202	0	0	587.6470588235294	3476.150033460634	FLCN
GO_Biological_Process_2021	regulation of cellular protein catabolic process (GO:1903362)	1/18	0.0026976603266888	0.0176383447082202	0	0	587.6470588235294	3476.150033460634	AMER1
GO_Biological_Process_2021	regulation of brown fat cell differentiation (GO:0090335)	1/18	0.0026976603266888	0.0176383447082202	0	0	587.6470588235294	3476.150033460634	FLCN
GO_Biological_Process_2021	positive regulation of cellular protein catabolic process (GO:1903364)	1/19	0.002847388777574	0.0176383447082202	0	0	554.9722222222222	3252.888056951129	AMER1
GO_Biological_Process_2021	negative regulation of protein localization to nucleus (GO:1900181)	1/19	0.002847388777574	0.0176383447082202	0	0	554.9722222222222	3252.888056951129	FLCN
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	2/625	0.0028643465765485	0.0176383447082202	0	0	62.195826645264845	364.18237788324177	FLCN;KRAS
GO_Biological_Process_2021	beta-catenin destruction complex disassembly (GO:1904886)	1/21	0.0031468008242819	0.0184087848220491	0	0	499.425	2877.3716896348615	AMER1
GO_Biological_Process_2021	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	1/24	0.0035958067387344	0.0189884625175489	0	0	434.2173913043478	2443.7697931466887	FLCN
GO_Biological_Process_2021	positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	1/24	0.0035958067387344	0.0189884625175489	0	0	434.2173913043478	2443.7697931466887	FLCN
GO_Biological_Process_2021	in utero embryonic development (GO:0001701)	1/25	0.0037454454654532	0.0189884625175489	0	0	416.1041666666667	2324.8633249285726	FLCN
GO_Biological_Process_2021	TOR signaling (GO:0031929)	1/26	0.003895069234369	0.0189884625175489	0	0	399.44	2216.1106253087632	FLCN
Reactome_2022	Disassembly Of Destruction Complex And Recruitment Of AXIN To Membrane R-HSA-4641262	1/29	0.0043438507968609	0.0148260503891378	0	0	356.5892857142857	1939.4870011141588	AMER1
Reactome_2022	Signaling By WNT In Cancer R-HSA-4791275	1/33	0.0049420167963792	0.0148260503891378	0	0	311.953125	1656.4654076932638	AMER1
GO_Biological_Process_2021	regulation of histone acetylation (GO:0035065)	1/33	0.0049420167963792	0.020801823898396	0	0	311.953125	1656.4654076932638	FLCN
GO_Biological_Process_2021	negative regulation of mitochondrion organization (GO:0010823)	1/34	0.0050915209009815	0.020801823898396	0	0	302.4848484848485	1597.1740514070286	FLCN
GO_Biological_Process_2021	negative regulation of Ras protein signal transduction (GO:0046580)	1/35	0.0052410100460964	0.020801823898396	0	0	293.5735294117647	1541.6253665904292	FLCN
GO_Biological_Process_2021	regulation of TORC1 signaling (GO:1903432)	1/35	0.0052410100460964	0.020801823898396	0	0	293.5735294117647	1541.6253665904292	FLCN
GO_Biological_Process_2021	negative regulation of fat cell differentiation (GO:0045599)	1/36	0.0053904842331544	0.020801823898396	0	0	285.1714285714286	1489.484608802673	FLCN
GO_Biological_Process_2021	negative regulation of cellular protein localization (GO:1903828)	1/36	0.0053904842331544	0.020801823898396	0	0	285.1714285714286	1489.484608802673	FLCN
GO_Biological_Process_2021	lysosome localization (GO:0032418)	1/37	0.0055399434616103	0.020801823898396	0	0	277.2361111111111	1440.4553417617176	FLCN
KEGG_2021_Human	Thyroid cancer	1/37	0.0055399434616103	0.0335629521842473	0	0	277.2361111111111	1440.4553417617176	KRAS
KEGG_2021_Human	Aldosterone-regulated sodium reabsorption	1/37	0.0055399434616103	0.0335629521842473	0	0	277.2361111111111	1440.4553417617176	KRAS
GO_Biological_Process_2021	negative regulation of TOR signaling (GO:0032007)	1/38	0.0056893877328946	0.020801823898396	0	0	269.72972972972974	1394.274144706199	FLCN
GO_Biological_Process_2021	negative regulation of protein kinase B signaling (GO:0051898)	1/40	0.0059882314019791	0.0211206706958815	0	0	255.8717948717949	1309.541398623503	FLCN
GO_Biological_Process_2021	positive regulation of TOR signaling (GO:0032008)	1/41	0.0061376308005125	0.0211206706958815	0	0	249.4625	1270.5914609940403	FLCN
KEGG_2021_Human	Bladder cancer	1/41	0.0061376308005125	0.0335629521842473	0	0	249.4625	1270.5914609940403	KRAS
GO_Biological_Process_2021	negative regulation of cold-induced thermogenesis (GO:0120163)	1/47	0.0070337131109195	0.0227138355336207	0	0	216.8586956521739	1074.9773440238823	FLCN
GO_Biological_Process_2021	regulation of protein localization to nucleus (GO:1900180)	1/47	0.0070337131109195	0.0227138355336207	0	0	216.8586956521739	1074.9773440238823	FLCN
GO_Biological_Process_2021	regulation of mitochondrion organization (GO:0010821)	1/48	0.0071830078183245	0.0227138355336207	0	0	212.2340425531915	1047.5951010155554	FLCN
GO_Biological_Process_2021	negative regulation of ERK1 and ERK2 cascade (GO:0070373)	1/50	0.0074815523734162	0.0228924066626866	0	0	203.55102040816325	996.4463577649728	FLCN
GO_Biological_Process_2021	regulation of protein modification process (GO:0031399)	1/51	0.0076308022208955	0.0228924066626866	0	0	199.47	972.5284117534744	FLCN
Reactome_2022	Amino Acids Regulate mTORC1 R-HSA-9639288	1/55	0.0082276520870908	0.020569130217727	0	0	184.65740740740745	886.4025678735231	FLCN
GO_Biological_Process_2021	negative regulation of metabolic process (GO:0009892)	1/56	0.0083768271762176	0.023430159680475	0	0	181.29090909090908	866.9849864024002	FLCN
GO_Biological_Process_2021	protein-containing complex disassembly (GO:0032984)	1/56	0.0083768271762176	0.023430159680475	0	0	181.29090909090908	866.9849864024002	AMER1
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	2/1079	0.0084108265519653	0.023430159680475	0	0	35.13463324048282	167.88155280539104	FLCN;KRAS
GO_Biological_Process_2021	chordate embryonic development (GO:0043009)	1/58	0.0086751325027492	0.023604430298178	0	0	174.91228070175438	830.360139497581	FLCN
KEGG_2021_Human	Endometrial cancer	1/58	0.0086751325027492	0.0335629521842473	0	0	174.91228070175438	830.360139497581	KRAS
