Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	8/908	7.3665682067982264e-09	3.2486565791980173e-06	0	0	42.41777777777778	794.3286208763858	SMAD2;FLCN;KMT2D;SMAD3;KMT2C;ATRX;CTNNB1;EP300
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	8/1183	5.8529235087217493e-08	1.2905696336731456e-05	0	0	32.022127659574465	533.2881710761534	SMAD2;FLCN;KMT2D;SMAD3;KMT2C;ATRX;CTNNB1;EP300
Reactome_2022	Gastrulation R-HSA-9758941	3/17	1.1167396036693565e-07	1.965461702458068e-05	0	0	475.57142857142856	7612.796329638431	SMAD2;SMAD3;CTNNB1
KEGG_2021_Human	Colorectal cancer	4/86	1.5361227795343692e-07	1.643651374101775e-05	0	0	121.3780487804878	1904.280068858052	SMAD2;SMAD3;CTNNB1;KRAS
GO_Biological_Process_2021	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	4/100	2.823818698304803e-07	4.151013486508061e-05	0	0	103.60416666666669	1562.3514066482542	SMAD2;FLCN;SMAD3;EP300
GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	3/29	5.976707281937632e-07	6.589319778336239e-05	0	0	255.92307692307693	3667.435494170774	KMT2D;CTNNB1;EP300
Reactome_2022	SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	3/36	1.165114570912483e-06	0.0001025300822402985	0	0	201.56565656565652	2753.929308405045	SMAD2;SMAD3;EP300
KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	4/143	1.1862765415276138e-06	4.986071866560511e-05	0	0	71.39928057553956	974.2211291408432	SMAD2;SMAD3;CTNNB1;KRAS
KEGG_2021_Human	Gastric cancer	4/149	1.3979640747365918e-06	4.986071866560511e-05	0	0	68.42413793103448	922.3911542924966	SMAD2;SMAD3;CTNNB1;KRAS
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition (GO:0010718)	3/42	1.8695395169197152e-06	0.00016489338539231888	0	0	170.5042735042735	2248.920404807748	SMAD2;SMAD3;CTNNB1
KEGG_2021_Human	Hepatocellular carcinoma	4/168	2.2560319027645705e-06	6.034885339895226e-05	0	0	60.4390243902439	785.8223375610082	SMAD2;SMAD3;CTNNB1;KRAS
Reactome_2022	LRR FLII-interacting Protein 1 (LRRFIP1) Activates Type I IFN Production R-HSA-3134973	2/5	3.2966149429844506e-06	0.0001300997607361355	0	0	1332.3333333333333	16817.52990669201	CTNNB1;EP300
Reactome_2022	Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	3/51	3.381118023704592e-06	0.0001300997607361355	0	0	138.47222222222223	1744.376696463754	SMAD2;SMAD3;EP300
GO_Biological_Process_2021	regulation of megakaryocyte differentiation (GO:0045652)	3/54	4.023071001349199e-06	0.00029569571859916613	0	0	130.30718954248366	1618.866810652896	KMT2D;KMT2C;EP300
Reactome_2022	SMAD2/3 Phosphorylation Motif Mutants In Cancer R-HSA-3304356	2/6	4.94329760563244e-06	0.0001300997607361355	0	0	999.2	12207.703935625586	SMAD2;SMAD3
Reactome_2022	Formation Of beta-catenin:TCF Transactivating Complex R-HSA-201722	3/60	5.539072408065227e-06	0.0001300997607361355	0	0	116.55555555555556	1410.7515553793562	KMT2D;CTNNB1;EP300
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	6.462770512528016e-06	0.00012328009419600305	0	0	45.98372093023256	549.4802871989486	SMAD2;SMAD3;EP300;KRAS
Reactome_2022	Loss Of Function Of SMAD2/3 In Cancer R-HSA-3304349	2/7	6.918336203504576e-06	0.0001300997607361355	0	0	799.32	9496.988892240155	SMAD2;SMAD3
Reactome_2022	Loss Of Function Of TGFBR1 In Cancer R-HSA-3656534	2/7	6.918336203504576e-06	0.0001300997607361355	0	0	799.32	9496.988892240155	SMAD2;SMAD3
GO_Biological_Process_2021	SMAD protein complex assembly (GO:0007183)	2/7	6.918336203504576e-06	0.0003243448362957548	0	0	799.32	9496.988892240155	SMAD2;SMAD3
GO_Biological_Process_2021	nodal signaling pathway (GO:0038092)	2/7	6.918336203504576e-06	0.0003243448362957548	0	0	799.32	9496.988892240155	SMAD2;SMAD3
Reactome_2022	FOXO-mediated Transcription R-HSA-9614085	3/65	7.058411912905749e-06	0.0001300997607361355	0	0	107.12903225806453	1270.6885697339678	SMAD2;SMAD3;EP300
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	8/2206	7.1120104598880655e-06	0.0003243448362957548	0	0	16.18744313011829	191.88150885222177	SMAD2;FLCN;KMT2D;SMAD3;KMT2C;ATRX;CTNNB1;EP300
Reactome_2022	RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459	3/66	7.392031860007698e-06	0.0001300997607361355	0	0	105.42328042328042	1245.5874348034204	KMT2D;KMT2C;EP300
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	6/948	8.064368200449377e-06	0.0003243448362957548	0	0	20.21868365180467	237.1258376950504	SMAD2;FLCN;SMAD3;CTNNB1;EP300;BAP1
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	3/68	8.090234011912252e-06	0.0003243448362957548	0	0	102.16923076923077	1197.9192018022266	KMT2D;KMT2C;EP300
KEGG_2021_Human	Renal cell carcinoma	3/69	8.455117817388284e-06	0.00012328009419600305	0	0	100.61616161616162	1175.271086906041	FLCN;EP300;KRAS
KEGG_2021_Human	Pathways in cancer	5/531	8.785597467790397e-06	0.00012328009419600305	0	0	26.428571428571427	307.69191618560654	SMAD2;SMAD3;CTNNB1;EP300;KRAS
KEGG_2021_Human	Adherens junction	3/71	9.21720330437406e-06	0.00012328009419600305	0	0	97.6470588235294	1132.1628568696444	SMAD3;CTNNB1;EP300
GO_Biological_Process_2021	histone H3-K4 monomethylation (GO:0097692)	2/8	9.221402746009655e-06	0.0003388865509158548	0	0	666.0666666666667	7722.365870178143	KMT2D;KMT2C
Reactome_2022	Signaling By TGF-beta Receptor Complex In Cancer R-HSA-3304351	2/8	9.221402746009655e-06	0.00014754244393615448	0	0	666.0666666666667	7722.365870178143	SMAD2;SMAD3
KEGG_2021_Human	Pancreatic cancer	3/76	1.131793592175856e-05	0.00013455768262535177	0	0	90.93607305936074	1035.6820158044331	SMAD2;SMAD3;KRAS
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	3/76	1.131793592175856e-05	0.0003839392108842711	0	0	90.93607305936074	1035.6820158044331	SMAD2;SMAD3;CTNNB1
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	4/267	1.4129695812132048e-05	0.00043542305616897447	0	0	37.5	418.77119584887686	SMAD2;SMAD3;EP300;BAP1
GO_Biological_Process_2021	primary miRNA processing (GO:0031053)	2/10	1.4810308032958316e-05	0.00043542305616897447	0	0	499.5	5554.533471892794	SMAD2;SMAD3
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	4/276	1.6098485315099174e-05	0.0004400070380378268	0	0	36.24264705882353	400.0023168364045	SMAD2;SMAD3;EP300;BAP1
