Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
ABL1	ALK	3	0.19774697059987342	1.0870494296876247	0.2906734439894435
ABL1	AMER1	2	0.14874258928292108	1.6713772525386295	0.2446519264930456
ABL1	ANKRD11	2	0.06339314000224491	2.4426288845517843	0.1551820790480178
ABL1	APC	2	0.26645051546791126	1.0832040964597462	0.3512505766457887
ABL1	AR	2	0.06339314000224491	2.4426288845517843	0.1551820790480178
ABL1	ARAF	2	0.07695388404464594	2.273018494406416	0.17149838533881526
ABL1	ARID1A	4	0.035443279294970216	1.8941597495948768	0.11739858610043559
ABL1	ARID1B	2	0.09136215591485794	2.120545661923453	0.18713596621795603
ABL1	ARID2	4	0.008122231595269288	2.582761592527885	0.05869716897947596
ABL1	ATM	4	0.05615558579363832	1.6606852729155948	0.14615305083151292
ABL1	ATR	5	0.00028343171950738114	3.4645230609199955	0.009452378034802809
ABL1	ATRX	2	0.20462796159583618	1.3587933886392247	0.29702847807220734
ABL1	BRAF	5	0.004994541964466016	2.459057911850882	0.04689163850884378
ABL1	BRCA1	4	0.0013776458016055088	3.34963102367721	0.024484521660791146
ABL1	CARD11	2	0.23718102725889023	1.206962380766842	0.3255576729537908
ABL1	CBL	2	0.04604139779563475	2.717743614228688	0.1320428124529557
ABL1	CDK4	3	0.07056046200071893	1.8113081906134987	0.16407598713369267
ABL1	CDKN2A	7	0.12013070601099571	0.9757097040669461	0.21700327650740195
ABL1	CDKN2Ap14ARF	4	0.3685284760321744	0.46986933628921673	0.4409263718962641
ABL1	CDKN2Ap16INK4A	4	0.37089657158332406	0.46443519026854263	0.4428361944233191
ABL1	CDKN2B	4	0.3308010085148233	0.5588200859189253	0.40887866242556425
ABL1	CEBPA	2	0.10343026894266252	2.008717217101109	0.19998369816125702
ABL1	CIC	2	0.09433642054361449	2.0918083115263038	0.19073514725847274
ABL1	CREBBP	2	0.145372660614362	1.6931680543548604	0.24179964433178486
ABL1	CYLD	2	0.021615275269535415	3.3543495725797396	0.09307684364251034
ABL1	DDR2	3	0.01702873930378342	2.676141878014238	0.08320061831172267
ABL1	DICER1	4	0.001478567534798633	3.319762427669248	0.025470489085462455
ABL1	DIS3	2	0.0797711004139728	2.2412704315421372	0.17459276794342296
ABL1	DNMT3A	3	0.005268374194264021	3.342631232331377	0.047824368598549494
