Cluster_ID	Gene
0	CDKN2A
0	CDKN2Ap14ARF
0	CDKN2Ap16INK4A
0	CDKN2B
0	IKBKE
0	MTAP
1	PIK3C3
1	TSHR
1	ZFHX3
2	ARID1A
2	INPP4B
3	CREBBP
3	SLX4
4	ERBB4
4	NOTCH4
5	FAT1
5	IL7R
6	FLT3
6	NTRK1
7	KDM5A
7	PTPRT
8	KEAP1
8	STK11
9	MDC1
9	SF3B1
10	POT1
10	WT1
11	TERT
11	TRIP13
