Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
0	KEAP1	0.5789	0.6433	0.7037
0	STK11	0.4211	0.4191	0.5938
0	SMARCA4	0.3158	0.1404	0.5588
0	GRIN2A	0.2632	0.2261	0.5
0	CREBBP	0.1579	0.0068	0.4634
0	BRCA2	0.1053	0.0	0.4524
0	ERBB3	0.1053	0.0	0.4872
0	PIK3C2G	0.1053	0.0	0.4318
0	PREX2	0.1053	0.0	0.413
0	STAG2	0.1053	0.0146	0.4222
0	TSC2	0.1053	0.0	0.4634
0	APC	0.0526	0.0	0.38
0	ATR	0.0526	0.0	0.38
0	BAP1	0.0526	0.0	0.4222
0	CIC	0.0526	0.0	0.3393
0	DICER1	0.0526	0.0	0.4222
0	FLT3	0.0526	0.0	0.3393
0	KIT	0.0526	0.0	0.38
0	LATS2	0.0526	0.0	0.4222
0	MED12	0.0526	0.0	0.38
1	EPHA5	0.4375	0.6	0.5333
1	HGF	0.25	0.4917	0.5161
1	PIK3C3	0.25	0.2417	0.4
1	EPHA3	0.1875	0.3417	0.4
1	EPHB1	0.1875	0.0875	0.4444
1	FLT1	0.1875	0.1458	0.381
1	AMER1	0.125	0.0042	0.3265
1	ATRX	0.125	0.0	0.381
1	BRIP1	0.125	0.0292	0.3721
1	DIS3	0.125	0.125	0.3019
1	SOX17	0.125	0.0583	0.3902
1	ERCC5	0.0625	0.0	0.2909
1	GLI1	0.0625	0.0	0.2807
1	MDC1	0.0625	0.0	0.2909
1	MTOR	0.0625	0.0	0.2353
1	PDCD1	0.0625	0.0	0.2909
1	U2AF1	0.0625	0.0	0.3556
2	POLE	0.5	0.3444	0.6154
2	SETD2	0.4375	0.2514	0.5926
2	PIK3CA	0.375	0.1611	0.5926
2	KMT2C	0.3125	0.2	0.5517
2	MGA	0.3125	0.1486	0.5517
2	NF1	0.3125	0.0875	0.5714
2	NTRK3	0.25	0.0458	0.5
2	PTPRD	0.25	0.1278	0.4848
2	ARID1B	0.125	0.0	0.4324
2	MET	0.125	0.0	0.4571
2	PAK7	0.125	0.0083	0.4103
2	AXIN2	0.0625	0.0	0.3636
2	BCOR	0.0625	0.0	0.3902
2	EPHA7	0.0625	0.0	0.3636
2	FLT4	0.0625	0.0	0.3333
2	NOTCH2	0.0625	0.0	0.381
2	ZFHX3	0.0625	0.0	0.3902
3	TP53	0.625	0.7292	0.7273
3	FAT1	0.5	0.5667	0.6667
3	PDGFRA	0.1875	0.0292	0.4444
3	ERBB4	0.125	0.0333	0.4706
3	IKZF1	0.125	0.0	0.4324
3	PBRM1	0.125	0.0	0.5333
3	CYLD	0.0625	0.0	0.4324
3	DNMT3A	0.0625	0.0	0.4324
3	DROSHA	0.0625	0.0	0.4103
3	FGF19	0.0625	0.0	0.4324
3	GATA3	0.0625	0.0	0.4103
3	KMT2D	0.0625	0.0	0.4103
3	NSD1	0.0625	0.0	0.4324
3	PGR	0.0625	0.0	0.4324
3	PRDM14	0.0625	0.0	0.4103
3	RASA1	0.0625	0.0	0.4324
3	RICTOR	0.0625	0.0	0.4324
4	ATM	0.7857	0.8919	0.8235
4	ARID1A	0.2143	0.0678	0.5185
4	NOTCH3	0.2143	0.0092	0.5185
4	RBM10	0.2143	0.196	0.5385
4	ALK	0.1429	0.1429	0.5
4	CSF1R	0.1429	0.0	0.4828
4	PALB2	0.1429	0.011	0.3889
4	ASXL2	0.0714	0.0	0.4667
4	BRCA1	0.0714	0.0	0.4667
4	BTK	0.0714	0.0	0.359
4	EP300	0.0714	0.0	0.3415
4	ERCC2	0.0714	0.0	0.4667
4	FBXW7	0.0714	0.0	0.4667
4	TET2	0.0714	0.0	0.4667
4	WT1	0.0714	0.0	0.4667
5	PTPRT	0.625	0.8571	0.6667
5	CDKN2A	0.25	0.4286	0.5333
5	KDM5A	0.25	0.25	0.4706
5	KDR	0.25	0.25	0.4
5	DOT1L	0.125	0.0	0.2963
5	MLL3	0.125	0.0	0.4211
5	NKX2-1	0.125	0.0	0.4211
5	NTRK1	0.125	0.0	0.3333
5	PIK3CG	0.125	0.0	0.4211
