Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	Signaling By NTRKs R-HSA-166520	3/132	0.0005138736641401859	0.0040538922393281	0	0	21.978959025470655	166.4583739539652	IRS1;NTRK3;EP300
GO_Biological_Process_2021	regulation of cell adhesion (GO:0030155)	3/133	0.0005253190192256105	0.0052767119393856	0	0	21.80879120879121	164.6891920243082	ZFHX3;EPHA7;ATM
Reactome_2022	Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	2/29	0.0005493106201692561	0.0042163301656234	0	0	67.16835016835017	504.2224932837275	EP300;TP53
GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	2/29	0.0005493106201692561	0.0054365595202045	0	0	67.16835016835017	504.2224932837275	EP300;SMARCA4
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	6/908	0.000573353983990952	0.0055922787134189	0	0	7.048780487804878	52.61214872726023	ZFHX3;EP300;ATM;CDK12;TP53;SMARCA4
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	2/30	0.0005881163648560729	0.0056543187649733	0	0	64.76623376623377	481.769182294251	PDGFRA;IRS1
KEGG_2021_Human	Human papillomavirus infection	4/331	0.0006025114044968272	0.0051445204537806	0	0	12.017737003058103	89.10435687562422	EP300;ATM;TP53;MTOR
GO_Biological_Process_2021	activation of protein kinase B activity (GO:0032148)	2/31	0.000628216029972281	0.0059425219025193	0	0	62.529780564263326	461.00871434329	NTRK3;MTOR
GO_Biological_Process_2021	chromatin organization (GO:0006325)	3/142	0.0006357527146826035	0.0059425219025193	0	0	20.387461459403905	150.0660055790807	KDM5C;ARID1A;SMARCA4
GO_Biological_Process_2021	negative regulation of cell migration (GO:0030336)	3/144	0.0006621504024195333	0.0060898016180829	0	0	20.096251266464034	147.10491766394088	PTPRT;NF1;ARID2
GO_Biological_Process_2021	modulation by host of symbiont process (GO:0051851)	2/32	0.0006696067158070427	0.0060898016180829	0	0	60.442424242424245	441.7627997111452	EP300;SMARCA4
GO_Biological_Process_2021	phosphatidylinositol 3-kinase signaling (GO:0014065)	2/34	0.000756249572304744	0.0066508537024565	0	0	56.65909090909091	407.2167684458615	IRS1;NF1
GO_Biological_Process_2021	positive regulation of pri-miRNA transcription by RNA polymerase II (GO:1902895)	2/34	0.000756249572304744	0.0066508537024565	0	0	56.65909090909091	407.2167684458615	TP53;SMARCA4
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	5/625	0.0007609446286614422	0.0066508537024565	0	0	8.215619694397283	58.995953949013185	PDGFRA;ZFHX3;IRS1;NTRK3;ATM
KEGG_2021_Human	PI3K-Akt signaling pathway	4/354	0.0007747619076066085	0.0061427551245952	0	0	11.214857142857143	80.33151471081355	PDGFRA;IRS1;TP53;MTOR
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase activity (GO:0043551)	2/35	0.0008014959660444926	0.0069154716044608	0	0	54.93939393939394	391.66462157966185	PDGFRA;IRS1
KEGG_2021_Human	Cellular senescence	3/156	0.0008353133639175971	0.0061813188929902	0	0	18.50887021475257	131.1853863748443	ATM;TP53;MTOR
GO_Biological_Process_2021	regulation of androgen receptor signaling pathway (GO:0060765)	2/36	0.0008480218264323183	0.0071339836148618	0	0	53.32085561497326	377.1173065055224	EP300;SMARCA4
Reactome_2022	HSF1-dependent Transactivation R-HSA-3371571	2/36	0.0008480218264323183	0.0063378473343889	0	0	53.32085561497326	377.1173065055224	EP300;MTOR
GO_Biological_Process_2021	intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332)	2/36	0.0008480218264323183	0.0071339836148618	0	0	53.32085561497326	377.1173065055224	EP300;TP53
GO_Biological_Process_2021	regulation of actin cytoskeleton reorganization (GO:2000249)	2/37	0.0008958242762467574	0.0074430831841242	0	0	51.79480519480519	363.4838376075078	PDGFRA;NTRK3
KEGG_2021_Human	JAK-STAT signaling pathway	3/162	0.0009317187931565796	0.0064637991275237	0	0	17.80503144654088	124.25204717600278	PDGFRA;EP300;MTOR
GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	3/165	0.0009824607924292772	0.0080633672354256	0	0	17.472663139329807	121.00605705144206	NTRK3;EP300;EPHA3
GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	3/166	0.0009997567321736792	0.0081064612138901	0	0	17.364592462751972	119.95458001250672	EPHA7;NTRK3;NF1
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	4/384	0.001048589650058	0.0084012004105838	0	0	10.313684210526317	70.75506275914125	NTRK3;ATM;TP53;MTOR
GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	6/1025	0.0010835702243069	0.0085793265995127	0	0	6.20117762512267	42.338502573429565	PTPRT;PTPRD;KEAP1;ATM;CDK12;MTOR
GO_Biological_Process_2021	neuron differentiation (GO:0030182)	3/174	0.0011451211495162	0.0089260298654611	0	0	16.545530492898912	112.05038350783684	ALK;EPHA5;PTPRD
GO_Biological_Process_2021	ATP-dependent chromatin remodeling (GO:0043044)	2/42	0.0011538849900373	0.0089260298654611	0	0	45.30909090909091	306.4988177902879	ARID1A;SMARCA4
GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	2/43	0.0012092868136118	0.0091443823096715	0	0	44.20177383592018	296.9353391905164	PDGFRA;NTRK3
GO_Biological_Process_2021	cellular response to retinoic acid (GO:0071300)	2/43	0.0012092868136118	0.0091443823096715	0	0	44.20177383592018	296.9353391905164	ATM;EPHA3
