Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	Reactome_Pathways_2024	Specification of Primordial Germ Cells	2/12	1.1852169299324696e-05	0.0011795807122306	SOX17;PRDM1
0	Reactome_Pathways_2024	PTK6 Regulates RHO GTPases, RAS GTPase and MAP Kinases	2/14	1.633405632897404e-05	0.0011795807122306	KRAS;ARHGAP35
0	Reactome_Pathways_2024	Signal Transduction	7/2613	1.82361694853616e-05	0.0011795807122306	RET;STK11;SOX17;KRAS;NF2;PRDM1;ARHGAP35
0	Reactome_Pathways_2024	Reproduction	3/127	2.042564003862648e-05	0.0011795807122306	SOX17;POT1;PRDM1
0	GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	4/437	2.5966317085711686e-05	0.0062319161005708	STK11;NF2;PRDM1;ARHGAP35
0	KEGG_2021_Human	Thyroid cancer	2/37	0.00011890590002824751	0.010582625102514	RET;KRAS
0	Reactome_Pathways_2024	Signaling by Non-Receptor Tyrosine Kinases	2/55	0.0002640178919425577	0.0101646888397884	KRAS;ARHGAP35
0	Reactome_Pathways_2024	Signaling by PTK6	2/55	0.0002640178919425577	0.0101646888397884	KRAS;ARHGAP35
0	Reactome_Pathways_2024	Gene Expression (Transcription)	5/1615	0.00032607353199595604	0.0107604265558665	RET;STK11;KRAS;PRDM1;SF3B1
0	KEGG_2021_Human	Central carbon metabolism in cancer	2/70	0.0004278627753505501	0.0134280923232537	RET;KRAS
0	KEGG_2021_Human	Non-small cell lung cancer	2/72	0.00045263232550293614	0.0134280923232537	RET;KRAS
0	GO_Biological_Process_2021	positive regulation of neuron projection development (GO:0010976)	2/88	0.0006753596640136004	0.0288610281174625	RET;ARHGAP35
0	KEGG_2021_Human	Longevity regulating pathway	2/102	0.0009058066747473116	0.0201541985131276	STK11;KRAS
0	GO_Biological_Process_2021	positive regulation of cell projection organization (GO:0031346)	2/117	0.0011891506969135	0.0288610281174625	RET;ARHGAP35
0	GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	2/126	0.001377085482066	0.0288610281174625	STK11;SOX17
0	GO_Biological_Process_2021	circulatory system development (GO:0072359)	2/126	0.001377085482066	0.0288610281174625	STK11;SOX17
0	GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	2/126	0.001377085482066	0.0288610281174625	STK11;SOX17
0	Reactome_Pathways_2024	Generic Transcription Pathway	4/1230	0.0013968100544155	0.0297273954382485	RET;STK11;KRAS;PRDM1
0	Reactome_Pathways_2024	Axon Guidance	3/541	0.001463820724108	0.0297273954382485	RET;KRAS;ARHGAP35
0	KEGG_2021_Human	FoxO signaling pathway	2/131	0.0014872633947807	0.0241025455615229	STK11;KRAS
0	KEGG_2021_Human	Autophagy	2/137	0.0016248907120127	0.0241025455615229	STK11;KRAS
0	GO_Biological_Process_2021	negative regulation of cellular process (GO:0048523)	3/566	0.0016671529997449	0.0288610281174625	STK11;SOX17;NF2
0	Reactome_Pathways_2024	Nervous System Development	3/567	0.0016756384457809	0.0297273954382485	RET;KRAS;ARHGAP35
0	GO_Biological_Process_2021	positive regulation of transferase activity (GO:0051347)	2/148	0.0018924653186597	0.0288610281174625	RET;POT1
0	Reactome_Pathways_2024	RNA Polymerase II Transcription	4/1360	0.0020327419599836	0.0297273954382485	RET;STK11;KRAS;PRDM1
0	KEGG_2021_Human	mTOR signaling pathway	2/154	0.0020466913565273	0.0260222186758474	STK11;KRAS
0	GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	2/156	0.0020993922998032	0.0288610281174625	STK11;PRDM1
0	Reactome_Pathways_2024	Developmental Biology	4/1385	0.0021751364531957	0.0297273954382485	RET;SOX17;KRAS;ARHGAP35
0	Reactome_Pathways_2024	Regulation of TP53 Activity	2/160	0.0022067269397484	0.0297273954382485	STK11;PRDM1
0	GO_Biological_Process_2021	establishment of protein localization to telomere (GO:0070200)	1/5	0.0022481605524021	0.0288610281174625	POT1
0	GO_Biological_Process_2021	glial cell-derived neurotrophic factor receptor signaling pathway (GO:0035860)	1/5	0.0022481605524021	0.0288610281174625	RET
0	GO_Biological_Process_2021	regulation of natural killer cell differentiation (GO:0032823)	1/5	0.0022481605524021	0.0288610281174625	PRDM1
0	GO_Biological_Process_2021	cardiac cell fate commitment (GO:0060911)	1/5	0.0022481605524021	0.0288610281174625	SOX17
0	GO_Biological_Process_2021	cardiac endothelial cell differentiation (GO:0003348)	1/5	0.0022481605524021	0.0288610281174625	SOX17
0	GO_Biological_Process_2021	endocardial cell differentiation (GO:0060956)	1/5	0.0022481605524021	0.0288610281174625	SOX17
0	GO_Biological_Process_2021	endodermal cell fate specification (GO:0001714)	1/5	0.0022481605524021	0.0288610281174625	SOX17
0	GO_Molecular_Function_2021	D-loop DNA binding (GO:0062037)	1/5	0.0022481605524021	0.0314429087525758	POT1
0	GO_Molecular_Function_2021	sequence-specific single stranded DNA binding (GO:0098847)	1/5	0.0022481605524021	0.0314429087525758	POT1
0	Reactome_Pathways_2024	Activation of RAS in B Cells	1/5	0.0022481605524021	0.0297273954382485	KRAS
0	GO_Biological_Process_2021	negative regulation of canonical Wnt signaling pathway (GO:0090090)	2/165	0.0023445094732498	0.0288610281174625	STK11;SOX17
0	GO_Biological_Process_2021	regulation of neuron projection development (GO:0010975)	2/165	0.0023445094732498	0.0288610281174625	RET;ARHGAP35
0	KEGG_2021_Human	Tight junction	2/169	0.002457617751343	0.0273409974836912	STK11;NF2
0	GO_Cellular_Component_2021	shelterin complex (GO:0070187)	1/6	0.0026972559359141	0.0650018578483013	POT1
