Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
GPR128	TFG	2	6.56814449917898e-05	10.0	6.56814449917898e-05
PTPRK	RSPO3	5	7.745033287320475e-10	10.0	1.549006657464095e-09
