Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	10/1183	1.6966091872948054e-07	8.80540168206004e-05	SMAD2;RPTOR;KMT2D;DOT1L;AXIN1;EP300;ATM;ARID1A;BRCA2;ARID1B
0	Reactome_Pathways_2024	Generic Transcription Pathway	10/1230	2.44178483231348e-07	8.350904126512102e-05	SMAD2;RPTOR;KMT2D;NOTCH3;AXIN1;TSC2;EP300;ATM;ARID1A;ARID1B
0	Reactome_Pathways_2024	RNA Polymerase II Transcription	10/1360	6.209433768104071e-07	9.938335964373909e-05	SMAD2;RPTOR;KMT2D;NOTCH3;AXIN1;TSC2;EP300;ATM;ARID1A;ARID1B
0	Reactome_Pathways_2024	HDR Through Homologous Recombination (HRR)	4/69	9.0535107340771e-07	9.938335964373909e-05	ATM;BRCA2;PALB2;POLE
0	KEGG_2021_Human	Hepatocellular carcinoma	5/168	9.241460973349944e-07	5.858139420019141e-05	SMAD2;AXIN1;AXIN2;ARID1A;ARID1B
0	KEGG_2021_Human	Human papillomavirus infection	6/331	1.171627884003828e-06	5.858139420019141e-05	NOTCH3;AXIN1;TSC2;EP300;ATM;AXIN2
0	Reactome_Pathways_2024	Transcriptional Regulation by RUNX1	5/202	2.2901938869546804e-06	9.938335964373909e-05	KMT2D;AXIN1;EP300;ARID1A;ARID1B
0	Reactome_Pathways_2024	Impaired BRCA2 Binding to PALB2	3/24	2.303146781996938e-06	9.938335964373909e-05	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Defective HDR Through Homologous Recombination Repair Due to PALB2 Loss of BRCA1 Binding Function	3/25	2.6153515695720813e-06	9.938335964373909e-05	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Defective HDR Through Homologous Recomb Repair Due to PALB2 Loss of BRCA2 RAD51 RAD51C Binding Fnc	3/25	2.6153515695720813e-06	9.938335964373909e-05	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Defective Homologous Recombination Repair (HRR) Due to BRCA1 Loss of Function	3/25	2.6153515695720813e-06	9.938335964373909e-05	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Defective Homologous Recombination Repair (HRR) Due to PALB2 Loss of Function	3/25	2.6153515695720813e-06	9.938335964373909e-05	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Gene Expression (Transcription)	10/1615	3.0015820538395937e-06	0.00010265410624131412	SMAD2;RPTOR;KMT2D;NOTCH3;AXIN1;TSC2;EP300;ATM;ARID1A;ARID1B
0	GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	7/625	3.1875614267374864e-06	0.0007167721593743226	RPTOR;KMT2D;INSR;NTRK3;DOT1L;ATM;AXIN2
0	Reactome_Pathways_2024	Resolution of D-loop Structures Through Synthesis-Dependent Strand Annealing (SDSA)	3/27	3.3213166651514407e-06	0.00010326275449834478	ATM;BRCA2;PALB2
0	GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	3/29	4.143191672683946e-06	0.0007167721593743226	KMT2D;EP300;AXIN2
0	Reactome_Pathways_2024	Chromatin Modifying Enzymes	5/238	5.107021960251803e-06	0.00013435396233893205	KMT2D;DOT1L;EP300;ARID1A;ARID1B
0	Reactome_Pathways_2024	Chromatin Organization	5/238	5.107021960251803e-06	0.00013435396233893205	KMT2D;DOT1L;EP300;ARID1A;ARID1B
0	GO_Cellular_Component_2021	nucleus (GO:0005634)	15/4484	5.898314438067318e-06	0.0002300342630846254	SMAD2;KMT2D;INSR;DOT1L;AXIN1;INPPL1;TSC2;AXIN2;ARID1A;BRCA2;LATS2;FAT1;EP300;ATM;POLE
0	Reactome_Pathways_2024	HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	4/116	7.248880893115275e-06	0.0001682209931181746	ATM;BRCA2;PALB2;POLE
0	Reactome_Pathways_2024	Resolution of D-loop Structures Through Holliday Junction Intermediates	3/35	7.389615868894541e-06	0.0001682209931181746	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Resolution of D-Loop Structures	3/36	8.055663663694987e-06	0.0001682209931181746	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	RUNX1 Interacts With Co-Factors Whose Precise Effect on RUNX1 Targets Is Not Known	3/37	8.760220169490006e-06	0.0001682209931181746	EP300;ARID1A;ARID1B
0	Reactome_Pathways_2024	Homology Directed Repair	4/122	8.853736479903926e-06	0.0001682209931181746	ATM;BRCA2;PALB2;POLE
0	KEGG_2021_Human	Homologous recombination	3/41	1.1984354750004184e-05	0.0003080867188171997	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Defective Homologous Recombination Repair (HRR) Due to BRCA2 Loss of Function	3/41	1.1984354750004184e-05	0.00020493246622507155	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Diseases of DNA Double-Strand Break Repair	3/41	1.1984354750004184e-05	0.00020493246622507155	ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Homologous DNA Pairing and Strand Exchange	3/43	1.3854455888142476e-05	0.00022562971017832032	ATM;BRCA2;PALB2
0	KEGG_2021_Human	Insulin signaling pathway	4/137	1.4004054579607567e-05	0.0003080867188171997	RPTOR;INSR;INPPL1;TSC2
0	GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	6/511	1.422555064819735e-05	0.0018457651966036	SMAD2;AXIN1;EP300;ARID1A;BRCA2;ARID1B
0	GO_Molecular_Function_2021	STAT family protein binding (GO:0097677)	2/6	1.7278715595310902e-05	0.0007989129873091222	PTPRT;EP300
0	GO_Molecular_Function_2021	DNA binding (GO:0003677)	7/811	1.755852719360708e-05	0.0007989129873091222	SMAD2;KMT2D;EP300;ARID1A;BRCA2;PALB2;POLE
0	KEGG_2021_Human	Pathways in cancer	6/531	1.7682607251906113e-05	0.0003080867188171997	SMAD2;NOTCH3;AXIN1;EP300;AXIN2;BRCA2
0	KEGG_2021_Human	Breast cancer	4/147	1.8485203129031983e-05	0.0003080867188171997	NOTCH3;AXIN1;AXIN2;BRCA2
0	Reactome_Pathways_2024	DNA Double-Strand Break Repair	4/152	2.108411286279009e-05	0.00032776211813973687	ATM;BRCA2;PALB2;POLE
0	Reactome_Pathways_2024	Diseases of DNA Repair	3/51	2.32461242149461e-05	0.0003456597600657203	ATM;BRCA2;PALB2
0	KEGG_2021_Human	Hippo signaling pathway	4/163	2.773700521314117e-05	0.0003962429316163024	SMAD2;LATS2;AXIN1;AXIN2
0	GO_Biological_Process_2021	positive regulation of gene expression, epigenetic (GO:0045815)	3/57	3.252254285840293e-05	0.0033428798104768	EP300;ARID1A;ARID1B
0	Reactome_Pathways_2024	Signal Transduction	11/2613	3.263922889243253e-05	0.0004651090117171636	SMAD2;RPTOR;KMT2D;NOTCH3;LATS2;INSR;NTRK3;AXIN1;TSC2;EP300;AXIN2
0	Reactome_Pathways_2024	Disease	10/2131	3.5651416921068885e-05	0.0004877113834802224	SMAD2;MAP2K4;NOTCH3;NTRK3;AXIN1;TSC2;EP300;ATM;BRCA2;PALB2
0	Reactome_Pathways_2024	Formation of the Beta-Catenin TCF Transactivating Complex	3/60	3.795442824182544e-05	0.0004992467099501653	KMT2D;EP300;AXIN2
0	GO_Molecular_Function_2021	H3 histone acetyltransferase activity (GO:0010484)	2/9	4.138640590652375e-05	0.0011761439429758	EP300;BRCA2
0	GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	5/371	4.340740095283736e-05	0.0033428798104768	RPTOR;INSR;NTRK3;AXIN1;AXIN2
0	GO_Biological_Process_2021	regulation of cellular catabolic process (GO:0031329)	3/65	4.82746163558579e-05	0.0033428798104768	RPTOR;EP300;ATM
0	Reactome_Pathways_2024	TCF Dependent Signaling in Response to WNT	4/189	4.945814382159959e-05	0.0006264698217402614	KMT2D;AXIN1;EP300;AXIN2
0	GO_Biological_Process_2021	negative regulation of Wnt signaling pathway (GO:0030178)	4/191	5.1528012492898994e-05	0.0033428798104768	LATS2;AXIN1;TSC2;AXIN2
0	GO_Molecular_Function_2021	H4 histone acetyltransferase activity (GO:0010485)	2/10	5.1698634856081705e-05	0.0011761439429758	EP300;BRCA2
