Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	ABL1	10	599	0	0	1.0		1.0
KRAS	PDGFRB	12	597	0	0	1.0		1.0
KRAS	PDPK1	0	609	0	0	1.0		1.0
KRAS	PDS5B	0	609	0	0	1.0		1.0
KRAS	PGBD5	2	607	0	0	1.0		1.0
KRAS	PGR	9	600	0	0	1.0		1.0
KRAS	PHF6	0	609	0	0	1.0		1.0
KRAS	PHIP	0	609	0	0	1.0		1.0
KRAS	PHOX2B	4	605	0	0	1.0		1.0
KRAS	PDGFRA	8	601	0	0	1.0		1.0
KRAS	PIGA	0	609	0	0	1.0		1.0
KRAS	PIK3C3	9	600	0	0	1.0		1.0
KRAS	PIK3CA	160	449	0	0	1.0		1.0
KRAS	PIK3CB	4	605	0	0	1.0		1.0
KRAS	PIK3CD	12	597	0	0	1.0		1.0
KRAS	PIK3CG	23	586	0	0	1.0		1.0
KRAS	PIK3R1	25	584	0	0	1.0		1.0
KRAS	PIK3R2	8	601	0	0	1.0		1.0
KRAS	PIK3R3	5	604	0	0	1.0		1.0
KRAS	PIK3C2G	16	593	0	0	1.0		1.0
KRAS	PDCD1LG2	1	608	0	0	1.0		1.0
KRAS	PDCD1	5	604	0	0	1.0		1.0
KRAS	PCBP1	0	609	0	0	1.0		1.0
KRAS	NSD1	8	601	0	0	1.0		1.0
KRAS	NSD3	1	608	0	0	1.0		1.0
KRAS	NT5C2	0	609	0	0	1.0		1.0
KRAS	NTHL1	3	606	0	0	1.0		1.0
KRAS	NTRK1	15	594	0	0	1.0		1.0
KRAS	NTRK2	5	604	0	0	1.0		1.0
KRAS	NTRK3	13	596	0	0	1.0		1.0
KRAS	NUF2	3	606	0	0	1.0		1.0
KRAS	NUP93	0	609	0	0	1.0		1.0
KRAS	NUP98	0	609	0	0	1.0		1.0
KRAS	NXF1	0	609	0	0	1.0		1.0
KRAS	P2RY8	0	609	0	0	1.0		1.0
KRAS	PAK1	2	607	0	0	1.0		1.0
KRAS	PAK7	15	594	0	0	1.0		1.0
KRAS	PALB2	5	604	0	0	1.0		1.0
KRAS	PARK2	5	604	0	0	1.0		1.0
KRAS	PARP1	8	601	0	0	1.0		1.0
KRAS	PAX5	10	599	0	0	1.0		1.0
KRAS	PBRM1	11	598	0	0	1.0		1.0
KRAS	PIM1	0	609	0	0	1.0		1.0
KRAS	NRAS	4	605	0	0	1.0		1.0
KRAS	PLCG1	0	609	0	0	1.0		1.0
KRAS	PLK2	5	604	0	0	1.0		1.0
KRAS	PTPN1	0	609	0	0	1.0		1.0
KRAS	PTPN11	8	601	0	0	1.0		1.0
KRAS	PTPN2	0	609	0	0	1.0		1.0
KRAS	PTPRD	19	590	0	0	1.0		1.0
KRAS	PTPRK	1	608	0	0	1.0		1.0
KRAS	PTPRS	41	568	0	0	1.0		1.0
KRAS	PTPRT	41	568	0	0	1.0		1.0
KRAS	RAB35	2	607	0	0	1.0		1.0
KRAS	PTP4A1	2	607	0	0	1.0		1.0
KRAS	RAC1	2	607	0	0	1.0		1.0
KRAS	RAD21	7	602	0	0	1.0		1.0
KRAS	RAD50	13	596	0	0	1.0		1.0
KRAS	RAD51	0	609	0	0	1.0		1.0
KRAS	RAD51B	1	608	0	0	1.0		1.0
KRAS	RAD51C	4	605	0	0	1.0		1.0
KRAS	RAD51D	1	608	0	0	1.0		1.0
KRAS	RAD52	16	593	0	0	1.0		1.0
KRAS	RAD54L	12	597	0	0	1.0		1.0
KRAS	RAC2	0	609	0	0	1.0		1.0
KRAS	PTEN	41	568	0	0	1.0		1.0
KRAS	PTCH1	8	601	0	0	1.0		1.0
KRAS	PRKN	0	609	0	0	1.0		1.0
KRAS	PMAIP1	3	606	0	0	1.0		1.0
KRAS	PMS1	8	601	0	0	1.0		1.0
KRAS	PMS2	11	598	0	0	1.0		1.0
KRAS	PNRC1	0	609	0	0	1.0		1.0
KRAS	POLD1	13	596	0	0	1.0		1.0
KRAS	POLE	14	595	0	0	1.0		1.0
KRAS	POT1	0	609	0	0	1.0		1.0
KRAS	PPARG	2	607	0	0	1.0		1.0
KRAS	PPM1D	3	606	0	0	1.0		1.0
KRAS	PPP2R1A	7	602	0	0	1.0		1.0
KRAS	PPP4R2	2	607	0	0	1.0		1.0
KRAS	PPP6C	4	605	0	0	1.0		1.0
KRAS	PRDM1	10	599	0	0	1.0		1.0
KRAS	PRDM14	3	606	0	0	1.0		1.0
KRAS	PREX2	17	592	0	0	1.0		1.0
KRAS	PRKAR1A	3	606	0	0	1.0		1.0
KRAS	PRKCB	0	609	0	0	1.0		1.0
KRAS	PRKCI	3	606	0	0	1.0		1.0
KRAS	PRKD1	18	591	0	0	1.0		1.0
KRAS	PLCG2	20	589	0	0	1.0		1.0
KRAS	NPM1	2	607	0	0	1.0		1.0
KRAS	NOTCH4	18	591	0	0	1.0		1.0
KRAS	NOTCH3	26	583	0	0	1.0		1.0
KRAS	MAPK1	5	604	0	0	1.0		1.0
KRAS	MAPK3	8	601	0	0	1.0		1.0
KRAS	MAPKAP1	3	606	0	0	1.0		1.0
KRAS	MAX	4	605	0	0	1.0		1.0
KRAS	MCL1	3	606	0	0	1.0		1.0
KRAS	MDC1	10	599	0	0	1.0		1.0
KRAS	MDM2	3	606	0	0	1.0		1.0
KRAS	MDM4	5	604	0	0	1.0		1.0
KRAS	MAP3K7	0	609	0	0	1.0		1.0
KRAS	MECOM	1	608	0	0	1.0		1.0
KRAS	MEF2B	2	607	0	0	1.0		1.0
KRAS	MEN1	4	605	0	0	1.0		1.0
KRAS	MET	7	602	0	0	1.0		1.0
KRAS	METTL23	0	609	0	0	1.0		1.0
KRAS	MGA	28	581	0	0	1.0		1.0
KRAS	MGAM	0	609	0	0	1.0		1.0
KRAS	MIB1	0	609	0	0	1.0		1.0
KRAS	MITF	13	596	0	0	1.0		1.0
KRAS	MED12	23	586	0	0	1.0		1.0
KRAS	MAP3K6	0	609	0	0	1.0		1.0
KRAS	MAP3K14	0	609	0	0	1.0		1.0
KRAS	MAP3K13	5	604	0	0	1.0		1.0
KRAS	KNSTRN	2	607	0	0	1.0		1.0
KRAS	KSR2	0	609	0	0	1.0		1.0
KRAS	LATS1	6	603	0	0	1.0		1.0
KRAS	LATS2	31	578	0	0	1.0		1.0
KRAS	LCK	0	609	0	0	1.0		1.0
KRAS	LMO1	0	609	0	0	1.0		1.0
KRAS	LOC100506022	1	608	0	0	1.0		1.0
KRAS	LOC387810	1	608	0	0	1.0		1.0
KRAS	LRP1B	0	609	0	0	1.0		1.0
KRAS	LRRC75A-AS1	1	608	0	0	1.0		1.0
KRAS	LTB	0	609	0	0	1.0		1.0
KRAS	LYN	2	607	0	0	1.0		1.0
KRAS	LZTR1	0	609	0	0	1.0		1.0
KRAS	MAD2L2	2	607	0	0	1.0		1.0
KRAS	MALT1	9	600	0	0	1.0		1.0
KRAS	MAP2K1	4	605	0	0	1.0		1.0
KRAS	MAP2K2	3	606	0	0	1.0		1.0
KRAS	MAP2K4	15	594	0	0	1.0		1.0
KRAS	MAP3K1	19	590	0	0	1.0		1.0
KRAS	MKI67	0	609	0	0	1.0		1.0
KRAS	MLH1	4	605	0	0	1.0		1.0
KRAS	MLL	0	609	0	0	1.0		1.0
KRAS	MLL2	4	605	0	0	1.0		1.0
KRAS	MYD88	5	604	0	0	1.0		1.0
KRAS	MYO18A	0	609	0	0	1.0		1.0
KRAS	MYOD1	9	600	0	0	1.0		1.0
KRAS	NADK	3	606	0	0	1.0		1.0
KRAS	NBN	7	602	0	0	1.0		1.0
KRAS	NCOA3	17	592	0	0	1.0		1.0
KRAS	NCOR1	13	596	0	0	1.0		1.0
KRAS	NCOR2	0	609	0	0	1.0		1.0
KRAS	NCSTN	0	609	0	0	1.0		1.0
KRAS	NEGR1	8	601	0	0	1.0		1.0
KRAS	NF1	19	590	0	0	1.0		1.0
KRAS	NF2	6	603	0	0	1.0		1.0
