Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
ABL1	ARID1A	2	0.0047608584193950055	10.0	0.011351979716408655
ABL1	ARID1B	2	0.0006591957811470007	10.0	0.003940525891745404
ABL1	ASXL1	2	0.0006591957811470007	10.0	0.003940525891745404
ABL1	BAP1	2	0.00014648795136600016	10.0	0.0022446033560575085
ABL1	KRAS	2	1.0	-10.0	1.0
ABL1	LATS2	2	0.0005273566249176006	10.0	0.003723561681650515
ABL1	MGA	2	0.0013330403574306014	10.0	0.005593224792616093
ABL1	MST1R	2	0.00014648795136600016	10.0	0.0022446033560575085
ABL1	NCOR1	2	0.00041016626382480044	10.0	0.003492276228855295
ABL1	NOTCH4	2	0.00030762469786860036	10.0	0.0031041543547559356
ABL1	PIK3R3	2	4.3946385409800044e-05	10.0	0.0016284826389356007
ABL1	PTCH1	2	0.00014648795136600016	10.0	0.0022446033560575085
ABL1	PTPRS	2	0.004394638540980004	10.0	0.010803983646542024
ABL1	RNF43	2	0.0005273566249176006	10.0	0.003723561681650515
ABL1	SPEN	2	0.0009668204790156009	10.0	0.004735008185495826
ABL1	TGFBR2	2	0.001992236138577602	10.0	0.006831733274074185
ABL1	YES1	2	0.00014648795136600016	10.0	0.0022446033560575085
ACVR1	APC	2	0.6658023877536072	10.0	0.7345773571706591
ACVR1	BRCA2	2	0.0011426060206548014	10.0	0.0053163020679153255
ACVR1	KRAS	2	1.0	-10.0	1.0
ACVR1	PIK3CA	2	0.05607558778290486	10.0	0.07448372239708083
AGO2	APC	3	0.9549393468277638	-1.5946450541184953	1.0
AGO2	ARID1A	2	0.04168596854695025	3.24370292758186	0.057255141746690566
AGO2	EPHA5	3	0.0006336823465439381	5.343954401217361	0.003940525891745404
AGO2	ESR1	2	0.003969275440618192	5.317915032380739	0.009893221525466686
AGO2	FAT1	2	0.02280993582708888	3.7705181538772328	0.03439961875252212
AGO2	FLCN	2	0.005075392461700823	5.091498354485496	0.011654307761407865
AGO2	KMT2B	2	0.020522862810613034	3.862120725488496	0.03174138683847583
AGO2	KMT2C	2	0.027701312012264803	3.601738213471983	0.04051442391161483
AGO2	KRAS	5	1.0	-10.0	1.0
AGO2	MSH3	2	0.005075392461700823	5.091498354485496	0.011654307761407865
AGO2	NF1	2	0.007669162828601248	4.720845928802929	0.015260583458665992
AGO2	PIK3CG	2	0.01248043018903683	4.293599371828868	0.021884443375899204
AGO2	PRDM1	2	0.0008693936697785508	6.918863237274595	0.00458954993105133
AGO2	TERT	2	0.00014648795136600016	10.0	0.0022446033560575085
AGO2	TP53	4	0.5501338131123914	0.7111121668766454	0.6138608823585244
AGO2	ZFHX3	2	0.010756848377409678	4.423211430724544	0.019521986448057596
AKT1	APC	3	0.9549393468277638	-1.5946450541184953	1.0
AKT1	CIC	2	0.003969275440618192	5.317915032380739	0.009893221525466686
AKT1	CTNNB1	2	0.08828495868820123	2.5631361382679776	0.1112059755380516
