Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	ABL1	4	334	0	0	1.0		1.0
KRAS	PIK3R2	5	333	0	0	1.0		1.0
KRAS	PIK3R1	3	335	0	0	1.0		1.0
KRAS	PIK3CG	17	321	0	0	1.0		1.0
KRAS	PIK3CB	3	335	0	0	1.0		1.0
KRAS	PIK3CA	13	325	0	0	1.0		1.0
KRAS	PIK3C3	4	334	0	0	1.0		1.0
KRAS	PIK3C2G	11	327	0	0	1.0		1.0
KRAS	PHOX2B	4	334	0	0	1.0		1.0
KRAS	PGR	12	326	0	0	1.0		1.0
KRAS	PDPK1	1	337	0	0	1.0		1.0
KRAS	PDGFRB	8	330	0	0	1.0		1.0
KRAS	PDGFRA	17	321	0	0	1.0		1.0
KRAS	PDCD1LG2	2	336	0	0	1.0		1.0
KRAS	PDCD1	6	332	0	0	1.0		1.0
KRAS	PBRM1	8	330	0	0	1.0		1.0
KRAS	PAX5	5	333	0	0	1.0		1.0
KRAS	PARP1	8	330	0	0	1.0		1.0
KRAS	PARK2	8	330	0	0	1.0		1.0
KRAS	PALB2	7	331	0	0	1.0		1.0
KRAS	PAK7	17	321	0	0	1.0		1.0
KRAS	PAK1	4	334	0	0	1.0		1.0
KRAS	NUP93	3	335	0	0	1.0		1.0
KRAS	NUF2	4	334	0	0	1.0		1.0
KRAS	PIM1	3	335	0	0	1.0		1.0
KRAS	PLCG2	8	330	0	0	1.0		1.0
KRAS	PLK2	4	334	0	0	1.0		1.0
KRAS	PMAIP1	1	337	0	0	1.0		1.0
KRAS	PTPRT	26	312	0	0	1.0		1.0
KRAS	PTPRS	8	330	0	0	1.0		1.0
KRAS	PTPRD	32	306	0	0	1.0		1.0
KRAS	PTPN11	4	334	0	0	1.0		1.0
KRAS	PTP4A1	1	337	0	0	1.0		1.0
KRAS	PTEN	10	328	0	0	1.0		1.0
KRAS	PTCH1	4	334	0	0	1.0		1.0
KRAS	PRKD1	10	328	0	0	1.0		1.0
KRAS	PRKCI	2	336	0	0	1.0		1.0
KRAS	PRKAR1A	1	337	0	0	1.0		1.0
KRAS	PREX2	21	317	0	0	1.0		1.0
KRAS	NTRK3	24	314	0	0	1.0		1.0
KRAS	PRDM14	9	329	0	0	1.0		1.0
KRAS	PPP6C	2	336	0	0	1.0		1.0
KRAS	PPP4R2	1	337	0	0	1.0		1.0
KRAS	PPP2R1A	5	333	0	0	1.0		1.0
KRAS	PPM1D	5	333	0	0	1.0		1.0
KRAS	PPARG	3	335	0	0	1.0		1.0
KRAS	POT1	3	335	0	0	1.0		1.0
KRAS	POLE	16	322	0	0	1.0		1.0
KRAS	POLD1	9	329	0	0	1.0		1.0
KRAS	PNRC1	1	337	0	0	1.0		1.0
KRAS	PMS2	3	335	0	0	1.0		1.0
KRAS	PMS1	6	332	0	0	1.0		1.0
KRAS	PRDM1	3	335	0	0	1.0		1.0
KRAS	RAC1	1	337	0	0	1.0		1.0
KRAS	NTRK2	7	331	0	0	1.0		1.0
KRAS	NTHL1	1	337	0	0	1.0		1.0
KRAS	MSH2	7	331	0	0	1.0		1.0
KRAS	MRE11A	8	330	0	0	1.0		1.0
KRAS	MPL	3	335	0	0	1.0		1.0
KRAS	MLLT1	1	337	0	0	1.0		1.0
KRAS	MLL4	1	337	0	0	1.0		1.0
KRAS	MLL3	2	336	0	0	1.0		1.0
KRAS	MLL2	5	333	0	0	1.0		1.0
KRAS	MLL	4	334	0	0	1.0		1.0
KRAS	MLH1	2	336	0	0	1.0		1.0
