Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	MYC	0	7	22	580	0.7719342128541329	-10.0	1.0
KRAS	SMAD4	0	7	19	583	0.8001239133809179	-10.0	1.0
KRAS	NKX3-1	0	7	17	585	0.8194033304718666	-10.0	1.0
KRAS	FGFR1	0	7	16	586	0.8291914248631689	-10.0	1.0
KRAS	BCL2L1	0	7	15	587	0.8390795679194587	-10.0	1.0
KRAS	SMAD2	0	7	10	592	0.8900509923983013	-10.0	1.0
KRAS	CDKN2A	0	7	9	593	0.9005574965244196	-10.0	1.0
KRAS	AKT2	0	7	9	593	0.9005574965244196	-10.0	1.0
KRAS	CDKN2Ap16INK4A	0	7	9	593	0.9005574965244196	-10.0	1.0
KRAS	WHSC1L1	0	7	9	593	0.9005574965244196	-10.0	1.0
KRAS	ASXL1	0	7	9	593	0.9005574965244196	-10.0	1.0
KRAS	CDKN2B	0	7	9	593	0.9005574965244196	-10.0	1.0
KRAS	CDKN2Ap14ARF	0	7	9	593	0.9005574965244196	-10.0	1.0
KRAS	NCOA3	0	7	8	594	0.911170126954842	-10.0	1.0
KRAS	CYLD	0	7	7	595	0.9218897755072519	-10.0	1.0
KRAS	AURKA	0	7	7	595	0.9218897755072519	-10.0	1.0
KRAS	PTPRT	0	7	6	596	0.9327173399846861	-10.0	1.0
KRAS	SRC	0	7	6	596	0.9327173399846861	-10.0	1.0
KRAS	DNMT3B	0	7	6	596	0.9327173399846861	-10.0	1.0
KRAS	PDGFRB	0	7	6	596	0.9327173399846861	-10.0	1.0
KRAS	SMAD3	0	7	6	596	0.9327173399846861	-10.0	1.0
KRAS	CYSLTR2	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	MAPK3	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	CSF1R	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	CCND3	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	RB1	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	FOXO1	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	TOP1	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	TERT	0	7	5	597	0.9436537242056121	-10.0	1.0
KRAS	PIK3C3	0	7	4	598	0.9546998380341059	-10.0	1.0
KRAS	RARA	0	7	4	598	0.9546998380341059	-10.0	1.0
KRAS	INSR	0	7	4	598	0.9546998380341059	-10.0	1.0
KRAS	SDHA	0	7	4	598	0.9546998380341059	-10.0	1.0
KRAS	FLT1	1	6	29	573	0.9577549060493427	1.7194478329081766	1.0
KRAS	FGF19	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	ZRSR2	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	FLCN	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	PARP1	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	EIF1AX	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	PMAIP1	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	CRLF2	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	APC	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	FGF4	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	ARAF	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	RAD21	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	KMT2B	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	MALT1	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	CCND1	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	PAK7	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	BCL2	0	7	3	599	0.9658565974101304	-10.0	1.0
KRAS	CDK8	1	6	23	579	0.9722840644602962	2.0688950812110676	1.0
KRAS	RAC1	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	RBM10	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	NBN	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	EGFR	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	IGF2	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	CD79B	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	PIK3R1	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	MAP2K4	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	BMPR1A	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	ELF3	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	TNFAIP3	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	TP53	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	STK11	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	MSH3	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	CDK6	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	SOX9	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	PTPRS	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	TET1	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	TGFBR2	0	7	2	600	0.9771249243799153	-10.0	1.0
KRAS	GATA1	0	7	2	600	0.9771249243799153	-10.0	1.0
