Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
ABL1	APC	7	0.5490028242608109	0.6790308250820646	0.6136459737089853
ABL1	AR	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	ARID2	2	0.03144969652534516	3.415037499278844	0.045812186421648166
ABL1	ASXL1	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	ASXL2	2	0.01898439939927023	3.913288366806669	0.030941830489594417
ABL1	ATRX	2	0.038644233783285124	3.2159373991991487	0.05422217809479327
ABL1	B2M	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	BCL10	2	0.0029036348398794928	6.260527550223219	0.009622736395858986
ABL1	BRD4	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	CASP8	2	0.0029036348398794928	6.260527550223219	0.009622736395858986
ABL1	CDH1	2	0.0029036348398794928	6.260527550223219	0.009622736395858986
ABL1	CREBBP	2	0.038644233783285124	3.2159373991991487	0.05422217809479327
ABL1	DNMT3A	2	0.0029036348398794928	6.260527550223219	0.009622736395858986
ABL1	DOT1L	2	0.024883253789923773	3.643856189774725	0.03812132377351405
ABL1	EP300	2	0.05476630640140252	2.881011963782913	0.07369863343910192
ABL1	EPHA3	2	0.04642871611477764	3.039528364186637	0.06389450134454486
ABL1	EPHB1	3	0.009334291015109599	3.452858964713811	0.018393486751276344
ABL1	ERBB2	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	ERBB4	2	0.07295983550364088	2.604862058158861	0.0946505974101287
ABL1	ERCC3	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	ESR1	2	0.01898439939927023	3.913288366806669	0.030941830489594417
ABL1	ETV1	2	0.005709158209392793	5.2542412873757876	0.013516670510065993
ABL1	FAT1	3	0.0026715474935853378	4.2630344058337934	0.009326129432152452
ABL1	HIST1H1C	2	0.0009844942160964804	10.0	0.005911946019804214
ABL1	IGF1R	3	0.0026715474935853378	4.2630344058337934	0.009326129432152452
ABL1	IKBKE	2	0.005709158209392793	5.2542412873757876	0.013516670510065993
ABL1	INPP4A	2	0.005709158209392793	5.2542412873757876	0.013516670510065993
ABL1	INPP4B	2	0.01898439939927023	3.913288366806669	0.030941830489594417
ABL1	IRS1	2	0.024883253789923773	3.643856189774725	0.03812132377351405
ABL1	JAK2	4	1.7734757597699513e-05	6.247927513443585	0.00183219001782404
ABL1	KMT2D	2	0.13736706078903868	1.9798221180623699	0.16868346313520904
ABL1	KRAS	8	1.0	-10.0	1.0
ABL1	MED12	2	0.06362144834778988	2.736965594166206	0.08411258564327974
ABL1	MGA	2	0.06362144834778988	2.736965594166206	0.08411258564327974
ABL1	MYD88	2	0.0029036348398794928	6.260527550223219	0.009622736395858986
ABL1	NOTCH1	2	0.01898439939927023	3.913288366806669	0.030941830489594417
ABL1	NOTCH3	2	0.04642871611477764	3.039528364186637	0.06389450134454486
ABL1	NOTCH4	2	0.04642871611477764	3.039528364186637	0.06389450134454486
ABL1	NTRK3	3	0.0008180159661070887	5.0895828931247085	0.005551688746031234
ABL1	PIK3CA	3	0.4412014198105707	0.524299718814532	0.5014380085378111
ABL1	PIK3CD	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	PIK3CG	2	0.03144969652534516	3.415037499278844	0.045812186421648166
ABL1	PLCG2	2	0.03144969652534516	3.415037499278844	0.045812186421648166
ABL1	PTEN	2	0.05476630640140252	2.881011963782913	0.07369863343910192
ABL1	PTPRS	2	0.07295983550364088	2.604862058158861	0.0946505974101287
ABL1	RAD50	2	0.01898439939927023	3.913288366806669	0.030941830489594417
ABL1	RICTOR	3	0.0008180159661070887	5.0895828931247085	0.005551688746031234
ABL1	RNF43	2	0.024883253789923773	3.643856189774725	0.03812132377351405
ABL1	ROS1	2	0.009354348856873907	4.662965012722429	0.018393486751276344
ABL1	RPTOR	2	0.013794004132652188	4.241585986569759	0.024736942632583858
ABL1	SETD2	2	0.013794004132652188	4.241585986569759	0.024736942632583858
