Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	KEGG_2021_Human	Chronic myeloid leukemia	4/76	2.8704186557763773e-09	1.492617701003716e-07	CDKN2A;KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Pancreatic cancer	4/76	2.8704186557763773e-09	1.492617701003716e-07	CDKN2A;KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Cellular senescence	4/156	5.2773277515631384e-08	1.8294736205418877e-06	CDKN2A;KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Hepatocellular carcinoma	4/168	7.111249101100067e-08	1.8489247662860177e-06	CDKN2A;KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Bladder cancer	3/41	1.5922258821748506e-07	3.3118298349236892e-06	CDKN2A;KRAS;TP53
0	KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	2.062357318095609e-07	3.574752684699055e-06	CDKN2A;KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Melanoma	3/72	8.877242207481715e-07	1.154041486972623e-05	CDKN2A;KRAS;TP53
0	KEGG_2021_Human	Non-small cell lung cancer	3/72	8.877242207481715e-07	1.154041486972623e-05	CDKN2A;KRAS;TP53
0	KEGG_2021_Human	Glioma	3/75	1.004751808649954e-06	1.1610465344399467e-05	CDKN2A;KRAS;TP53
0	KEGG_2021_Human	Colorectal cancer	3/86	1.5209083407726104e-06	1.5817446744035148e-05	KRAS;TP53;TGFBR2
0	GO_Biological_Process_2021	small GTPase mediated signal transduction (GO:0007264)	3/106	2.86060553354541e-06	0.0006140351942980065	CDKN2A;KRAS;TP53
0	GO_Biological_Process_2021	replicative senescence (GO:0090399)	2/12	4.94329760563244e-06	0.0006140351942980065	CDKN2A;TP53
0	GO_Biological_Process_2021	Ras protein signal transduction (GO:0007265)	3/142	6.899271846045017e-06	0.0006140351942980065	CDKN2A;KRAS;TP53
0	KEGG_2021_Human	Pathways in cancer	4/531	7.06367573104824e-06	6.678384327536519e-05	CDKN2A;KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Gastric cancer	3/149	7.972419130884006e-06	6.909429913432804e-05	KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Hepatitis B	3/162	1.0248219937739922e-05	8.198575950191937e-05	KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Transcriptional misregulation in cancer	3/192	1.7053116432172064e-05	0.00012668029349613533	TP53;KDM6A;TGFBR2
0	GO_Biological_Process_2021	negative regulation of phosphate metabolic process (GO:0045936)	2/22	1.7278715595310902e-05	0.001153354265987	CDKN2A;TP53
0	KEGG_2021_Human	Viral carcinogenesis	3/203	2.0147390920358295e-05	0.00013968857704781752	CDKN2A;KRAS;TP53
0	KEGG_2021_Human	Human cytomegalovirus infection	3/225	2.7404986673915108e-05	0.0001781324133804482	CDKN2A;KRAS;TP53
0	GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	4/764	2.980116196780835e-05	0.0015913820490809	CDKN2A;KRAS;TP53;TGFBR2
0	KEGG_2021_Human	Thyroid cancer	2/37	4.9717470517636224e-05	0.00030415393728436274	KRAS;TP53
