Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	12/1183	3.1023332291139976e-10	2.1219959287139746e-07	0	0	21.415314545972105	468.86039598651223	ASXL1;TCF7L2;KMT2D;AR;BLM;ZFHX3;KMT2B;TET2;CTNNB1;ATM;SOX9;ARID1A
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	11/1449	4.975290762679298e-08	9.50462299415416e-06	0	0	14.182962447844227	238.50348957785616	TCF7L2;KMT2D;BLM;ZFHX3;GRIN2A;KMT2B;TET2;CTNNB1;ATM;SOX9;ARID1A
Reactome_2022	Deactivation Of Beta-Catenin Transactivating Complex R-HSA-3769402	4/42	9.79370447306852e-08	9.50462299415416e-06	0	0	123.47368421052632	1992.7345002554696	TCF7L2;KMT2D;CTNNB1;SOX9
Reactome_2022	Generic Transcription Pathway R-HSA-212436	10/1190	1.0331111950167564e-07	9.50462299415416e-06	0	0	14.483050847457626	232.967415999074	TCF7L2;KMT2D;BLM;ZFHX3;GRIN2A;KMT2B;CTNNB1;ATM;SOX9;ARID1A
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	9/908	1.4137073157989562e-07	4.83487902003243e-05	0	0	15.917686318131256	251.05184000178485	ASXL1;TCF7L2;KMT2D;AR;ZFHX3;TET2;CTNNB1;ATM;SOX9
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	6/267	2.4541868908833245e-07	5.59554611121398e-05	0	0	30.219157088122607	459.9446411586659	AMER1;TCF7L2;KMT2D;BLM;CTNNB1;SOX9
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	10/1312	2.579962220491365e-07	1.780173932139042e-05	0	0	13.040776427873205	197.83276313538397	TCF7L2;KMT2D;BLM;ZFHX3;GRIN2A;KMT2B;CTNNB1;ATM;SOX9;ARID1A
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	7/511	5.812990613653495e-07	9.940213949347476e-05	0	0	19.32043650793651	277.40283659596645	AR;BLM;ZFHX3;KMT2B;CTNNB1;SOX9;ARID1A
KEGG_2021_Human	Hepatocellular carcinoma	5/168	7.189827374287117e-07	5.1154556204059486e-05	0	0	37.99079754601227	537.3961099140131	TCF7L2;PIK3CA;CTNNB1;ARID1A;TGFBR2
KEGG_2021_Human	Pathways in cancer	7/531	7.52272885353816e-07	5.1154556204059486e-05	0	0	18.563931297709924	261.7545258932049	TCF7L2;AR;PIK3CA;SMO;FLT4;CTNNB1;TGFBR2
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	5/198	1.6171785209237635e-06	8.926825435499175e-05	0	0	32.0369170984456	427.2067657317744	AMER1;TCF7L2;KMT2D;CTNNB1;SOX9
KEGG_2021_Human	Colorectal cancer	4/86	1.80330962130695e-06	8.175003616591508e-05	0	0	57.09325681492109	755.108957549998	TCF7L2;PIK3CA;CTNNB1;TGFBR2
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	7/625	2.23338634838636e-06	0.00030552725245925407	0	0	15.664239482200648	203.8229522876214	KMT2D;AR;ZFHX3;FLT4;ATM;SOX9;TGFBR2
KEGG_2021_Human	Prostate cancer	4/97	2.9203746488295277e-06	9.929273806020396e-05	0	0	50.31246046805819	641.1718655656545	TCF7L2;AR;PIK3CA;CTNNB1
GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	3/29	3.581695944793631e-06	0.0003886078342033963	0	0	127.90384615384616	1603.8725522942525	TCF7L2;KMT2D;CTNNB1
GO_Biological_Process_2021	histone H3-K4 methylation (GO:0051568)	3/30	3.976980759391483e-06	0.0003886078342033963	0	0	123.1604938271605	1531.499217211056	KMT2D;KMT2B;TET2
Reactome_2022	Signaling By WNT In Cancer R-HSA-4791275	3/33	5.333638164713457e-06	0.000245347355576819	0	0	110.82777777777778	1345.6129115409226	AMER1;TCF7L2;CTNNB1
GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	6/474	6.883923078400475e-06	0.0005222912386256043	0	0	16.676068376068375	198.2171159713559	TCF7L2;KMT2D;AR;FLT4;SOX9;TGFBR2
GO_Biological_Process_2021	central nervous system development (GO:0007417)	5/268	7.104478408422919e-06	0.0005222912386256043	0	0	23.42680608365019	277.71975430174626	ZFHX3;GRIN2A;SMO;SOX9;TGFBR2
GO_Biological_Process_2021	circulatory system development (GO:0072359)	4/126	8.271340537826664e-06	0.0005222912386256043	0	0	38.2970106075217	448.17896087708823	PIK3CA;FLT4;SOX9;TGFBR2
