Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	Reactome_Pathways_2024	Post-translational Protein Modification	14/1457	2.2684017543606933e-05	0.00031163519339669524	AMER1;MDC1;NEGR1;DNMT3A;TNFAIP3;BRCA1;AXIN2;ESR1;PARK2;BABAM1;CYLD;FAM175A;PGR;TP53
0	GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	7/322	2.4309885466751093e-05	0.0007961487490360983	RB1;NOTCH2;NCOR1;FGF19;DNMT3A;PGR;ESR1
0	GO_Biological_Process_2021	positive regulation of DNA metabolic process (GO:0051054)	4/63	2.5118116743702212e-05	0.0007976904953757552	BABAM1;PDGFRB;HGF;BRCA1
0	GO_Biological_Process_2021	positive regulation of transcription initiation from RNA polymerase II promoter (GO:0060261)	3/23	3.1712312522348865e-05	0.0009736149769463772	MED12;ESR1;TP53
0	GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	10/764	3.251576735985038e-05	0.0009736149769463772	PDGFRB;FLT1;CCND2;ERBB4;FLT4;FGF19;AXIN2;TP53;FGFR3;FGF3
0	GO_Biological_Process_2021	positive regulation of cell population proliferation (GO:0008284)	8/474	3.7494144676643296e-05	0.0010636539396887	PDGFRB;FLT1;CCND2;ERBB4;FLT4;FGF19;FGFR3;FGF3
0	GO_Biological_Process_2021	transcription initiation from RNA polymerase II promoter (GO:0006367)	5/140	3.755266771801947e-05	0.0010636539396887	NOTCH2;NCOR1;ERCC3;PGR;ESR1
0	KEGG_2021_Human	Central carbon metabolism in cancer	4/70	3.81272363146753e-05	0.0003355196795691427	PDGFRB;TP53;FGFR3;MTOR
0	GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	9/625	4.060665335712833e-05	0.0011198887557439	PDGFRB;FLT1;CCND2;ERBB4;FLT4;FGF19;AXIN2;FGFR3;FGF3
0	Reactome_Pathways_2024	Chromatin Modifying Enzymes	6/238	4.2712522695749503e-05	0.0005601164908056242	NCOR1;KMT2C;NSD1;DNMT3A;KMT2B;KDM6A
0	Reactome_Pathways_2024	Chromatin Organization	6/238	4.2712522695749503e-05	0.0005601164908056242	NCOR1;KMT2C;NSD1;DNMT3A;KMT2B;KDM6A
0	KEGG_2021_Human	Chemical carcinogenesis	6/239	4.372231088397815e-05	0.0003607090647928197	RB1;NOTCH2;PGR;ESR1;FGF3;MTOR
0	KEGG_2021_Human	Glioma	4/75	5.004015613139016e-05	0.0003885470946672648	RB1;PDGFRB;TP53;MTOR
0	GO_Molecular_Function_2021	thyroid hormone receptor binding (GO:0046966)	3/28	5.810403466594087e-05	0.0020772192393073	MED12;NCOR1;NSD1
0	KEGG_2021_Human	Cellular senescence	5/156	6.29078823565111e-05	0.0004613244706144146	RB1;CCND2;TP53;MTOR;ATR
0	GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	8/511	6.36532737587125e-05	0.0017104777153623	MED12;ERBB4;NSD1;KMT2B;BRCA1;TP53;ESR1;BRD4
0	GO_Biological_Process_2021	histone H3-K4 methylation (GO:0051568)	3/30	7.173481881330252e-05	0.0018794522529085	KMT2C;KMT2B;KDM6A
0	Reactome_Pathways_2024	Metalloprotease DUBs	3/31	7.926921176078046e-05	0.0010164074485771	BABAM1;FAM175A;BRCA1
0	GO_Biological_Process_2021	double-strand break repair (GO:0006302)	5/164	7.972670594197709e-05	0.0020154074895537	BABAM1;RECQL4;MDC1;SLX4;BRCA1
0	GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	6/267	8.077014748211575e-05	0.0020154074895537	BABAM1;CYLD;TNFAIP3;BRCA1;TP53;ESR1
0	GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	5/166	8.442669467023883e-05	0.0020331818229442	FLT1;FLT4;NF1;EPHB1;FGFR3
0	GO_Biological_Process_2021	hematopoietic progenitor cell differentiation (GO:0002244)	3/32	8.730265461115491e-05	0.0020331818229442	FLT1;FLT4;TP53
0	GO_Biological_Process_2021	protein K63-linked deubiquitination (GO:0070536)	3/32	8.730265461115491e-05	0.0020331818229442	BABAM1;CYLD;TNFAIP3
0	KEGG_2021_Human	Hepatocellular carcinoma	5/168	8.933729211155519e-05	0.0006206590820381729	RB1;HGF;AXIN2;TP53;MTOR
0	GO_Biological_Process_2021	DNA-templated transcription, initiation (GO:0006352)	5/168	8.933729211155519e-05	0.0020353365681067	NOTCH2;NCOR1;ERCC3;PGR;ESR1
0	GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	6/276	9.691671860333435e-05	0.0021584166920139	BABAM1;CYLD;TNFAIP3;BRCA1;TP53;ESR1
0	GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	6/277	9.885877978689994e-05	0.0021584166920139	RECQL4;SLX4;ERCC3;BRCA1;AXIN2;ATR
0	GO_Biological_Process_2021	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	3/34	0.00010492510084808428	0.0021992301137758	FLT1;FLT4;PRKD1
0	GO_Biological_Process_2021	protein localization to chromosome (GO:0034502)	3/34	0.00010492510084808428	0.0021992301137758	RB1;ESR1;ATR
0	GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	7/408	0.000108222164583034	0.0022238593820199	PDGFRB;FLT1;ERBB4;HGF;FGF19;NF1;FGF3
0	GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	11/1079	0.00012055708545402568	0.0023901995960107	RB1;NOTCH2;NSD1;FGF19;PGR;BRCA1;TP53;ESR1;FGF3;MTOR;KDM6A
0	GO_Biological_Process_2021	hemopoiesis (GO:0030097)	4/94	0.00012087841468374806	0.0023901995960107	NOTCH2;FLT1;FLT4;TP53
0	KEGG_2021_Human	Prostate cancer	4/97	0.0001365228028339793	0.0009010504987042632	RB1;PDGFRB;TP53;MTOR
0	GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	10/908	0.00013743188568940583	0.0026671965963425	MED12;EPAS1;HGF;KMT2C;PGR;BRCA1;PRKD1;TP53;ESR1;BRD4
