Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	CDK6	0	26	18	768	0.5531592981108095	-10.0	1.0
KRAS	WHSC1L1	0	26	12	774	0.6748685571608257	-10.0	1.0
KRAS	FGFR3	0	26	10	776	0.7208794660080292	-10.0	1.0
KRAS	MDM2	0	26	10	776	0.7208794660080292	-10.0	1.0
KRAS	MYC	2	24	53	733	0.7448183976510914	0.2047864328494564	1.0
KRAS	INSR	0	26	9	777	0.7450015588216827	-10.0	1.0
KRAS	YES1	0	26	9	777	0.7450015588216827	-10.0	1.0
KRAS	FGF4	0	26	9	777	0.7450015588216827	-10.0	1.0
KRAS	ERCC2	0	26	9	777	0.7450015588216827	-10.0	1.0
KRAS	WHSC1	0	26	9	777	0.7450015588216827	-10.0	1.0
KRAS	NSD3	0	26	9	777	0.7450015588216827	-10.0	1.0
KRAS	FGF3	0	26	9	777	0.7450015588216827	-10.0	1.0
KRAS	NOTCH2	0	26	8	778	0.7698987831524845	-10.0	1.0
KRAS	AMER1	0	26	8	778	0.7698987831524845	-10.0	1.0
KRAS	ERBB2	0	26	7	779	0.7955950198173942	-10.0	1.0
KRAS	TERT	0	26	7	779	0.7955950198173942	-10.0	1.0
KRAS	SMARCA4	0	26	7	779	0.7955950198173942	-10.0	1.0
KRAS	FGFR1	1	25	24	762	0.8111925100985533	0.34482849699744117	1.0
KRAS	PRKCI	0	26	6	780	0.8221148538113072	-10.0	1.0
KRAS	CRLF2	0	26	6	780	0.8221148538113072	-10.0	1.0
KRAS	RICTOR	0	26	6	780	0.8221148538113072	-10.0	1.0
KRAS	CDK12	0	26	6	780	0.8221148538113072	-10.0	1.0
KRAS	TEK	1	25	21	765	0.8460024542587894	0.543142325026529	1.0
KRAS	MAP3K14	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	CRKL	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	STK40	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	MCL1	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	TGFBR2	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	MAP2K4	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	AR	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	CSF3R	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	IL7R	0	26	5	781	0.8494835941430536	-10.0	1.0
KRAS	AKT2	2	24	39	747	0.8612356202180257	0.6745997132058327	1.0
KRAS	IRF4	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	NKX2-1	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	KEAP1	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	CD79B	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	FOXO1	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	EIF1AX	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	SDHC	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	BRIP1	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	KDM6A	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	BAP1	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	SDHA	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	TMPRSS2	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	MAPK1	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	CARM1	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	LATS2	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	DUSP4	0	26	4	782	0.8777272942040759	-10.0	1.0
KRAS	ARID1A	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	NOTCH3	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	HIST1H3F	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	MET	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	RARA	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	AXL	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	TRIP13	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	DNMT1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	DDR2	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	FGFR2	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	FOXP1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	HIST1H3D	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	IDH2	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	MDC1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	PPM1D	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	FOXA1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	LZTR1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	HIST1H3G	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	WT1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	TNFRSF14	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	GNAS	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	HIST1H3E	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	SMARCB1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	MAP3K13	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	NOTCH4	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	TCF3	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	STK19	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	RIT1	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	ARID5B	0	26	3	783	0.9068727726833938	-10.0	1.0
KRAS	FLT3	0	26	3	783	0.9068727726833938	-10.0	1.0
