Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	PI3K-Akt signaling pathway	6/354	6.582392607228785e-07	6.648216533301073e-05	0	0	26.03846153846154	370.6235810916661	CCND2;FGF19;RAC1;IL7R;FGF3;MCL1
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	6/371	8.655621531286999e-07	0.000380847347376628	0	0	24.804214963119072	346.2640294040271	CCND2;FGF19;ARAF;RAC1;GATA1;FGF3
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	5/266	4.000801130051264e-06	0.000880176248611278	0	0	26.984126984126984	335.3861442611942	CCND2;FGF19;FYN;RAC1;FGF3
KEGG_2021_Human	Pathways in cancer	6/531	6.881432086075176e-06	0.0003475123203467964	0	0	17.104175824175826	203.3119292648194	CCND2;FGF19;ARAF;RAC1;IL7R;FGF3
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	5/318	9.5344990797272e-06	0.0019259688141048	0	0	22.441807393884076	259.44062065713933	FGF19;AGO2;ARAF;FYN;FGF3
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	4/161	1.4268700722300196e-05	0.002092742772604	0	0	33.671337579617834	375.68600217506406	FGF19;FYN;RAC1;FGF3
GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	5/384	2.367617711947555e-05	0.0026043794831423	0	0	18.47154165096117	196.7411511554596	DNMT1;FGF19;AGO2;NKX2-1;FGF3
Reactome_2022	Transcriptional Regulation By RUNX1 R-HSA-8878171	4/204	3.612595264142319e-05	0.0029584780319356	0	0	26.374666666666663	269.77325271150914	CCND2;KMT2B;AGO2;GATA1
GO_Biological_Process_2021	regulation of protein kinase B signaling (GO:0051896)	4/207	3.8245720631259015e-05	0.0027371405876673	0	0	25.98095238095238	264.2647084997595	FGF19;FYN;RAC1;FGF3
GO_Biological_Process_2021	production of siRNA involved in RNA interference (GO:0030422)	2/10	3.830094710119993e-05	0.0027371405876673	0	0	293.72058823529414	2987.1489367888853	AGO2;DROSHA
KEGG_2021_Human	Melanoma	3/72	4.158901702481721e-05	0.0011818286329639	0	0	54.10869565217392	545.8309060786997	FGF19;ARAF;FGF3
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	4/214	4.354541844016287e-05	0.0027371405876673	0	0	25.106031746031743	252.1073911892532	CCND2;FGF19;RAC1;FGF3
KEGG_2021_Human	Regulation of actin cytoskeleton	4/218	4.6805094374810175e-05	0.0011818286329639	0	0	24.63177570093458	245.5669437058692	FGF19;ARAF;RAC1;FGF3
Reactome_2022	Constitutive Signaling By Aberrant PI3K In Cancer R-HSA-2219530	3/78	5.285980336595282e-05	0.0029584780319356	0	0	49.765	490.0791196032345	FGF19;FYN;FGF3
GO_Biological_Process_2021	positive regulation of gene expression (GO:0010628)	5/482	6.999983030615855e-05	0.0036721112698453	0	0	14.603174603174605	139.70883049057684	DNMT1;FGF19;AGO2;NKX2-1;FGF3
GO_Biological_Process_2021	pre-miRNA processing (GO:0031054)	2/14	7.727815668657218e-05	0.0036721112698453	0	0	195.7745098039216	1853.6124837160316	AGO2;DROSHA
GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	4/253	8.345707431466706e-05	0.0036721112698453	0	0	21.13199464524766	198.45432613230147	CCND2;FGF19;RAC1;FGF3
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	4/268	0.00010427402829876972	0.0029584780319356	0	0	19.916161616161617	182.6010934953073	FGF19;AGO2;FYN;FGF3
Reactome_2022	RAF/MAP Kinase Cascade R-HSA-5673001	4/271	0.00010885225818360876	0.0029584780319356	0	0	19.68938826466916	179.67588719332883	FGF19;ARAF;FYN;FGF3
Reactome_2022	Regulation Of RUNX1 Expression And Activity R-HSA-8934593	2/17	0.00011529687235353156	0.0029584780319356	0	0	156.59607843137255	1420.0132794951876	CCND2;AGO2
GO_Biological_Process_2021	RNA interference (GO:0016246)	2/17	0.00011529687235353156	0.0046118748941412	0	0	156.59607843137255	1420.0132794951876	AGO2;DROSHA
Reactome_2022	MAPK1/MAPK3 Signaling R-HSA-5684996	4/277	0.0001184455540411966	0.0029584780319356	0	0	19.25079365079365	174.04752582110555	FGF19;ARAF;FYN;FGF3
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	3/105	0.00012815968339425048	0.0029584780319356	0	0	36.5422794117647	327.5004423564044	FGF19;FYN;FGF3
Reactome_2022	PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558	3/106	0.0001318133776604985	0.0029584780319356	0	0	36.185679611650485	323.28732845949423	FGF19;FYN;FGF3
KEGG_2021_Human	MAPK signaling pathway	4/294	0.00014896574852823298	0.0030091081202703	0	0	18.106666666666666	159.55221948345684	FGF19;ARAF;RAC1;FGF3
Reactome_2022	Negative Regulation Of PI3K/AKT Network R-HSA-199418	3/113	0.0001593038821785431	0.0031896950681847	0	0	33.871022727272724	296.1918298515644	FGF19;FYN;FGF3
GO_Biological_Process_2021	production of small RNA involved in gene silencing by RNA (GO:0070918)	2/20	0.0001608034054265043	0.0052565485533164	0	0	130.47712418300654	1139.760479290825	AGO2;DROSHA
GO_Biological_Process_2021	miRNA metabolic process (GO:0010586)	2/20	0.0001608034054265043	0.0052565485533164	0	0	130.47712418300654	1139.760479290825	AGO2;DROSHA
GO_Biological_Process_2021	MAPK cascade (GO:0000165)	4/303	0.00016725381760552497	0.0052565485533164	0	0	17.553623188405798	152.64627272670973	FGF19;ARAF;FYN;FGF3
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	4/306	0.00017369626608926996	0.0031896950681847	0	0	17.376600441501104	150.45012332094663	FGF19;AGO2;FYN;FGF3
GO_Biological_Process_2021	negative regulation of signal transduction in absence of ligand (GO:1901099)	2/23	0.00021375931421138065	0.0058783811408129	0	0	111.82072829131651	944.9589418585076	GATA1;MCL1
GO_Biological_Process_2021	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001240)	2/23	0.00021375931421138065	0.0058783811408129	0	0	111.82072829131651	944.9589418585076	GATA1;MCL1
