Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
2	GO_Molecular_Function_2021	single-stranded DNA binding (GO:0003697)	4/97	0.0010481312895977	0.0069557803764213	MSH3;FUBP1;PMS2;MLH1
2	GO_Biological_Process_2021	positive regulation of multicellular organismal process (GO:0051240)	7/345	0.0010683548265068	0.0075946093101679	SMAD4;TERT;SOX9;AXIN2;JAK2;TGFBR2;VEGFA
2	GO_Biological_Process_2021	cardiac ventricle morphogenesis (GO:0003208)	3/44	0.0010882822138514	0.0076741107852756	NOTCH1;FGFR2;TGFBR2
2	Reactome_Pathways_2024	Stabilization of P53	3/44	0.0010882822138514	0.0056493143616238	RFWD2;CHEK2;TP53
2	Reactome_Pathways_2024	Interleukin-2 Family Signaling	3/44	0.0010882822138514	0.0056493143616238	PIK3R3;JAK2;JAK3
2	GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	4/98	0.0010889258117332	0.0076741107852756	RPTOR;NTRK3;EGFR;VEGFA
2	Reactome_Pathways_2024	MyD88 Cascade Initiated on Plasma Membrane	4/98	0.0010889258117332	0.0056493143616238	MAP2K1;MAP3K1;TP53;MAPK3
2	Reactome_Pathways_2024	Toll Like Receptor 10 (TLR10) Cascade	4/98	0.0010889258117332	0.0056493143616238	MAP2K1;MAP3K1;TP53;MAPK3
2	Reactome_Pathways_2024	Toll Like Receptor 5 (TLR5) Cascade	4/98	0.0010889258117332	0.0056493143616238	MAP2K1;MAP3K1;TP53;MAPK3
2	GO_Biological_Process_2021	regulation of cytoplasmic transport (GO:1903649)	2/11	0.0011205081876088	0.0076976087678171	MAP2K1;MAPK3
2	GO_Biological_Process_2021	regulation of histone H3-K9 acetylation (GO:2000615)	2/11	0.0011205081876088	0.0076976087678171	SMAD4;KMT2A
2	GO_Biological_Process_2021	regulation of stress-activated protein kinase signaling cascade (GO:0070302)	2/11	0.0011205081876088	0.0076976087678171	MAP2K1;MAPK3
2	GO_Biological_Process_2021	regulation of T cell apoptotic process (GO:0070232)	2/11	0.0011205081876088	0.0076976087678171	PDCD1;JAK3
2	GO_Biological_Process_2021	insulin-like growth factor receptor signaling pathway (GO:0048009)	2/11	0.0011205081876088	0.0076976087678171	IRS1;TSC2
2	GO_Biological_Process_2021	Notch signaling involved in heart development (GO:0061314)	2/11	0.0011205081876088	0.0076976087678171	NOTCH2;NOTCH1
2	GO_Cellular_Component_2021	npBAF complex (GO:0071564)	2/11	0.0011205081876088	0.0083733737810313	ARID1A;SMARCA4
2	GO_Molecular_Function_2021	MAP kinase kinase kinase activity (GO:0004709)	2/11	0.0011205081876088	0.0072173909731276	MAP3K1;EGFR
2	Reactome_Pathways_2024	Signaling by Leptin	2/11	0.0011205081876088	0.0057697809660456	IRS1;JAK2
2	GO_Biological_Process_2021	response to UV (GO:0009411)	4/99	0.0011308225144808	0.0077359615530384	MSH6;POLD1;TP53;EGFR
2	GO_Biological_Process_2021	positive regulation of RNA metabolic process (GO:0051254)	3/45	0.0011621548884364	0.0079171801774735	MAP2K1;TP53;EGFR
2	Reactome_Pathways_2024	Paradoxical Activation of RAF Signaling by Kinase Inactive BRAF	3/45	0.0011621548884364	0.0058107744421824	MAP2K1;JAK2;MAPK3
2	Reactome_Pathways_2024	Signaling by RAS Mutants	3/45	0.0011621548884364	0.0058107744421824	MAP2K1;JAK2;MAPK3
2	Reactome_Pathways_2024	Signaling by Moderate Kinase Activity BRAF Mutants	3/45	0.0011621548884364	0.0058107744421824	MAP2K1;JAK2;MAPK3
2	Reactome_Pathways_2024	Signaling Downstream of RAS Mutants	3/45	0.0011621548884364	0.0058107744421824	MAP2K1;JAK2;MAPK3
2	GO_Cellular_Component_2021	phagocytic vesicle (GO:0045335)	4/100	0.0011738374459389	0.0083733737810313	HLA-B;TAP2;HLA-C;HLA-A
2	GO_Biological_Process_2021	positive regulation of cell differentiation (GO:0045597)	6/258	0.0012283132304963	0.0083331623728691	SMAD4;ABL1;SOX9;AXIN2;RHOA;TGFBR2
