Metodo	Cluster_ID	Gene
Leiden	0	NBN
Leiden	0	NTRK3
Leiden	0	EP300
Leiden	0	BLM
Leiden	0	TET1
Leiden	0	PLCG2
Leiden	0	PIK3C2G
Leiden	0	PRKD1
Leiden	0	RAD54L
Leiden	0	MLL2
Leiden	0	AXIN1
Leiden	0	NKX2-1
Leiden	0	CYLD
Leiden	0	IGF1R
Leiden	0	AR
Leiden	0	ARID5B
Leiden	0	INPP4A
Leiden	0	CASP8
Leiden	0	PLK2
Leiden	0	ROS1
Leiden	0	BBC3
Leiden	0	TNFAIP3
Leiden	0	ETV1
Leiden	0	NCOA3
Leiden	0	PTEN
Leiden	0	RICTOR
Leiden	0	GRIN2A
Leiden	0	NOTCH4
Leiden	0	CSDE1
Leiden	0	EPHA7
Leiden	0	ALOX12B
Leiden	0	FLT3
Leiden	0	E2F3
Leiden	0	WT1
Leiden	0	KLF4
Leiden	0	ARID2
Leiden	0	MYC
Leiden	0	ATRX
Leiden	0	ERCC3
Leiden	0	MAP2K4
Leiden	0	RPS6KB2
Leiden	0	BRCA2
Leiden	0	EPAS1
Leiden	0	FGFR1
Leiden	0	KDR
Leiden	0	SPRED1
Leiden	0	CREBBP
Leiden	0	STAG2
Leiden	0	NRAS
Leiden	0	PAK7
Leiden	0	TSC1
Leiden	0	INHBA
Leiden	1	PARP1
Leiden	1	ANKRD11
Leiden	1	SMAD4
Leiden	1	NTRK2
Leiden	1	CARD11
Leiden	1	PTPRD
Leiden	1	BRD4
Leiden	1	FYN
Leiden	1	BIRC3
Leiden	1	DICER1
Leiden	1	GNAS
Leiden	1	KIT
Leiden	1	XPO1
Leiden	1	RAD50
Leiden	1	EZH2
Leiden	1	MED12
Leiden	1	BTK
Leiden	1	PPP2R1A
Leiden	1	AKT2
Leiden	1	ERBB3
Leiden	1	EPHA3
Leiden	1	IKBKE
Leiden	1	SYK
Leiden	1	KDM5C
Leiden	1	PAX5
Leiden	1	FLT1
Leiden	1	PIK3CD
Leiden	1	PIK3R1
Leiden	1	RET
Leiden	1	KDM5A
Leiden	1	INPP4B
Leiden	1	DNMT3B
Leiden	1	FLT4
Leiden	1	GATA1
Leiden	1	RUNX1
Leiden	1	DDR2
Leiden	1	PDGFRB
Leiden	1	CTNNB1
Leiden	1	TOP1
Leiden	1	RECQL
Leiden	1	CDC73
Leiden	1	SESN3
Leiden	1	WWTR1
Leiden	1	DNMT3A
Leiden	1	MALT1
Leiden	1	RB1
Leiden	1	MYOD1
Leiden	1	B2M
Leiden	1	ERCC4
Leiden	1	WHSC1
Leiden	1	NCOR1
Leiden	1	FBXW7
Leiden	2	MYD88
Leiden	2	IKZF1
Leiden	2	SETDB1
Leiden	2	PTPN11
Leiden	2	PMS1
Leiden	2	SMO
Leiden	2	KMT2A
Leiden	2	CHEK2
Leiden	2	ELF3
Leiden	2	AXL
Leiden	2	MITF
Leiden	2	ATM
Leiden	2	MDC1
Leiden	2	RECQL4
Leiden	2	KMT2B
Leiden	2	AKT1
Leiden	2	CSF3R
Leiden	2	TCF7L2
Leiden	2	TET2
Leiden	2	DAXX
Leiden	2	AURKA
Leiden	2	IRS2
Leiden	2	SHQ1
Leiden	2	LATS2
Leiden	2	TRAF7
Leiden	2	EGFR
Leiden	2	CSF1R
Leiden	2	POLD1
Leiden	2	STAT3
Leiden	2	MTOR
Leiden	2	FGFR4
Leiden	2	PDCD1
Leiden	2	MAPK3
Leiden	2	IL7R
Leiden	2	FAT1
Leiden	2	NTRK1
Leiden	2	NOTCH3
Leiden	2	TAP2
Leiden	2	MSH6
Leiden	2	RAF1
Leiden	2	SH2B3
Leiden	2	RPS6KA4
Leiden	2	CTR9
Leiden	2	PIK3R2
Leiden	2	NEGR1
Leiden	2	VEGFA
Leiden	2	HLA-C
Leiden	3	JAK1
Leiden	3	MSH3
Leiden	3	NF1
Leiden	3	CYSLTR2
Leiden	3	KMT2C
Leiden	3	JUN
Leiden	3	INPPL1
Leiden	3	NFE2L2
