Metodo	Cluster_ID	Gene
Infomap	0	BRCA2
Infomap	0	PIK3CB
Infomap	0	EPHB1
Infomap	0	CREBBP
Infomap	0	AMER1
Infomap	0	SETD2
Infomap	0	NKX3-1
Infomap	0	WHSC1L1
Infomap	0	ALOX12B
Infomap	0	ERCC3
Infomap	0	BTK
Infomap	0	XPO1
Infomap	0	HLA-A
Infomap	0	FLT3
Infomap	0	RNF43
Infomap	0	KDM5A
Infomap	0	BAP1
Infomap	0	TSC2
Infomap	0	DCUN1D1
Infomap	0	SOX17
Infomap	0	SLX4
Infomap	0	KMT2D
Infomap	0	BCOR
Infomap	0	KMT2A
Infomap	0	WWTR1
Infomap	0	AGO2
Infomap	0	EPHA7
Infomap	0	HNF1A
Infomap	0	ARAF
Infomap	0	RBM10
Infomap	0	CTCF
Infomap	0	MAPK3
Infomap	0	TAP2
Infomap	0	BRIP1
Infomap	0	NCOR1
Infomap	0	NOTCH2
Infomap	0	MLL2
Infomap	0	AXIN2
Infomap	0	TET1
Infomap	0	RFWD2
Infomap	0	MAP2K4
Infomap	0	KLF4
Infomap	0	NBN
Infomap	0	TP53BP1
Infomap	0	NOTCH3
Infomap	0	JAK1
Infomap	0	FGF19
Infomap	0	CDK12
Infomap	0	LATS1
Infomap	0	SMARCA4
Infomap	0	ATRX
Infomap	0	ERBB3
Infomap	0	ABL1
Infomap	0	FOXP1
Infomap	0	AKT2
Infomap	0	SHOC2
Infomap	0	FANCA
Infomap	0	DICER1
Infomap	0	SH2B3
Infomap	0	AKT1
Infomap	0	TET2
Infomap	0	ATR
Infomap	0	IKZF1
Infomap	0	SHQ1
Infomap	0	VEGFA
Infomap	0	KMT2C
Infomap	0	INHBA
Infomap	0	TBX3
Infomap	0	CASP8
Infomap	0	PALB2
Infomap	0	MGA
Infomap	0	ESR1
Infomap	0	PLCG2
Infomap	0	PGR
Infomap	0	GRIN2A
Infomap	0	STAG2
Infomap	0	INSR
Infomap	0	RAD54L
Infomap	0	PMS2
