Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	ABL1	4	402	0	0	1.0		1.0
KRAS	PMS1	7	399	0	0	1.0		1.0
KRAS	PLK2	3	403	0	0	1.0		1.0
KRAS	PLCG2	9	397	0	0	1.0		1.0
KRAS	PIM1	4	402	0	0	1.0		1.0
KRAS	PIK3R2	3	403	0	0	1.0		1.0
KRAS	PIK3R1	7	399	0	0	1.0		1.0
KRAS	PIK3CG	25	381	0	0	1.0		1.0
KRAS	PIK3CD	4	402	0	0	1.0		1.0
KRAS	PIK3CB	3	403	0	0	1.0		1.0
KRAS	PIK3CA	23	383	0	0	1.0		1.0
KRAS	PIK3C3	8	398	0	0	1.0		1.0
KRAS	PMS2	5	401	0	0	1.0		1.0
KRAS	PIK3C2G	16	390	0	0	1.0		1.0
KRAS	PGR	7	399	0	0	1.0		1.0
KRAS	PDGFRB	12	394	0	0	1.0		1.0
KRAS	PDGFRA	20	386	0	0	1.0		1.0
KRAS	PDCD1LG2	2	404	0	0	1.0		1.0
KRAS	PDCD1	8	398	0	0	1.0		1.0
KRAS	PBRM1	14	392	0	0	1.0		1.0
KRAS	PAX5	5	401	0	0	1.0		1.0
KRAS	PARP1	10	396	0	0	1.0		1.0
KRAS	PARK2	8	398	0	0	1.0		1.0
KRAS	PALB2	8	398	0	0	1.0		1.0
KRAS	PAK7	14	392	0	0	1.0		1.0
KRAS	PHOX2B	3	403	0	0	1.0		1.0
KRAS	PAK1	7	399	0	0	1.0		1.0
KRAS	PNRC1	2	404	0	0	1.0		1.0
KRAS	POLE	24	382	0	0	1.0		1.0
KRAS	RAD51C	1	405	0	0	1.0		1.0
KRAS	RAD51B	1	405	0	0	1.0		1.0
KRAS	RAD50	2	404	0	0	1.0		1.0
KRAS	RAD21	3	403	0	0	1.0		1.0
KRAS	RAC1	1	405	0	0	1.0		1.0
KRAS	PTPRT	31	375	0	0	1.0		1.0
KRAS	PTPRS	9	397	0	0	1.0		1.0
KRAS	PTPRD	44	362	0	0	1.0		1.0
KRAS	PTPN11	4	402	0	0	1.0		1.0
KRAS	PTP4A1	1	405	0	0	1.0		1.0
KRAS	PTEN	9	397	0	0	1.0		1.0
KRAS	POLD1	8	398	0	0	1.0		1.0
KRAS	PTCH1	5	401	0	0	1.0		1.0
KRAS	PRKCI	2	404	0	0	1.0		1.0
KRAS	PRKAR1A	1	405	0	0	1.0		1.0
KRAS	PREX2	21	385	0	0	1.0		1.0
KRAS	PRDM14	8	398	0	0	1.0		1.0
KRAS	PRDM1	6	400	0	0	1.0		1.0
KRAS	PPP6C	1	405	0	0	1.0		1.0
KRAS	PPP4R2	1	405	0	0	1.0		1.0
KRAS	PPP2R1A	11	395	0	0	1.0		1.0
KRAS	PPM1D	6	400	0	0	1.0		1.0
KRAS	PPARG	2	404	0	0	1.0		1.0
KRAS	POT1	1	405	0	0	1.0		1.0
KRAS	PRKD1	9	397	0	0	1.0		1.0
KRAS	NUP93	2	404	0	0	1.0		1.0
KRAS	NUF2	6	400	0	0	1.0		1.0
