Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	ABL1	10	599	0	0	1.0		1.0
KRAS	PIK3R2	8	601	0	0	1.0		1.0
KRAS	PIK3R1	22	587	0	0	1.0		1.0
KRAS	PIK3CG	23	586	0	0	1.0		1.0
KRAS	PIK3CD	12	597	0	0	1.0		1.0
KRAS	PIK3CB	3	606	0	0	1.0		1.0
KRAS	PIK3CA	159	450	0	0	1.0		1.0
KRAS	PIK3C3	5	604	0	0	1.0		1.0
KRAS	PIK3C2G	12	597	0	0	1.0		1.0
KRAS	PHOX2B	4	605	0	0	1.0		1.0
KRAS	PGR	9	600	0	0	1.0		1.0
KRAS	PGBD5	2	607	0	0	1.0		1.0
KRAS	PIK3R3	5	604	0	0	1.0		1.0
KRAS	PDGFRB	6	603	0	0	1.0		1.0
KRAS	PDCD1LG2	1	608	0	0	1.0		1.0
KRAS	PDCD1	5	604	0	0	1.0		1.0
KRAS	PBRM1	11	598	0	0	1.0		1.0
KRAS	PAX5	9	600	0	0	1.0		1.0
KRAS	PARP1	5	604	0	0	1.0		1.0
KRAS	PARK2	5	604	0	0	1.0		1.0
KRAS	PALB2	4	605	0	0	1.0		1.0
KRAS	PAK7	12	597	0	0	1.0		1.0
KRAS	PAK1	2	607	0	0	1.0		1.0
KRAS	NUF2	2	607	0	0	1.0		1.0
KRAS	NTRK3	13	596	0	0	1.0		1.0
KRAS	PDGFRA	8	601	0	0	1.0		1.0
KRAS	PLCG2	20	589	0	0	1.0		1.0
KRAS	PLK2	5	604	0	0	1.0		1.0
KRAS	PMS1	7	602	0	0	1.0		1.0
KRAS	RAD51B	1	608	0	0	1.0		1.0
KRAS	RAD50	13	596	0	0	1.0		1.0
KRAS	RAD21	3	606	0	0	1.0		1.0
KRAS	RAB35	2	607	0	0	1.0		1.0
KRAS	PTPRT	36	573	0	0	1.0		1.0
KRAS	PTPRS	39	570	0	0	1.0		1.0
KRAS	PTPRD	19	590	0	0	1.0		1.0
KRAS	PTPN11	8	601	0	0	1.0		1.0
KRAS	PTP4A1	2	607	0	0	1.0		1.0
KRAS	PTEN	31	578	0	0	1.0		1.0
KRAS	PTCH1	8	601	0	0	1.0		1.0
KRAS	PRKD1	18	591	0	0	1.0		1.0
KRAS	PRKCI	3	606	0	0	1.0		1.0
KRAS	PRKAR1A	3	606	0	0	1.0		1.0
KRAS	PREX2	17	592	0	0	1.0		1.0
KRAS	PRDM14	3	606	0	0	1.0		1.0
KRAS	PRDM1	10	599	0	0	1.0		1.0
KRAS	PPP6C	4	605	0	0	1.0		1.0
KRAS	PPP4R2	2	607	0	0	1.0		1.0
KRAS	PPP2R1A	7	602	0	0	1.0		1.0
KRAS	PPM1D	3	606	0	0	1.0		1.0
KRAS	PPARG	2	607	0	0	1.0		1.0
KRAS	POLE	12	597	0	0	1.0		1.0
KRAS	POLD1	12	597	0	0	1.0		1.0
KRAS	PMS2	9	600	0	0	1.0		1.0
KRAS	NTRK2	5	604	0	0	1.0		1.0
KRAS	NTRK1	14	595	0	0	1.0		1.0
KRAS	NTHL1	1	608	0	0	1.0		1.0
KRAS	NSD1	8	601	0	0	1.0		1.0
KRAS	MSH3	12	597	0	0	1.0		1.0
KRAS	MSH2	3	606	0	0	1.0		1.0
