Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	PI3K-Akt signaling pathway	7/354	1.380386641147104e-08	1.3665827747356328e-06	0	0	36.00864553314121	651.6958855344697	RPTOR;STK11;ERBB4;IL7R;TP53;MTOR;PIK3CG
Reactome_2022	Signal Transduction R-HSA-162582	12/2465	1.0843361574924265e-07	2.3421661001836408e-05	0	0	14.291887484712596	229.2008244895297	RET;RPTOR;KMT2D;STK11;ERBB4;NTRK3;NF2;TP53;TSHR;MTOR;PIK3CG;SMARCA4
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	8/764	1.3612218955103093e-07	6.479006958514157e-05	0	0	20.344973544973545	321.6481907447393	KMT2D;STK11;ERBB4;NTRK3;NF2;IL7R;TP53;TSHR
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	9/1183	2.571034507346888e-07	6.479006958514157e-05	0	0	16.020442930153322	243.09079349001803	RET;RPTOR;KMT2D;ZFHX3;ERBB4;ARID1A;TP53;MTOR;SMARCA4
KEGG_2021_Human	Hepatocellular carcinoma	5/168	3.089667173517079e-07	1.3386361603427487e-05	0	0	46.764983482774895	701.0086118254736	KEAP1;ARID1A;TP53;MTOR;SMARCA4
KEGG_2021_Human	Central carbon metabolism in cancer	4/70	4.056473213159845e-07	1.3386361603427487e-05	0	0	86.21645021645021	1268.9148950937722	RET;NTRK3;TP53;MTOR
GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	7/625	6.633662390583124e-07	0.00011144552816179649	0	0	19.939393939393938	283.656593952994	RPTOR;KMT2D;ZFHX3;ERBB4;NTRK3;IL7R;TSHR
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	5/217	1.0965063939778483e-06	0.0001381598056412089	0	0	35.867198838896954	492.2192507731899	RPTOR;STK11;TP53;MTOR;SMARCA4
KEGG_2021_Human	Longevity regulating pathway	4/102	1.8466533021347331e-06	4.570466922783465e-05	0	0	57.970845481049565	765.3389619025698	RPTOR;STK11;TP53;MTOR
Reactome_2022	Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972	3/29	2.203917300185414e-06	0.0002380230684200247	0	0	153.5076923076923	1999.4797825786989	RPTOR;STK11;MTOR
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	6/511	3.861166766291159e-06	0.0003892056100421488	0	0	19.284158415841585	240.36818610006569	RET;ZFHX3;ERBB4;ARID1A;TP53;SMARCA4
Reactome_2022	Generic Transcription Pathway R-HSA-212436	8/1190	3.924568733230739e-06	0.00028256894879261324	0	0	12.72419627749577	158.3940283488549	RPTOR;KMT2D;ZFHX3;STK11;ARID1A;TP53;MTOR;SMARCA4
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	6/546	5.652193080484181e-06	0.0004747842187606712	0	0	18.001851851851853	217.52478157167343	RET;RPTOR;ERBB4;NTRK3;TP53;PIK3CG
Reactome_2022	MTOR Signaling R-HSA-165159	3/41	6.386404770139251e-06	0.0003448658575875196	0	0	104.96842105263158	1255.5628770805151	RPTOR;STK11;MTOR
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	8/1312	8.111172364258905e-06	0.0003504026461359848	0	0	11.458895705521472	134.3242480761783	RPTOR;KMT2D;ZFHX3;STK11;ARID1A;TP53;MTOR;SMARCA4
Reactome_2022	RUNX3 Regulates CDKN1A Transcription R-HSA-8941855	2/7	1.602207143126473e-05	0.0005205323469409529	0	0	499.425	5514.4227735186505	ZFHX3;TP53
