Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	PI Metabolism R-HSA-1483255	3/82	2.9167661696073497e-05	0.0012125413647939	0	0	62.99367088607595	657.8082546737699	PIK3CA;PTEN;PIK3CG
KEGG_2021_Human	Colorectal cancer	3/86	3.3645530904220326e-05	0.00035888566297835015	0	0	59.94578313253012	617.4194056195122	TCF7L2;PIK3CA;CTNNB1
GO_Biological_Process_2021	replicative senescence (GO:0090399)	2/12	3.450012056424365e-05	0.0016533519316556	0	0	307.3076923076923	3157.447555274819	ATM;ATR
Reactome_2022	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	2/12	3.450012056424365e-05	0.0012549418855243	0	0	307.3076923076923	3157.447555274819	PIK3CA;PIK3CG
GO_Biological_Process_2021	regulation of endothelial cell migration (GO:0010594)	3/89	3.728516638842327e-05	0.0016591899042848	0	0	57.84593023255814	589.8500333515501	NF1;PRKD1;PIK3CG
GO_Biological_Process_2021	Wnt signaling pathway (GO:0016055)	3/92	4.117458960450268e-05	0.0016967115023318	0	0	55.8876404494382	564.3360261212877	TCF7L2;PTEN;CTNNB1
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	4/277	4.357525527657928e-05	0.0016967115023318	0	0	26.256410256410252	263.6411696114557	TCF7L2;ATM;POLE;ATR
GO_Biological_Process_2021	cellular response to chemical stress (GO:0062197)	3/101	5.441944478073076e-05	0.0017075022296673	0	0	50.73214285714285	498.1282076093618	PIK3CA;ATM;PRKD1
GO_Biological_Process_2021	response to muscle stretch (GO:0035994)	2/15	5.481548088819789e-05	0.0017075022296673	0	0	236.3550295857988	2319.006332041941	PIK3CA;CTNNB1
GO_Biological_Process_2021	positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)	2/15	5.481548088819789e-05	0.0017075022296673	0	0	236.3550295857988	2319.006332041941	ATM;ATR
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	2/15	5.481548088819789e-05	0.0017075022296673	0	0	236.3550295857988	2319.006332041941	DNMT3B;CTNNB1
GO_Biological_Process_2021	sympathetic nervous system development (GO:0048485)	2/16	6.261919708622724e-05	0.0017677688515934	0	0	219.46153846153845	2124.04503914007	NF1;CTNNB1
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	3/106	6.285620203960329e-05	0.0017677688515934	0	0	48.25728155339806	466.872837290253	PIK3CA;PTEN;PIK3CG
GO_Biological_Process_2021	DNA replication (GO:0006260)	3/108	6.645717035330421e-05	0.0017677688515934	0	0	47.333333333333336	455.2971026379341	ATM;POLE;ATR
KEGG_2021_Human	MicroRNAs in cancer	4/310	6.751935415291353e-05	0.0006648059485825332	0	0	23.38562091503268	224.57436905078097	PIK3CA;PTEN;DNMT3B;ATM
GO_Biological_Process_2021	regulation of neuroblast proliferation (GO:1902692)	2/17	7.093775487935324e-05	0.0017677688515934	0	0	204.8205128205128	1956.7953221838304	NF1;CTNNB1
GO_Biological_Process_2021	cellular response to gamma radiation (GO:0071480)	2/17	7.093775487935324e-05	0.0017677688515934	0	0	204.8205128205128	1956.7953221838304	ATM;ATR
GO_Biological_Process_2021	phosphatidylinositol metabolic process (GO:0046488)	3/112	7.405932091693343e-05	0.0017745752665865	0	0	45.58715596330275	433.5632182634285	PIK3CA;PTEN;PIK3CG
GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	2/19	8.911670367707504e-05	0.0020562854218821	0	0	180.7058823529412	1685.1842294846974	DNMT3B;CTNNB1
GO_Biological_Process_2021	phosphatidylinositol biosynthetic process (GO:0006661)	3/126	0.00010510163594627498	0.0022578730756734	0	0	40.36991869918699	369.8119794250224	PIK3CA;PTEN;PIK3CG
GO_Biological_Process_2021	circulatory system development (GO:0072359)	3/126	0.00010510163594627498	0.0022578730756734	0	0	40.36991869918699	369.8119794250224	PIK3CA;PTEN;NF1
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	2/21	0.00010934695002572602	0.0033921833956534	0	0	161.66801619433198	1474.571502686574	TCF7L2;CTNNB1
KEGG_2021_Human	FoxO signaling pathway	3/131	0.00011795960560694896	0.0010784878226921	0	0	38.783203125	350.8006001562594	PIK3CA;PTEN;ATM
GO_Biological_Process_2021	positive regulation of signal transduction by p53 class mediator (GO:1901798)	2/22	0.00012022963193032818	0.0024967686897531	0	0	153.57692307692307	1386.20174723602	ATM;ATR
Reactome_2022	Disease R-HSA-1643685	7/1736	0.0001262602221513403	0.0033921833956534	0	0	9.238866396761134	82.93883291217685	TCF7L2;PIK3CA;PTEN;NF1;DNMT3B;CTNNB1;ATM
GO_Biological_Process_2021	positive regulation of neuron apoptotic process (GO:0043525)	2/24	0.00014352676264691865	0.0027942866602821	0	0	139.6013986013986	1235.3312463141472	NF1;CTNNB1
GO_Biological_Process_2021	response to gamma radiation (GO:0010332)	2/24	0.00014352676264691865	0.0027942866602821	0	0	139.6013986013986	1235.3312463141472	ATM;ATR
Reactome_2022	Signaling By Erythropoietin R-HSA-9006335	2/24	0.00014352676264691865	0.0033921833956534	0	0	139.6013986013986	1235.3312463141472	PIK3CA;PIK3CG
Reactome_2022	Incretin Synthesis, Secretion, And Inactivation R-HSA-400508	2/24	0.00014352676264691865	0.0033921833956534	0	0	139.6013986013986	1235.3312463141472	TCF7L2;CTNNB1
Reactome_2022	Signal Transduction R-HSA-162582	8/2465	0.00015154083898108147	0.0033921833956534	0	0	8.153032153032154	71.70310829269332	PREX2;KMT2D;TCF7L2;PIK3CA;PTEN;NF1;CTNNB1;PIK3CG
GO_Biological_Process_2021	positive regulation of histone methylation (GO:0031062)	2/26	0.00016886178864621807	0.0031879058886846	0	0	127.9551282051282	1111.473263821278	DNMT3B;CTNNB1
KEGG_2021_Human	Gastric cancer	3/149	0.00017265212428105875	0.0014732981271983	0	0	33.9708904109589	294.3316699998944	TCF7L2;PIK3CA;CTNNB1
GO_Biological_Process_2021	phosphorylation (GO:0016310)	4/400	0.00018062817110757787	0.0032447947856761	0	0	17.988062442607898	155.0403683309312	PIK3CA;ATM;PRKD1;PIK3CG
GO_Biological_Process_2021	regulation of vasculature development (GO:1901342)	2/27	0.0001822918418919162	0.0032447947856761	0	0	122.83076923076923	1057.5608400035376	NF1;CTNNB1
KEGG_2021_Human	Cushing syndrome	3/155	0.00019398857970659284	0.0015519086376527	0	0	32.620065789473685	278.8269039156792	KMT2D;TCF7L2;CTNNB1
GO_Biological_Process_2021	regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)	2/28	0.00019622936554570855	0.003328893716885	0	0	118.10059171597634	1008.1333830209776	ATM;ATR
GO_Biological_Process_2021	peptidyl-serine phosphorylation (GO:0018105)	3/156	0.00019770315814565995	0.003328893716885	0	0	32.40522875816993	276.3758955918875	ATM;PRKD1;ATR
GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	3/159	0.00020912370612730143	0.0034285281294028	0	0	31.77724358974359	269.235384216227	ATM;PRKD1;ATR
Reactome_2022	Myogenesis R-HSA-525793	2/29	0.00021067369304735427	0.0043790031911985	0	0	113.72079772079772	962.6693082346336	TCF7L2;CTNNB1
GO_Biological_Process_2021	positive regulation of protein kinase B signaling (GO:0051897)	3/161	0.00021697061355895744	0.0034659664678777	0	0	31.371835443037973	264.64491801546905	TCF7L2;PIK3CA;PIK3CG
GO_Biological_Process_2021	peptidyl-serine modification (GO:0018209)	3/169	0.0002502674813129366	0.0038979160214489	0	0	29.84789156626506	247.5279763619493	ATM;PRKD1;ATR
Reactome_2022	GPVI-mediated Activation Cascade R-HSA-114604	2/32	0.0002570408417511264	0.004974385478568	0	0	102.33333333333331	845.9155331637611	PIK3CA;PIK3CG
GO_Biological_Process_2021	DNA damage checkpoint signaling (GO:0000077)	2/32	0.0002570408417511264	0.0039057669368524	0	0	102.33333333333331	845.9155331637611	ATM;ATR
Reactome_2022	Signaling By WNT In Cancer R-HSA-4791275	2/33	0.0002735057307803723	0.004974385478568	0	0	99.0272952853598	812.4385459521706	TCF7L2;CTNNB1
GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	3/177	0.0002867146179235824	0.0042084968391449	0	0	28.46408045977012	232.18216466411025	PIK3CA;PTEN;PIK3CG
GO_Biological_Process_2021	cellular response to vascular endothelial growth factor stimulus (GO:0035924)	2/34	0.00029047409965205666	0.0042084968391449	0	0	95.9278846153846	781.2363223590568	PIK3CA;PRKD1
GO_Biological_Process_2021	negative regulation of neurogenesis (GO:0050768)	2/35	0.0003079452853975245	0.0043602252909694	0	0	93.01631701631702	752.0916571878076	PTEN;NF1
GO_Biological_Process_2021	Wnt signaling pathway, calcium modulating pathway (GO:0007223)	2/36	0.0003259186256199044	0.0045121623058044	0	0	90.27601809954751	724.8137654755144	TCF7L2;CTNNB1
KEGG_2021_Human	Thyroid cancer	2/37	0.00034439345847537867	0.0025930801579322	0	0	87.6923076923077	699.2344145157014	TCF7L2;CTNNB1
Reactome_2022	Transcriptional Regulation By VENTX R-HSA-8853884	2/39	0.0003828449577052661	0.0062001139791028	0	0	82.94386694386695	652.5924300800029	TCF7L2;CTNNB1
GO_Biological_Process_2021	DNA integrity checkpoint signaling (GO:0031570)	2/39	0.0003828449577052661	0.0051850523619647	0	0	82.94386694386695	652.5924300800029	ATM;ATR
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	5/908	0.0003912798958603364	0.0051865398961912	0	0	10.565891472868216	82.90090803834514	KMT2D;TCF7L2;CTNNB1;ATM;PRKD1
Reactome_2022	TCF Dependent Signaling In Response To WNT R-HSA-201681	3/198	0.0003982920486324929	0.0062001139791028	0	0	25.371794871794872	198.6186568823224	KMT2D;TCF7L2;CTNNB1
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	6/1449	0.00040481843849812186	0.0062001139791028	0	0	8.566412566412566	66.92143082002627	KMT2D;TCF7L2;PTEN;DNMT3B;CTNNB1;ATM
KEGG_2021_Human	Focal adhesion	3/201	0.0004162035845140292	0.0029596699343219	0	0	24.983585858585855	194.48062759661724	PIK3CA;PTEN;CTNNB1
GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	3/203	0.0004284286446874797	0.0055355654481327	0	0	24.73125	191.8003988483856	NF1;CTNNB1;PRKD1
GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition (GO:0010718)	2/42	0.0004442668898982965	0.0055355654481327	0	0	76.71153846153847	592.1428914459784	TCF7L2;CTNNB1
GO_Biological_Process_2021	phosphatidylinositol phosphate biosynthetic process (GO:0046854)	2/42	0.0004442668898982965	0.0055355654481327	0	0	76.71153846153847	592.1428914459784	PIK3CA;PIK3CG
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	3/208	0.00045999887710170863	0.0066929836618298	0	0	24.121951219512194	185.3599843405393	PIK3CA;PTEN;PIK3CG
GO_Biological_Process_2021	DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	2/43	0.000465736813527105	0.0056892948005369	0	0	74.83677298311444	574.139479895918	POLE;ATR
KEGG_2021_Human	Rap1 signaling pathway	3/210	0.0004730348160633082	0.0031123618824117	0	0	23.886473429951693	182.88299936974383	PIK3CA;CTNNB1;PRKD1
GO_Biological_Process_2021	phosphate-containing compound metabolic process (GO:0006796)	3/212	0.0004863065441268314	0.0058263264805964	0	0	23.6555023923445	180.46005416682297	PIK3CA;PTEN;PIK3CG
KEGG_2021_Human	Human immunodeficiency virus 1 infection	3/212	0.0004863065441268314	0.0031123618824117	0	0	23.6555023923445	180.46005416682297	PIK3CA;ATM;ATR
KEGG_2021_Human	Pathways in cancer	4/531	0.0005311729877188316	0.0032376258299052	0	0	13.42625495946179	101.23963918314222	TCF7L2;PIK3CA;PTEN;CTNNB1
GO_Biological_Process_2021	regulation of telomerase activity (GO:0051972)	2/46	0.0005331252155032125	0.0061506853566389	0	0	69.72377622377623	525.490965769041	CTNNB1;ATM
GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	2/46	0.0005331252155032125	0.0061506853566389	0	0	69.72377622377623	525.490965769041	NF1;CTNNB1
GO_Biological_Process_2021	positive regulation of neuron death (GO:1901216)	2/47	0.0005565787049524132	0.0061919380925955	0	0	68.17094017094017	510.8527085713869	NF1;CTNNB1
GO_Biological_Process_2021	telomere organization (GO:0032200)	2/47	0.0005565787049524132	0.0061919380925955	0	0	68.17094017094017	510.8527085713869	ATM;ATR
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	7/2206	0.0005669168987349252	0.0061963022440676	0	0	7.077194179172351	52.90413427629532	KMT2D;TCF7L2;PTEN;DNMT3B;CTNNB1;ATM;PRKD1
GO_Biological_Process_2021	cellular response to ionizing radiation (GO:0071479)	2/48	0.0005805264461589512	0.0062301411391636	0	0	66.68561872909699	496.9129027392016	ATM;ATR
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	4/546	0.0005900133663092346	0.0062301411391636	0	0	13.044615900704462	96.99148528817206	TCF7L2;PIK3CA;PRKD1;PIK3CG
GO_Biological_Process_2021	regulation of smooth muscle cell proliferation (GO:0048660)	2/49	0.0006049677843536496	0.006281582160872	0	0	65.26350245499182	483.6244393301046	TCF7L2;CTNNB1
GO_Biological_Process_2021	inositol lipid-mediated signaling (GO:0048017)	2/51	0.0006553286359164845	0.0065849958092898	0	0	62.59340659340659	458.83306235776007	PIK3CA;PIK3CG
GO_Biological_Process_2021	negative regulation of transport (GO:0051051)	2/51	0.0006553286359164845	0.0065849958092898	0	0	62.59340659340659	458.83306235776007	PTEN;PRKD1
GO_Biological_Process_2021	signal transduction in response to DNA damage (GO:0042770)	2/52	0.0006812468428374356	0.0067367743347257	0	0	61.33846153846154	447.2546579916272	ATM;ATR
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	3/246	0.0007497278203549259	0.0071922967657373	0	0	20.31069958847737	146.15173866914958	PTEN;CTNNB1;PRKD1
GO_Biological_Process_2021	regulation of blood vessel endothelial cell migration (GO:0043535)	2/55	0.000761944761699299	0.0071922967657373	0	0	57.8577648766328	415.3977202918273	NF1;PRKD1
GO_Biological_Process_2021	positive regulation of response to DNA damage stimulus (GO:2001022)	2/55	0.000761944761699299	0.0071922967657373	0	0	57.8577648766328	415.3977202918273	ATM;ATR
GO_Biological_Process_2021	telomere maintenance (GO:0000723)	2/56	0.0007898229967825743	0.0073441750297842	0	0	56.78347578347579	405.64421204981966	ATM;ATR
Reactome_2022	Ca2+ Pathway R-HSA-4086398	2/61	0.0009365269021087002	0.0127086699553286	0	0	51.958279009126464	362.32234580030286	TCF7L2;CTNNB1
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	3/267	0.0009504665219040488	0.0087079506345032	0	0	18.675189393939394	129.9523814288875	KMT2D;TCF7L2;CTNNB1
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	3/268	0.0009607929175849862	0.0127086699553286	0	0	18.60377358490566	129.2543987807192	PREX2;PIK3CA;PTEN
KEGG_2021_Human	Basal cell carcinoma	2/63	0.0009986089739441929	0.0058100885756753	0	0	50.24968474148802	347.18247232150554	TCF7L2;CTNNB1
GO_Biological_Process_2021	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/67	0.0011285741249095	0.0101898794176611	0	0	47.14792899408284	319.9835776705031	PIK3CA;PRKD1
Reactome_2022	Regulation Of PTEN Stability And Activity R-HSA-8948751	2/67	0.0011285741249095	0.0136839612645277	0	0	47.14792899408284	319.9835776705031	PREX2;PTEN
Reactome_2022	HDR Thru Homologous Recombination (HRR) R-HSA-5685942	2/67	0.0011285741249095	0.0136839612645277	0	0	47.14792899408284	319.9835776705031	ATM;POLE
KEGG_2021_Human	Acute myeloid leukemia	2/67	0.0011285741249095	0.0062807603473224	0	0	47.14792899408284	319.9835776705031	TCF7L2;PIK3CA
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	3/286	0.0011590546162281	0.0103155860844305	0	0	17.40459363957597	117.65767399880932	NF1;CTNNB1;ATM
KEGG_2021_Human	Central carbon metabolism in cancer	2/70	0.0012311035751016	0.006409128982147	0	0	45.06108597285068	301.902259841425	PIK3CA;PTEN
Reactome_2022	Signaling By WNT R-HSA-195721	3/294	0.0012548867601746	0.0146068818884327	0	0	16.919243986254294	113.03256150004265	KMT2D;TCF7L2;CTNNB1
KEGG_2021_Human	Adherens junction	2/71	0.0012662395991897	0.006409128982147	0	0	44.40579710144928	296.26232154713927	TCF7L2;CTNNB1
KEGG_2021_Human	Melanoma	2/72	0.0013018543244986	0.006409128982147	0	0	43.76923076923077	290.8012647685607	PIK3CA;PTEN
GO_Biological_Process_2021	DNA repair (GO:0006281)	3/298	0.0013046293696138	0.0113206525745479	0	0	16.6864406779661	110.82860718751344	ATM;POLE;ATR
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	5/1183	0.0013083258192093	0.0113206525745479	0	0	7.982597623089983	52.99652117627333	KMT2D;TCF7L2;CTNNB1;ATM;PRKD1
Reactome_2022	Generic Transcription Pathway R-HSA-212436	5/1190	0.0013434925571263	0.0150367820816836	0	0	7.932489451476793	52.45344902655868	KMT2D;TCF7L2;PTEN;CTNNB1;ATM
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	3/306	0.0014078276019998	0.0151732530437763	0	0	16.239273927392738	106.62232214064892	PREX2;PIK3CA;PTEN
KEGG_2021_Human	Glioma	2/75	0.0014115643037611	0.0065636902266907	0	0	41.964172813487885	275.41324782087395	PIK3CA;PTEN
GO_Biological_Process_2021	regulation of epithelial to mesenchymal transition (GO:0010717)	2/76	0.0014490874335407	0.0123026240130965	0	0	41.3950103950104	270.59178470578604	PTEN;CTNNB1
GO_Biological_Process_2021	positive regulation of apoptotic process (GO:0043065)	3/310	0.001461306865119	0.0123026240130965	0	0	16.02442996742671	104.61427527752096	NF1;CTNNB1;ATM
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	2/77	0.0014870860669846	0.0065636902266907	0	0	40.84102564102564	265.9133340826656	TCF7L2;CTNNB1
KEGG_2021_Human	Bacterial invasion of epithelial cells	2/77	0.0014870860669846	0.0065636902266907	0	0	40.84102564102564	265.9133340826656	PIK3CA;CTNNB1
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	2/77	0.0014870860669846	0.0123431637649501	0	0	40.84102564102564	265.9133340826656	PIK3CA;PIK3CG
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	3/314	0.0015160551339938	0.0123431637649501	0	0	15.815112540192926	102.6660744899752	ATM;POLE;ATR
GO_Biological_Process_2021	negative regulation of protein serine/threonine kinase activity (GO:0071901)	2/78	0.0015255595664545	0.0123431637649501	0	0	40.30161943319838	261.37188116066267	PTEN;NF1
GO_Biological_Process_2021	regulation of cellular response to heat (GO:1900034)	2/79	0.0015645072954225	0.0124960005775417	0	0	39.77622377622377	256.96173761592104	ATM;ATR
Reactome_2022	Metabolism Of Lipids R-HSA-556833	4/732	0.0017590926992387	0.0177242793364227	0	0	9.618881118881118	61.01215042798091	PIK3CA;PTEN;PRKD1;PIK3CG
Reactome_2022	Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253	2/84	0.0017663371160008	0.0177242793364227	0	0	37.34146341463415	236.70183464118705	TCF7L2;CTNNB1
GO_Biological_Process_2021	positive regulation of endothelial cell migration (GO:0010595)	2/86	0.0018503664133103	0.0145921300695237	0	0	36.44871794871795	229.34887761330484	PRKD1;PIK3CG
Reactome_2022	Peptide Hormone Metabolism R-HSA-2980736	2/89	0.0019799274273914	0.0192052960456966	0	0	35.18656056587091	219.02561071025187	TCF7L2;CTNNB1
KEGG_2021_Human	PD-L1 expression and PD-1 checkpoint pathway in cancer	2/89	0.0019799274273914	0.0084476903568699	0	0	35.18656056587091	219.02561071025187	PIK3CA;PTEN
GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	4/764	0.0020584876744714	0.0160304727649462	0	0	9.198564593301436	56.90033096510066	KMT2D;TCF7L2;PTEN;CTNNB1
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	5/1312	0.0020776664925931	0.0192714617755976	0	0	7.145371078806427	44.13345516173902	KMT2D;TCF7L2;PTEN;CTNNB1;ATM
KEGG_2021_Human	Small cell lung cancer	2/92	0.0021136937745399	0.0085432746618008	0	0	34.00854700854701	209.46946451670968	PIK3CA;PTEN
GO_Biological_Process_2021	regulation of endothelial cell proliferation (GO:0001936)	2/92	0.0021136937745399	0.016257175574548	0	0	34.00854700854701	209.46946451670968	NF1;PRKD1
KEGG_2021_Human	PI3K-Akt signaling pathway	3/354	0.0021358186654502	0.0085432746618008	0	0	13.984330484330483	85.98832321590277	PIK3CA;PTEN;PIK3CG
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	2/93	0.0021592141358512	0.0192714617755976	0	0	33.633136094674555	206.4405576145173	PIK3CA;CTNNB1
GO_Biological_Process_2021	regulation of epithelial cell proliferation (GO:0050678)	2/93	0.0021592141358512	0.0163552276868222	0	0	33.633136094674555	206.4405576145173	TCF7L2;PRKD1
GO_Biological_Process_2021	negative regulation of MAPK cascade (GO:0043409)	2/94	0.0022051992386726	0.0163552276868222	0	0	33.26588628762542	203.48534452549944	PTEN;NF1
Reactome_2022	Downstream TCR Signaling R-HSA-202424	2/94	0.0022051992386726	0.0192714617755976	0	0	33.26588628762542	203.48534452549944	PIK3CA;PTEN
GO_Biological_Process_2021	positive regulation of epithelial cell migration (GO:0010634)	2/94	0.0022051992386726	0.0163552276868222	0	0	33.26588628762542	203.48534452549944	PRKD1;PIK3CG
