Cluster_ID	N_Nodes	N_Edges	N_Components	Density	Avg_Degree	Avg_Clustering	Transitivity	Diameter_LCC	Avg_Edge_Weight
0	8	8	1	0.286	2.0	0.068	0.231	4	6.38
1	7	6	1	0.286	1.71	0.0	0.0	4	3.0
2	6	5	1	0.333	1.67	0.0	0.0	5	3.0
3	3	2	1	0.667	1.33	0.0	0.0	2	3.0
4	3	2	1	0.667	1.33	0.0	0.0	2	3.0
5	3	2	1	0.667	1.33	0.0	0.0	2	6.5
6	2	1	1	1.0	1.0	0.0	0.0	1	3.0
7	2	1	1	1.0	1.0	0.0	0.0	1	3.0
8	2	1	1	1.0	1.0	0.0	0.0	1	3.0
