Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
1	KEGG_2021_Human	Endometrial cancer	9/58	4.204916882832575e-11	7.947292908553564e-10	CDH1;MYC;ERBB2;PIK3R2;BRAF;AXIN2;SOS1;MLH1;TP53
1	KEGG_2021_Human	Colorectal cancer	10/86	6.513476159023536e-11	1.1191336309594986e-09	MSH6;MYC;PIK3R2;BRAF;AXIN2;SOS1;MLH1;TP53;TGFBR1;TGFBR2
1	KEGG_2021_Human	Neurotrophin signaling pathway	11/119	8.743389909316566e-11	1.3770839107173594e-09	NFKBIA;NTRK2;MAP3K1;IRS1;NTRK3;PLCG2;PIK3R2;BRAF;PTPN11;SOS1;TP53
1	KEGG_2021_Human	Thyroid hormone signaling pathway	11/121	1.0487487696167671e-10	1.524719365058223e-09	NOTCH2;MED12;CREBBP;NOTCH1;NCOR1;MYC;PLCG2;TSC2;PIK3R2;TP53;ESR1
1	GO_Biological_Process_2021	DNA repair (GO:0006281)	15/298	1.753362335552574e-10	1.3249320605175536e-08	UPF1;BRCA1;BRCA2;MLH1;MSH6;SLX4;CHEK2;RAD21;POLD1;PMS2;RAD54L;ERCC5;TP53BP1;TP53;POLE
1	GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	12/166	2.1095759119884427e-10	1.4760491083850017e-08	RET;NTRK2;FLT1;FLT3;INSR;NTRK3;ERBB2;PLCG2;NF1;PIK3R2;TEK;FGFR1
1	GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	9/69	2.123200673741372e-10	1.4760491083850017e-08	FLT1;FLT3;INSR;ERBB2;BTK;TEK;JAK2;FGFR4;FGFR1
1	GO_Biological_Process_2021	MAPK cascade (GO:0000165)	15/303	2.2110028743376776e-10	1.4779703829226477e-08	RET;IRS1;FLT3;PIK3R2;BRAF;ERBB3;MYC;ERBB2;NF1;TEK;FGFR4;JAK2;SOS1;FGFR1;JAK1
1	KEGG_2021_Human	Hepatocellular carcinoma	12/168	2.42445370610047e-10	3.273012503235635e-09	MYC;PLCG2;PIK3R2;BRAF;AXIN2;ARID2;SOS1;TP53;SMARCA2;ARID1B;TGFBR1;TGFBR2
1	GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	24/908	2.9600365718595594e-10	1.9053865044044125e-08	CREBBP;ZFHX3;NOTCH1;KMT2A;MAX;TET1;MITF;PIK3R2;BRCA1;ESR1;SMARCA2;PHOX2B;CDC73;TBX3;RUNX1;NFKBIA;MED12;ASXL1;MYC;AGO2;ASXL2;ERG;TP53BP1;TP53
1	GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	10/106	5.324577560603476e-10	3.3050413572603005e-08	NTRK2;FLT1;ERBB3;FLT3;INSR;NTRK3;TSC2;TEK;JAK2;FGFR1
1	GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	9/77	5.817157245880994e-10	3.4862825149452306e-08	NTRK2;FLT1;ERBB3;FLT3;INSR;NTRK3;TEK;JAK2;FGFR1
1	GO_Biological_Process_2021	positive regulation of macromolecule metabolic process (GO:0010604)	16/384	6.641019382312512e-10	3.847363895486382e-08	NTRK2;NOTCH1;SETDB1;INSR;NTRK3;MITF;BRAF;BRCA1;TGFBR1;SMO;MYC;AGO2;PLCG2;DNMT3B;FGFR4;TP53
1	KEGG_2021_Human	Gastric cancer	11/149	9.90948798908144e-10	1.2485954866242613e-08	CDH1;MYC;ERBB2;PIK3R2;BRAF;AXIN2;SOS1;MLH1;TP53;TGFBR1;TGFBR2
1	GO_Biological_Process_2021	phosphorylation (GO:0016310)	16/400	1.1985134027397883e-09	6.719407399876622e-08	ALK;RET;MAP3K1;INSR;BRAF;TGFBR1;TGFBR2;LATS2;CHEK2;ERBB2;BTK;ERG;JAK2;IKBKE;FGFR1;JAK1
1	GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	11/159	1.977644024075053e-09	1.0741079105757635e-07	ALK;NTRK2;FLT1;FLT3;CHEK2;INSR;ERBB2;TEK;FGFR4;JAK2;FGFR1
1	GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	13/252	2.314117443298406e-09	1.2187685201371605e-07	CREBBP;NOTCH1;IRS1;NTRK3;TNFAIP3;PTPN11;CDC73;TGFBR1;ASXL1;SMO;ASXL2;TEK;JAK2
1	GO_Biological_Process_2021	hemopoiesis (GO:0030097)	9/94	3.536193028728098e-09	1.8076186717439517e-07	NOTCH2;FLT1;KMT2A;FLT3;TEK;TP53;ETV6;RUNX1;TGFBR2
1	KEGG_2021_Human	FoxO signaling pathway	10/131	4.277356500615799e-09	5.0526273663524136e-08	CREBBP;CCND2;BCL6;IRS1;INSR;PIK3R2;BRAF;SOS1;TGFBR1;TGFBR2
1	KEGG_2021_Human	Prostate cancer	9/97	4.6835434321165214e-09	5.206998286294249e-08	NFKBIA;CREBBP;ERBB2;PIK3R2;BRAF;ERG;SOS1;TP53;FGFR1
1	KEGG_2021_Human	Human T-cell leukemia virus 1 infection	12/219	5.032143654128561e-09	5.283750836834989e-08	NFKBIA;CREBBP;CCND2;MAP3K1;CHEK2;MYC;PIK3R2;B2M;TP53;TGFBR1;JAK1;TGFBR2
1	GO_Molecular_Function_2021	DNA binding (GO:0003677)	21/811	6.498047337175695e-09	4.158750295792445e-07	CREBBP;MAX;ARID5B;TET1;IKZF1;BRCA1;BRCA2;MLH1;PALB2;SMARCA2;TBX3;MSH6;BCL6;MYC;POLD1;ALB;PMS2;ERCC5;ERG;TP53;POLE
1	KEGG_2021_Human	Central carbon metabolism in cancer	8/70	6.552433226057867e-09	6.24431645718578e-08	RET;FLT3;MYC;NTRK3;ERBB2;PIK3R2;TP53;FGFR1
1	KEGG_2021_Human	Insulin signaling pathway	10/137	6.607742282736275e-09	6.24431645718578e-08	RPTOR;IRS1;PRKAR1A;INSR;INPPL1;TSC2;TSC1;PIK3R2;BRAF;SOS1
1	KEGG_2021_Human	Non-small cell lung cancer	8/72	8.22880602160534e-09	7.405925419444808e-08	ALK;RET;ERBB2;PLCG2;PIK3R2;BRAF;SOS1;TP53
1	KEGG_2021_Human	Ras signaling pathway	12/232	9.613198976990814e-09	8.21745203090987e-08	NTRK2;FLT1;FLT3;INSR;PLCG2;NF1;PIK3R2;PTPN11;TEK;FGFR4;SOS1;FGFR1
1	KEGG_2021_Human	Signaling pathways regulating pluripotency of stem cells	10/143	1.0000073900049047e-08	8.21745203090987e-08	ZFHX3;SETDB1;MYC;PIK3R2;AXIN2;FGFR4;JAK2;TBX3;FGFR1;JAK1
