Metodo	Cluster_ID	Gene
Girvan-Newman	0	PIK3CA
Girvan-Newman	0	WWTR1
Girvan-Newman	0	USP8
Girvan-Newman	0	NCOR1
Girvan-Newman	0	AXL
Girvan-Newman	0	AKT1
Girvan-Newman	0	RPTOR
Girvan-Newman	0	ASXL2
Girvan-Newman	0	PTPRD
Girvan-Newman	0	EPAS1
Girvan-Newman	0	PTPRS
Girvan-Newman	0	AGO2
Girvan-Newman	0	TMPRSS2
Girvan-Newman	0	SLX4
Girvan-Newman	0	RICTOR
Girvan-Newman	0	RAF1
Girvan-Newman	0	ESR1
Girvan-Newman	0	MYD88
Girvan-Newman	0	ARID2
Girvan-Newman	0	NTRK1
Girvan-Newman	0	RAD50
Girvan-Newman	0	WT1
Girvan-Newman	0	APC
Girvan-Newman	0	POLD1
Girvan-Newman	0	EPHB1
Girvan-Newman	0	PIK3C3
Girvan-Newman	0	IGF1
Girvan-Newman	0	CASP8
Girvan-Newman	0	EGFR
Girvan-Newman	0	REL
Girvan-Newman	0	ERCC3
Girvan-Newman	0	TOP1
Girvan-Newman	0	RB1
Girvan-Newman	0	ERCC2
Girvan-Newman	0	FGFR1
Girvan-Newman	0	MST1R
Girvan-Newman	0	ABL1
Girvan-Newman	0	PDGFRA
Girvan-Newman	0	PGBD5
Girvan-Newman	0	TBX3
Girvan-Newman	0	AURKA
Girvan-Newman	0	KMT2B
Girvan-Newman	0	ELF3
Girvan-Newman	0	ERG
Girvan-Newman	0	DNMT3B
Girvan-Newman	0	IDH1
Girvan-Newman	0	PIK3CB
Girvan-Newman	0	RFWD2
Girvan-Newman	0	SPEN
Girvan-Newman	0	PIK3CD
Girvan-Newman	0	ATXN7
Girvan-Newman	0	EPHA5
Girvan-Newman	0	NPM1
Girvan-Newman	0	ALK
Girvan-Newman	0	NRAS
Girvan-Newman	0	EPHA7
Girvan-Newman	0	SMAD4
Girvan-Newman	0	ARID5B
Girvan-Newman	0	GATA3
Girvan-Newman	0	PLCG2
Girvan-Newman	0	NTRK2
Girvan-Newman	0	PLK2
Girvan-Newman	0	RASA1
Girvan-Newman	0	PAX5
Girvan-Newman	0	CUL3
Girvan-Newman	0	PIK3C2G
Girvan-Newman	0	NUF2
Girvan-Newman	0	TP63
Girvan-Newman	0	PMS2
Girvan-Newman	0	NOTCH4
Girvan-Newman	0	ERCC5
Girvan-Newman	0	AR
Girvan-Newman	0	MPL
Girvan-Newman	0	PTCH1
Girvan-Newman	0	FLT1
Girvan-Newman	0	FAM175A
Girvan-Newman	0	NKX3-1
Girvan-Newman	0	GSK3B
Girvan-Newman	0	EPHA3
Girvan-Newman	0	TCF3
Girvan-Newman	0	RARA
Girvan-Newman	0	INPP4A
Girvan-Newman	0	SMAD3
Girvan-Newman	0	ARID1B
Girvan-Newman	0	JAK1
Girvan-Newman	0	YES1
Girvan-Newman	0	CREBBP
Girvan-Newman	0	BRD4
Girvan-Newman	0	PBRM1
Girvan-Newman	0	INSR
Girvan-Newman	0	AMER1
Girvan-Newman	0	MAP2K4
Girvan-Newman	0	PARP1
Girvan-Newman	0	CD274
Girvan-Newman	0	JAK2
Girvan-Newman	0	TSC1
Girvan-Newman	0	STAG2
Girvan-Newman	0	AKT3
Girvan-Newman	0	ERBB4
Girvan-Newman	0	TNFAIP3
Girvan-Newman	0	MYC
Girvan-Newman	0	EZH2
Girvan-Newman	0	CIC
Girvan-Newman	0	AXIN1
Girvan-Newman	0	ASXL1
Girvan-Newman	0	FLT4
Girvan-Newman	0	BCL6
Girvan-Newman	0	CSDE1
Girvan-Newman	0	TERT
Girvan-Newman	0	ANKRD11
Girvan-Newman	0	ETV1
Girvan-Newman	0	IRS1
Girvan-Newman	0	EP300
Girvan-Newman	0	MED12
Girvan-Newman	0	ACVR1
Girvan-Newman	0	ETV6
Girvan-Newman	0	FYN
Girvan-Newman	0	TGFBR1
Girvan-Newman	0	MAP2K1
Girvan-Newman	0	GNAS
Girvan-Newman	0	TP53
Girvan-Newman	0	WHSC1
Girvan-Newman	0	MTOR
Girvan-Newman	0	PPP4R2
Girvan-Newman	0	FLT3
Girvan-Newman	0	ALOX12B
Girvan-Newman	0	RPS6KA4
Girvan-Newman	0	RECQL4
Girvan-Newman	0	MSH3
Girvan-Newman	0	PIK3R2
Girvan-Newman	0	BTK
Girvan-Newman	0	PIK3R1
Girvan-Newman	0	CSF3R
Girvan-Newman	0	SF3B1
Girvan-Newman	0	SOS1
Girvan-Newman	0	NOTCH1
Girvan-Newman	0	PAK7
Girvan-Newman	0	ROS1
Girvan-Newman	0	IKBKE
Girvan-Newman	0	SESN1
Girvan-Newman	0	RTEL1-TNFRSF6B
Girvan-Newman	0	UPF1
Girvan-Newman	0	PTPRT
Girvan-Newman	0	LATS1
Girvan-Newman	0	MLH1
Girvan-Newman	0	BRCA1
Girvan-Newman	0	PDGFRB
Girvan-Newman	0	U2AF1
Girvan-Newman	0	SUZ12
Girvan-Newman	0	INPP4B
Girvan-Newman	0	RAD21
Girvan-Newman	0	ATR
Girvan-Newman	0	MAP3K1
Girvan-Newman	0	NTRK3
Girvan-Newman	0	ERBB2
Girvan-Newman	0	ZRSR2
Girvan-Newman	0	GATA2
Girvan-Newman	0	PALB2
Girvan-Newman	0	SMARCA2
Girvan-Newman	0	PRKD1
Girvan-Newman	0	TET1
Girvan-Newman	0	BARD1
Girvan-Newman	0	SMAD2
Girvan-Newman	0	NKX2-1
Girvan-Newman	0	DCUN1D1
Girvan-Newman	0	PREX2
Girvan-Newman	0	INHBA
Girvan-Newman	0	FBXW7
Girvan-Newman	0	GLI1
Girvan-Newman	0	NOTCH2
Girvan-Newman	0	SMYD3
Girvan-Newman	0	MYOD1
Girvan-Newman	0	CCND2
Girvan-Newman	0	CDK8
Girvan-Newman	0	CHEK2
Girvan-Newman	0	ERF
Girvan-Newman	0	FAT1
Girvan-Newman	0	BLM
Girvan-Newman	0	PRDM1
Girvan-Newman	0	ATM
Girvan-Newman	0	DOT1L
Girvan-Newman	0	GATA1
Girvan-Newman	0	B2M
