Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
2	GO_Biological_Process_2021	histone H3-K4 monomethylation (GO:0097692)	3/8	1.4688281257060127e-09	1.836035157132516e-07	KMT2D;KMT2C;KMT2B
2	GO_Molecular_Function_2021	histone methyltransferase activity (H3-K4 specific) (GO:0042800)	3/16	1.4671274455260452e-08	4.841520570235948e-07	KMT2D;KMT2C;KMT2B
2	GO_Biological_Process_2021	histone H3-K4 methylation (GO:0051568)	3/30	1.0614683039665217e-07	6.63417689979076e-06	KMT2D;KMT2C;KMT2B
2	GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	6/1183	2.8125726197566574e-07	1.1719052582319405e-05	MED12;KMT2D;KMT2C;MYOD1;ATRX;KMT2B
2	GO_Molecular_Function_2021	histone-lysine N-methyltransferase activity (GO:0018024)	3/45	3.701629677143679e-07	6.10768896728707e-06	KMT2D;KMT2C;KMT2B
2	GO_Biological_Process_2021	regulation of megakaryocyte differentiation (GO:0045652)	3/54	6.461723850081705e-07	2.019288703150533e-05	KMT2D;KMT2C;KMT2B
2	KEGG_2021_Human	Lysine degradation	3/63	1.0331248485507845e-06	7.231873939855491e-06	KMT2D;KMT2C;KMT2B
2	GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	3/68	1.3028466152362244e-06	3.257116538090561e-05	KMT2D;KMT2C;KMT2B
2	GO_Biological_Process_2021	histone H3-K4 dimethylation (GO:0044648)	2/7	2.203094659385032e-06	4.5897805403854826e-05	KMT2D;KMT2B
2	GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	5/908	3.711849798812249e-06	6.628303212164732e-05	MED12;KMT2D;KMT2C;MYOD1;ATRX
2	GO_Cellular_Component_2021	MLL3/4 complex (GO:0044666)	2/11	5.766229498988049e-06	2.3064917995952195e-05	KMT2D;KMT2C
2	GO_Biological_Process_2021	peptidyl-lysine dimethylation (GO:0018027)	2/19	1.7904056143126626e-05	0.00027975087723635354	KMT2D;KMT2B
2	GO_Cellular_Component_2021	nucleus (GO:0005634)	7/4484	2.836923936167581e-05	5.673847872335163e-05	MED12;KMT2D;MSH3;KMT2C;MYOD1;ATRX;KMT2B
2	GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	2/34	5.859180210668231e-05	0.0008137750292594765	KMT2D;KMT2B
2	GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	7/5192	7.921603314390247e-05	0.00010562137752520328	MED12;KMT2D;MSH3;KMT2C;MYOD1;ATRX;KMT2B
2	GO_Biological_Process_2021	DNA-dependent DNA replication maintenance of fidelity (GO:0045005)	2/43	9.416979940433038e-05	0.0011771224925541	MSH3;ATRX
2	GO_Biological_Process_2021	negative regulation of DNA recombination (GO:0045910)	2/57	0.00016605216030300598	0.0018869563670796	MSH3;ATRX
2	GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	5/2206	0.0002817623137268028	0.0029350241013208	MED12;KMT2D;KMT2C;MYOD1;ATRX
2	GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	5/2244	0.00030583856755917203	0.0029407554572997	MED12;KMT2D;MYOD1;ATRX;KMT2B
2	GO_Molecular_Function_2021	nuclear receptor binding (GO:0016922)	2/120	0.0007351013872530761	0.0080861152597838	MED12;MYOD1
2	GO_Biological_Process_2021	regulation of snRNA transcription by RNA polymerase II (GO:1905380)	1/5	0.0017489165149326	0.0133478194603679	MYOD1
2	GO_Biological_Process_2021	regulation of histone H3-K9 trimethylation (GO:1900112)	1/5	0.0017489165149326	0.0133478194603679	ATRX
