Metodo	Cluster_ID	Gene
Louvain	0	MYD88
Louvain	0	BAP1
Louvain	0	DCUN1D1
Louvain	0	ABL1
Louvain	0	AKT2
Louvain	0	CD274
Louvain	0	CIC
Louvain	0	SF3B1
Louvain	0	MAP2K1
Louvain	0	IRS2
Louvain	0	ERCC3
Louvain	0	RECQL4
Louvain	0	SOX17
Louvain	0	EGFR
Louvain	0	NUF2
Louvain	0	TCF3
Louvain	0	STAG2
Louvain	0	MSH3
Louvain	0	FLT4
Louvain	0	TP63
Louvain	0	GSK3B
Louvain	0	CDKN1B
Louvain	0	SMAD3
Louvain	0	GATA1
Louvain	0	DAXX
Louvain	0	ARAF
Louvain	0	SMYD3
Louvain	0	KMT2C
Louvain	0	PIK3R3
Louvain	0	IDH1
Louvain	0	CTNNB1
Louvain	0	SUZ12
Louvain	0	ELF3
Louvain	0	SMAD2
Louvain	0	REL
Louvain	0	GATA2
Louvain	0	FAM175A
Louvain	0	ERCC4
Louvain	0	FANCA
Louvain	0	MALT1
Louvain	0	PPP4R2
Louvain	0	MYOD1
Louvain	0	BARD1
Louvain	0	KRAS
Louvain	0	TRAF7
Louvain	0	KMT2D
Louvain	0	EPHB1
Louvain	0	DNMT1
Louvain	0	MPL
Louvain	0	NBN
Louvain	0	WWTR1
Louvain	0	MUTYH
Louvain	0	STAT3
Louvain	0	RPS6KA4
Louvain	0	SMARCA4
Louvain	0	EPHA7
Louvain	0	ERCC2
Louvain	0	EPAS1
Louvain	0	CUL3
Louvain	0	PGBD5
Louvain	0	KDM6A
Louvain	0	PIK3CA
Louvain	0	EPHA3
Louvain	0	AKT3
Louvain	0	KIT
Louvain	0	SMAD4
Louvain	0	U2AF1
Louvain	0	KLF4
Louvain	0	ACVR1
Louvain	0	DNMT3A
Louvain	1	B2M
Louvain	1	KMT2A
Louvain	1	BTK
Louvain	1	FLT3
Louvain	1	CSDE1
Louvain	1	CTR9
Louvain	1	MST1R
Louvain	1	FGFR1
Louvain	1	PTPN11
Louvain	1	ARID2
Louvain	1	PLCG2
Louvain	1	ERBB2
Louvain	1	MLH1
Louvain	1	DNMT3B
Louvain	1	TNFAIP3
Louvain	1	MAP3K1
Louvain	1	TGFBR1
Louvain	1	NOTCH1
Louvain	1	TEK
Louvain	1	RAD21
Louvain	1	POLE
Louvain	1	ERBB3
Louvain	1	BRCA1
Louvain	1	ATXN7
Louvain	1	ETV6
Louvain	1	AXIN2
Louvain	1	SMO
Louvain	1	MED12
Louvain	1	GNAQ
Louvain	1	KDM5C
Louvain	1	PTCH1
Louvain	1	JAK1
Louvain	1	MGA
Louvain	1	MYC
Louvain	1	FGFR4
Louvain	1	TGFBR2
Louvain	1	PREX2
Louvain	1	RUNX1
Louvain	1	CYLD
Louvain	1	INPPL1
Louvain	1	ESR1
Louvain	1	ALK
Louvain	1	IRS1
Louvain	1	CCND2
Louvain	1	BCL6
Louvain	1	IKZF1
Louvain	1	MAX
Louvain	1	SETDB1
Louvain	1	CHEK2
Louvain	1	MRE11A
Louvain	1	TSC1
Louvain	1	RAD54L
Louvain	1	NCOR1
Louvain	1	DROSHA
Louvain	1	INSR
Louvain	1	SUFU
Louvain	1	CREBBP
Louvain	1	TP53
Louvain	1	BRCA2
Louvain	1	ASXL2
Louvain	1	NF1
Louvain	1	MITF
Louvain	1	NFKBIA
Louvain	1	ERCC5
Louvain	1	ANKRD11
Louvain	1	RTEL1-TNFRSF6B
Louvain	1	MSH6
Louvain	1	ALB
Louvain	1	PHOX2B
Louvain	1	CDC73
Louvain	1	ZFHX3
Louvain	1	KMT2B
Louvain	1	SMARCA2
Louvain	1	ERG
Louvain	1	FLT1
Louvain	1	PIK3R2
Louvain	1	SOS1
Louvain	1	IKBKE
Louvain	1	SLX4
Louvain	1	BIRC3
Louvain	1	NTRK3
Louvain	1	ARID1B
Louvain	1	DICER1
Louvain	1	RFWD2
Louvain	1	TP53BP1
Louvain	1	BRAF
Louvain	1	PRKAR1A
Louvain	1	EIF4A2
Louvain	1	FAT1
Louvain	1	TSHR
Louvain	1	ETAA1
Louvain	1	ARID5B
Louvain	1	PMS2
Louvain	1	POLD1
Louvain	1	NSD1
Louvain	1	PTPRD
Louvain	1	TET1
Louvain	1	CDH1
Louvain	1	LATS2
Louvain	1	RPTOR
Louvain	1	NTRK2
Louvain	1	PALB2
Louvain	1	CARD11
Louvain	1	NOTCH2
Louvain	1	TSC2
Louvain	1	RET
Louvain	1	PAX5
Louvain	1	ASXL1
Louvain	1	UPF1
Louvain	1	AGO2
Louvain	1	JAK2
Louvain	1	SPEN
Louvain	1	PRDM14
Louvain	1	TBX3
Louvain	1	PIK3C2G
Louvain	2	PTPRT
Louvain	2	MAP2K4
Louvain	2	MDM4
Louvain	2	HGF
Louvain	2	FGFR2
Louvain	2	PMS1
Louvain	2	TCF7L2
Louvain	2	PIK3CG
Louvain	2	AURKA
Louvain	2	IL7R
Louvain	2	APC
Louvain	2	FBXW7
Louvain	2	NRAS
Louvain	2	NKX3-1
Louvain	2	MAPKAP1
Louvain	2	GNAS
Louvain	2	RARA
Louvain	2	MDC1
Louvain	2	TERT
Louvain	2	FLCN
Louvain	2	GLI1
Louvain	2	PTEN
Louvain	2	RBM10
Louvain	2	PTPRS
Louvain	2	SOX9
Louvain	2	PDGFRB
Louvain	2	RPS6KB2
Louvain	2	WT1
Louvain	2	YES1
Louvain	2	FOXP1
Louvain	2	HLA-B
Louvain	2	CDK8
Louvain	2	MEN1
Louvain	2	AKT1
Louvain	2	BCOR
Louvain	2	CSF3R
Louvain	2	TMPRSS2
Louvain	2	AMER1
Louvain	2	AXL
Louvain	2	MTOR
Louvain	2	BRD4
Louvain	2	NEGR1
Louvain	2	SESN1
Louvain	2	ARID1A
Louvain	2	WHSC1L1
Louvain	3	ETV1
Louvain	3	SPRED1
Louvain	3	PRDM1
Louvain	3	DDR2
Louvain	3	RAF1
Louvain	3	NCOA3
Louvain	3	PIK3CD
Louvain	3	ALOX12B
Louvain	3	AR
Louvain	3	PRKD1
Louvain	3	IGF1
Louvain	3	PIK3CB
Louvain	3	GATA3
Louvain	3	EZH2
Louvain	3	EP300
Louvain	3	USP8
Louvain	3	RB1
Louvain	3	RNF43
Louvain	3	CBL
Louvain	3	IGF1R
Louvain	3	PLK2
Louvain	3	KDM5A
Louvain	3	KDR
Louvain	3	RAD50
Louvain	3	NOTCH3
Louvain	3	ATRX
Louvain	3	NOTCH4
Louvain	3	PAK7
Louvain	3	PIK3R1
Louvain	3	DOT1L
Louvain	3	TOP1
Louvain	3	TET2
Louvain	3	SETD2
Louvain	3	ATM
Louvain	3	FH
Louvain	3	INHBA
Louvain	3	EPHA5
Louvain	3	ROS1
Louvain	3	PIK3C3
Louvain	3	NKX2-1
Louvain	3	BCL2L11
Louvain	3	INPP4A
Louvain	3	LATS1
Louvain	3	ATR
Louvain	3	DIS3
Louvain	3	PARK2
Louvain	3	RASA1
Louvain	3	XPO1
Louvain	3	INPP4B
Louvain	3	RICTOR
Louvain	3	PARP1
Louvain	3	SESN3
Louvain	3	VTCN1
Louvain	3	NTRK1
Louvain	3	WHSC1
Louvain	3	FYN
Louvain	3	BLM
Louvain	3	MET
Louvain	3	ERBB4
Louvain	3	AXIN1
Louvain	3	PBRM1
Louvain	3	NPM1
Louvain	3	ZRSR2
Louvain	3	PDGFRA
Louvain	3	BMPR1A
Louvain	3	GRIN2A
Louvain	3	PPP2R1A
Louvain	3	PGR
Louvain	3	CASP8
Louvain	3	ERF
