Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
0	TP53	0.7083	0.7563	0.7273
0	MGA	0.25	0.1591	0.5714
0	NTRK3	0.25	0.1757	0.4528
0	POLE	0.25	0.1591	0.5714
0	NF1	0.2083	0.0553	0.4528
0	AXIN2	0.0833	0.0453	0.4528
0	BRCA2	0.0833	0.0	0.48
0	DIS3	0.0833	0.0133	0.48
0	KDM5C	0.0833	0.0426	0.4898
0	MED12	0.0833	0.0063	0.381
0	SLX4	0.0833	0.0	0.48
0	APC	0.0417	0.0	0.3692
0	CUL3	0.0417	0.0	0.3692
0	ERCC2	0.0417	0.0	0.3158
0	ETV6	0.0417	0.0	0.4286
0	FGF19	0.0417	0.0	0.4286
0	FGFR4	0.0417	0.0	0.3158
0	MST1R	0.0417	0.0	0.4286
0	NCOR1	0.0417	0.0	0.4286
0	NEGR1	0.0417	0.0	0.4286
0	NSD1	0.0417	0.0	0.4286
0	PAK1	0.0417	0.0	0.4286
0	PDGFRB	0.0417	0.0	0.4286
0	PPM1D	0.0417	0.0	0.4286
0	RB1	0.0417	0.0	0.4286
1	SMARCA4	0.6667	0.8366	0.75
1	STK11	0.2778	0.3137	0.5455
1	KEAP1	0.2222	0.1373	0.5455
1	CREBBP	0.1667	0.1111	0.4865
1	CTCF	0.1111	0.1111	0.4615
1	AXL	0.0556	0.0	0.3333
1	CDKN2A	0.0556	0.0	0.439
1	DNMT3B	0.0556	0.0	0.36
1	ERBB3	0.0556	0.0	0.36
1	FYN	0.0556	0.0	0.36
1	MEN1	0.0556	0.0	0.439
1	MSH3	0.0556	0.0	0.439
1	NBN	0.0556	0.0	0.36
1	PALB2	0.0556	0.0	0.439
1	SF3B1	0.0556	0.0	0.439
1	SMYD3	0.0556	0.0	0.3214
1	SPRED1	0.0556	0.0	0.439
1	TSC2	0.0556	0.0	0.439
1	UPF1	0.0556	0.0	0.439
2	ATRX	0.4706	0.6397	0.5862
2	PTPRD	0.2941	0.3566	0.4595
2	RET	0.2941	0.4669	0.5484
2	NOTCH4	0.1765	0.1728	0.4595
2	CIC	0.1176	0.0	0.4474
2	CSF1R	0.1176	0.0588	0.4048
2	IRS2	0.1176	0.0551	0.3953
2	PDCD1	0.1176	0.0551	0.3953
2	RBM10	0.1176	0.0037	0.2982
2	ATR	0.0588	0.0	0.3208
2	DNMT3A	0.0588	0.0	0.3208
2	ETV1	0.0588	0.0	0.3617
2	FLT4	0.0588	0.0	0.3208
2	IKZF1	0.0588	0.0	0.3778
2	TET1	0.0588	0.0	0.3778
2	TGFBR2	0.0588	0.0	0.3617
2	TNFAIP3	0.0588	0.0	0.3208
2	U2AF1	0.0588	0.0	0.3778
3	PTPRT	0.7647	0.7463	0.8095
3	FAT1	0.5294	0.364	0.6538
3	ALK	0.1765	0.0	0.5312
3	FLT3	0.1765	0.0	0.5312
3	PBRM1	0.1765	0.1176	0.5
3	INHBA	0.1176	0.0	0.5152
3	KMT2B	0.1176	0.0	0.5152
3	NTRK2	0.1176	0.0	0.4857
3	STAG2	0.1176	0.0	0.5152
3	BARD1	0.0588	0.0	0.4048
3	BCOR	0.0588	0.0	0.4595
3	FANCA	0.0588	0.0	0.4595
3	MLL3	0.0588	0.0	0.4595
3	NTRK1	0.0588	0.0	0.34
3	PIK3C2G	0.0588	0.0	0.4595
3	PRDM1	0.0588	0.0	0.4595
3	PRDM14	0.0588	0.0	0.4048
3	SH2B3	0.0588	0.0	0.4048
4	GRIN2A	0.375	0.4556	0.4571
4	SETD2	0.3125	0.4264	0.4571
4	SMO	0.25	0.3653	0.4211
4	BRAF	0.1875	0.4722	0.5161
4	ERBB4	0.1875	0.0611	0.381
4	KMT2D	0.125	0.0833	0.381
4	PIK3CA	0.125	0.125	0.3333
4	TBX3	0.125	0.0	0.3333
4	TP63	0.125	0.125	0.3137
4	ZFHX3	0.125	0.0611	0.381
4	EP300	0.0625	0.0	0.32
4	LATS1	0.0625	0.0	0.32
4	MET	0.0625	0.0	0.254
4	NOTCH3	0.0625	0.0	0.3019
4	ROS1	0.0625	0.0	0.32
4	TERT	0.0625	0.0	0.2424
4	TSHR	0.0625	0.0	0.32
5	EPHA5	0.4615	0.5278	0.5417
5	HGF	0.4615	0.2265	0.5
5	EPHB1	0.3846	0.0726	0.4815
5	PDGFRA	0.3846	0.2051	0.4815
5	FLT1	0.3077	0.1538	0.3939
5	INPP4B	0.2308	0.0	0.4194
5	MDC1	0.2308	0.2885	0.3611
5	DOT1L	0.1538	0.1731	0.4333
5	PIK3C3	0.1538	0.1731	0.4333
5	PREX2	0.1538	0.1538	0.2826
5	BTK	0.0769	0.0	0.3333
5	KMT2C	0.0769	0.0	0.2889
5	NUF2	0.0769	0.0	0.3421
5	SMAD4	0.0769	0.0	0.2241
6	ARID1A	0.4286	0.6667	0.5833
6	PIK3CG	0.4286	0.6667	0.5833
6	BRIP1	0.2857	0.2857	0.4375
6	KDR	0.2857	0.2857	0.4375
6	AMER1	0.1429	0.0	0.3182
6	EPHA3	0.1429	0.0	0.3889
6	KLF4	0.1429	0.0	0.3182
6	WT1	0.1429	0.0	0.3889
7	ATM	1.0	1.0	1.0
7	PAK7	0.5	0.0	0.6667
7	RPTOR	0.5	0.0	0.6667
