Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	MTAP	0	21	14	563	0.602839928902259	-10.0	1.0
KRAS	FGFR1	0	21	9	568	0.7232872950930831	-10.0	1.0
KRAS	MYC	1	20	28	549	0.7291365077954304	-0.028620677939767875	1.0
KRAS	GNAS	0	21	8	569	0.7499815537872041	-10.0	1.0
KRAS	STK11	0	21	8	569	0.7499815537872041	-10.0	1.0
KRAS	DROSHA	0	21	7	570	0.7776124531372588	-10.0	1.0
KRAS	IL7R	0	21	7	570	0.7776124531372588	-10.0	1.0
KRAS	TRIP13	0	21	7	570	0.7776124531372588	-10.0	1.0
KRAS	KEAP1	0	21	6	571	0.8062111598200652	-10.0	1.0
KRAS	WHSC1L1	0	21	6	571	0.8062111598200652	-10.0	1.0
KRAS	SMAD4	0	21	6	571	0.8062111598200652	-10.0	1.0
KRAS	EPHA7	0	21	5	572	0.8358098212819907	-10.0	1.0
KRAS	RIT1	0	21	5	572	0.8358098212819907	-10.0	1.0
KRAS	RICTOR	0	21	5	572	0.8358098212819907	-10.0	1.0
KRAS	PAK7	0	21	5	572	0.8358098212819907	-10.0	1.0
KRAS	GLI1	0	21	5	572	0.8358098212819907	-10.0	1.0
KRAS	MET	0	21	5	572	0.8358098212819907	-10.0	1.0
KRAS	FOXA1	1	20	19	558	0.8473468027627715	0.5542657034982397	1.0
KRAS	MDM2	1	20	18	559	0.8597151999627944	0.6348513765135154	1.0
KRAS	DUSP4	0	21	4	573	0.866441594836828	-10.0	1.0
KRAS	SMARCA4	0	21	4	573	0.866441594836828	-10.0	1.0
KRAS	AKT2	0	21	4	573	0.866441594836828	-10.0	1.0
KRAS	ERCC2	0	21	4	573	0.866441594836828	-10.0	1.0
KRAS	PTPRD	0	21	4	573	0.866441594836828	-10.0	1.0
KRAS	TGFBR2	0	21	4	573	0.866441594836828	-10.0	1.0
KRAS	NKX3-1	0	21	4	573	0.866441594836828	-10.0	1.0
KRAS	CDK4	1	20	15	562	0.8951696298515904	0.9056076297250452	1.0
KRAS	TCEB1	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	CD79A	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	RAC1	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	EGFR	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	VEGFA	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	FYN	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	PIM1	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	CCND3	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	WT1	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	KDR	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	PRKCI	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	PNRC1	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	PRDM1	0	21	3	574	0.8981406775747607	-10.0	1.0
KRAS	KIT	0	21	3	574	0.8981406775747607	-10.0	1.0
