Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	MAPK Family Signaling Cascades R-HSA-5683057	6/318	2.435809276118925e-07	6.065165097536124e-05	0	0	31.522435897435894	480.017872569987	DNAJB1;FGF19;AGO2;ARAF;FYN;FGF3
KEGG_2021_Human	Melanoma	4/72	4.5464162611763733e-07	3.6371330089410986e-05	0	0	83.67226890756302	1221.929429486313	CDKN2A;FGF19;ARAF;FGF3
Reactome_2022	PI3K/AKT Signaling In Cancer R-HSA-2219528	4/105	2.073757699394748e-06	0.00025659370227469863	0	0	56.24045261669024	735.9709024259415	CDKN1B;FGF19;FYN;FGF3
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	5/268	3.0914903888517906e-06	0.00025659370227469863	0	0	28.837379350687332	365.855715483729	CDKN1B;FGF19;AGO2;FYN;FGF3
KEGG_2021_Human	Pathways in cancer	6/531	4.81614225898802e-06	0.0001926456903595208	0	0	18.53047619047619	226.87857663921028	CDKN1B;CDKN2A;FGF19;ARAF;IL7R;FGF3
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	5/306	5.903720663805068e-06	0.00036750661132186544	0	0	25.1482238691541	302.78279930126666	CDKN1B;FGF19;AGO2;FYN;FGF3
KEGG_2021_Human	Gastric cancer	4/149	8.346287888781007e-06	0.0002225676770341602	0	0	39.08768472906404	457.0794119668043	CDKN1B;FGF19;ARAF;FGF3
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	1.1969707049856202e-05	0.00023939414099712408	0	0	21.636543971787525	245.2097983058793	CDKN1B;FGF19;IL7R;FGF3;MCL1
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	5/424	2.8529550954964317e-05	0.0014207716375572	0	0	17.95759133467964	187.91847392823945	CDKN1B;FGF19;ARAF;FYN;FGF3
GO_Biological_Process_2021	production of siRNA involved in RNA interference (GO:0030422)	2/10	3.427837406961788e-05	0.0068379157901991	0	0	312.09375	3208.634562990342	AGO2;DROSHA
KEGG_2021_Human	Chronic myeloid leukemia	3/76	4.12960074597834e-05	0.0006607361193565344	0	0	54.54520547945206	550.6199257975323	CDKN1B;CDKN2A;ARAF
