Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	signal transduction in response to DNA damage (GO:0042770)	5/52	7.538394592210322e-09	4.6888814363548205e-06	0	0	96.35396518375242	1802.1329349125033	BRIP1;DOT1L;ATRX;ATM;TP53
Reactome_2022	Generic Transcription Pathway R-HSA-212436	12/1190	1.4058972194212928e-08	3.3460353822226765e-06	0	0	12.764006791171475	230.77330730188123	RPTOR;MDC1;GRIN2A;STK11;BRIP1;PBRM1;NOTCH4;MGA;ATM;ARID1A;TP53;SMARCA4
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	12/1312	4.1699691446351887e-08	4.962263282115874e-06	0	0	11.491076923076925	195.26525142402468	RPTOR;MDC1;GRIN2A;STK11;BRIP1;PBRM1;NOTCH4;MGA;ATM;ARID1A;TP53;SMARCA4
KEGG_2021_Human	Hepatocellular carcinoma	6/168	8.213934600320172e-08	8.049655908313767e-06	0	0	34.94003527336861	570.0413887231836	PBRM1;HGF;KEAP1;ARID1A;TP53;SMARCA4
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	12/1449	1.2476688009728953e-07	9.8981724877183e-06	0	0	10.31927627000696	164.0436650121363	RPTOR;MDC1;GRIN2A;STK11;BRIP1;PBRM1;NOTCH4;MGA;ATM;ARID1A;TP53;SMARCA4
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	5/140	1.1155858083111558e-06	0.00024809725975131645	0	0	33.397306397306394	457.7478532690624	RET;PTPRT;PTPRD;NTRK3;EPHB1
GO_Biological_Process_2021	chromatin organization (GO:0006325)	5/142	1.1966105775786968e-06	0.00024809725975131645	0	0	32.906436629064366	448.7127462740839	SETD2;PBRM1;ATRX;ARID1A;SMARCA4
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	10/1183	1.6858120594578758e-06	0.00026214377524569967	0	0	9.427812045534326	125.32638669379938	RET;RPTOR;NOTCH4;HGF;DOT1L;ATRX;ATM;ARID1A;TP53;SMARCA4
GO_Biological_Process_2021	DNA repair (GO:0006281)	6/298	2.3664105991332056e-06	0.0002943814785321708	0	0	19.2573385518591	249.46218772105144	MDC1;SETD2;BRIP1;DOT1L;ATM;TP53
Reactome_2022	G2/M DNA Damage Checkpoint R-HSA-69473	4/77	3.3316674487170226e-06	0.00019823421319866284	0	0	47.40917212626564	597.9262635248523	MDC1;BRIP1;ATM;TP53
Reactome_2022	Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	4/90	6.215887875549712e-06	0.00025273488590831205	0	0	40.21638018200202	482.1301319270404	STK11;BRIP1;ATM;TP53
Reactome_2022	Transcriptional Regulation By TP53 R-HSA-3700989	6/354	6.371467711974253e-06	0.00025273488590831205	0	0	16.11247947454844	192.76455979738935	RPTOR;MDC1;STK11;BRIP1;ATM;TP53
GO_Biological_Process_2021	nucleosome organization (GO:0034728)	4/94	7.391114812008687e-06	0.0007247036908027923	0	0	38.42125603864734	453.95605306931975	SETD2;ATRX;ARID1A;SMARCA4
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	5/221	1.0424343433904029e-05	0.0007247036908027923	0	0	20.788089225589225	238.46779600045147	RET;SMO;HGF;NTRK3;ATM
GO_Biological_Process_2021	DNA damage checkpoint signaling (GO:0000077)	3/32	1.0601512545129217e-05	0.0007247036908027923	0	0	85.96551724137932	984.693209934634	BRIP1;DOT1L;ATM
GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	4/103	1.0627501316111695e-05	0.0007247036908027923	0	0	34.91260430390865	399.8214296186271	PBRM1;ATRX;ARID1A;SMARCA4
GO_Biological_Process_2021	signal transduction by p53 class mediator (GO:0072331)	3/33	1.1651184739594732e-05	0.0007247036908027923	0	0	83.09583333333333	943.9771996728643	STK11;ATRX;TP53
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	5/231	1.2912568090249471e-05	0.0007301470320122883	0	0	19.858205953338697	223.54996954508348	RPTOR;STK11;HGF;KEAP1;ATM
Reactome_2022	RUNX1 Interacts With Co-Factors Whose Precise Effect On RUNX1 Targets Is Not Known R-HSA-8939243	3/35	1.395161536399463e-05	0.00044369697813629217	0	0	77.89453125	870.8542585689519	PBRM1;ARID1A;SMARCA4
GO_Biological_Process_2021	regulation of cell migration (GO:0030334)	6/408	1.4299789309202206e-05	0.0007412057458603144	0	0	13.909737029140016	155.16681313428106	RET;PTPRT;SMO;HGF;NTRK3;ATM
Reactome_2022	Chromatin Modifying Enzymes R-HSA-3247509	5/238	1.491418413903503e-05	0.00044369697813629217	0	0	19.25477955520874	213.98217460489272	SETD2;PBRM1;DOT1L;ARID1A;SMARCA4
GO_Biological_Process_2021	DNA integrity checkpoint signaling (GO:0031570)	3/39	1.9411168418672713e-05	0.0009287497504934176	0	0	69.22569444444444	751.0753840739767	BRIP1;DOT1L;ATM
GO_Biological_Process_2021	ATP-dependent chromatin remodeling (GO:0043044)	3/42	2.431775420984478e-05	0.0010804030798945	0	0	63.89102564102564	678.7976696009902	PBRM1;ARID1A;SMARCA4
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	5/269	2.6866353305844064e-05	0.0011140581170823	0	0	16.96711432506887	178.57269987892934	RET;SMO;HGF;NTRK3;ATM
Reactome_2022	RMTs Methylate Histone Arginines R-HSA-3214858	3/49	3.878217286863412e-05	0.0009830690842668032	0	0	54.14945652173913	550.0258055440286	PBRM1;ARID1A;SMARCA4
Reactome_2022	G2/M Checkpoints R-HSA-69481	4/148	4.425693631752293e-05	0.0009830690842668032	0	0	23.948067632850243	240.0913148344046	MDC1;BRIP1;ATM;TP53
Reactome_2022	DNA Double-Strand Break Repair R-HSA-5693532	4/149	4.5435966079558136e-05	0.0009830690842668032	0	0	23.78170914542729	237.7982221460919	MDC1;BRIP1;ATM;TP53
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	4/156	5.434393388432132e-05	0.0021126204297529	0	0	22.67848970251716	222.70679573235867	STK11;BRIP1;ATM;TP53
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	4/157	5.57133709394167e-05	0.001104981856965	0	0	22.52912759306621	220.67934694136284	STK11;BRIP1;ATM;TP53
KEGG_2021_Human	Pathways in cancer	6/531	6.266450617859015e-05	0.0024102479121343	0	0	10.583945578231292	102.42841269471394	RET;SMO;NOTCH4;HGF;KEAP1;TP53
GO_Biological_Process_2021	mitotic DNA damage checkpoint signaling (GO:0044773)	3/59	6.781833754178857e-05	0.0024813532912348	0	0	44.457589285714285	426.73408129202215	MDC1;ATM;TP53
Reactome_2022	Recruitment And ATM-mediated Phosphorylation Of Repair And Signal Proteins At DNA Double Strand Breaks R-HSA-5693565	3/60	7.132357159520095e-05	0.0012484737318131	0	0	43.675438596491226	417.025477907128	MDC1;ATM;TP53
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	6/546	7.31153001367916e-05	0.002526539815838	0	0	10.282010582010582	97.92044922693182	RET;RPTOR;HGF;NTRK3;TP53;PIK3CG
Reactome_2022	DNA Double Strand Break Response R-HSA-5693606	3/61	7.494531282337984e-05	0.0012484737318131	0	0	42.92025862068966	407.688886952236	MDC1;ATM;TP53
Reactome_2022	TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648	3/62	7.868531923192397e-05	0.0012484737318131	0	0	42.190677966101696	398.70418342375734	MDC1;ATM;TP53
GO_Biological_Process_2021	regulation of cellular catabolic process (GO:0031329)	3/65	9.063240658853068e-05	0.0029670187841087	0	0	40.14314516129032	373.6804439899353	RPTOR;KEAP1;ATM
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	9.8937352884965e-05	0.0024102479121343	0	0	12.779369627507164	117.83887029925236	RPTOR;STK11;HGF;TP53;PIK3CG
KEGG_2021_Human	Central carbon metabolism in cancer	3/70	0.00011307161553032556	0.0024102479121343	0	0	37.13805970149254	337.49171548964955	RET;NTRK3;TP53
GO_Biological_Process_2021	replicative senescence (GO:0090399)	2/12	0.0001148697562279265	0.0035724494186885	0	0	159.704	1448.7886335131675	ATM;TP53
Reactome_2022	TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207	2/12	0.0001148697562279265	0.0017086876238904	0	0	159.704	1448.7886335131675	ATM;TP53
KEGG_2021_Human	Non-small cell lung cancer	3/72	0.00012297183225175418	0.0024102479121343	0	0	36.05797101449275	324.64993368744666	RET;HGF;TP53
GO_Biological_Process_2021	response to ionizing radiation (GO:0010212)	3/72	0.00012297183225175418	0.0036423085552662	0	0	36.05797101449275	324.64993368744666	STK11;ATM;TP53
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	3/74	0.00013342065307354783	0.0036682393824129	0	0	35.0387323943662	312.61569711645774	ATRX;ATM;TP53
GO_Biological_Process_2021	regulation of receptor signaling pathway via STAT (GO:1904892)	2/13	0.00013564229227572053	0.0036682393824129	0	0	145.17818181818183	1292.8827507488604	PTPRT;DOT1L
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	3/77	0.00015015176799809706	0.0037388369083055	0	0	33.61317567567568	295.9258268777735	HGF;NTRK3;PIK3CG
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	7/908	0.00015520368630631443	0.0037388369083055	0	0	7.40865704772475	64.97964326257983	NOTCH4;HGF;DOT1L;ATRX;ATM;TP53;SMARCA4
