Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	KEGG_2021_Human	Pathways in cancer	34/531	6.908762357397226e-28	1.250485986688898e-25	NOTCH2;CSF3R;NOTCH1;FLT4;ARAF;PIK3R3;PIK3R2;GLI1;EGFR;CCND3;RXRA;TERT;ERBB2;ABL1;AKT1;JAK2;JAK3;NTRK1;TCF7L2;PTCH1;TRAF2;AXIN2;MLH1;RHOA;MTOR;TGFBR2;VEGFA;MSH6;MSH2;SMO;MSH3;RARA;IL7R;FGFR2
0	KEGG_2021_Human	PI3K-Akt signaling pathway	22/354	9.548470308340378e-18	8.641365629048044e-16	NTRK1;CSF3R;SYK;IRS1;FLT4;TSC2;PIK3R3;PIK3R2;EGFR;MTOR;VEGFA;RPTOR;CCND3;STK11;RXRA;ERBB3;ERBB2;AKT1;IL7R;JAK2;JAK3;FGFR2
0	GO_Molecular_Function_2021	protein tyrosine kinase activity (GO:0004713)	15/108	1.3176381903918932e-17	3.0964497474209487e-15	EPHA5;NTRK1;YES1;SYK;FLT4;NTRK3;MST1R;EGFR;ERBB3;ERBB2;ABL1;JAK2;EPHB1;JAK3;FGFR2
0	KEGG_2021_Human	Colorectal cancer	14/86	1.6362644063043233e-17	9.87212858470275e-16	TCF7L2;ARAF;PIK3R3;PIK3R2;AXIN2;MLH1;RHOA;EGFR;MTOR;TGFBR2;MSH6;MSH2;MSH3;AKT1
0	GO_Biological_Process_2021	regulation of cell population proliferation (GO:0042127)	29/764	1.8654422895738477e-17	3.2663894490438065e-14	KMT2D;NOTCH1;IRS1;FLT4;DOT1L;MST1R;CTCF;GLI1;EGFR;STK11;ERBB3;EPCAM;ERBB2;AKT1;SOX9;JAK2;SH2B3;NTRK1;TCF7L2;NTRK3;TSC2;AXIN2;RHOA;TGFBR2;VEGFA;RARA;IL7R;BAP1;FGFR2
0	GO_Cellular_Component_2021	nucleus (GO:0005634)	64/4484	2.0479327648597427e-17	2.4370399901830933e-15	MDC1;IRS1;IKZF1;CTCF;GLI1;RPS6KA4;MED12;CCND3;STK11;SOX17;AKT1;SOX9;CIC;JAK2;POLE;KDM6A;DAXX;SYK;FBXW7;RECQL;TET2;TSC2;HNF1A;AXIN2;ARID1A;MSH6;MSH2;MSH3;RARA;ERG;NOTCH2;KMT2D;NOTCH1;KMT2A;KMT2C;KMT2B;DOT1L;DCUN1D1;PIK3R2;BCL10;EGFR;BRIP1;RXRA;TERT;POLD1;ERBB2;ABL1;SHOC2;BRD4;BARD1;SPEN;TCF7L2;ZFHX3;SETDB1;FANCA;MLH1;MTOR;SMARCA4;FUBP1;FAT1;CDK12;BCOR;BAP1;FGFR2
0	Reactome_Pathways_2024	Generic Transcription Pathway	35/1230	3.389054511803209e-17	2.429952084962901e-14	NOTCH2;MDC1;KMT2D;NOTCH1;KMT2A;KMT2C;KMT2B;EGFR;MED12;RPTOR;CCND3;STK11;BRIP1;RXRA;ERBB2;ABL1;AKT1;CTLA4;SOX9;BARD1;TCF7L2;DAXX;ZFHX3;YES1;MGA;TSC2;ARID1A;MLH1;ARID1B;MTOR;SMARCA4;VEGFA;MSH2;RARA;CDK12
0	GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	19/253	6.145761176286828e-17	4.755089931733429e-14	EPHA5;NTRK1;DAXX;FLT4;NTRK3;PIK3R3;BCL10;MST1R;AXIN2;EGFR;VEGFA;CCND3;ERBB3;ERBB2;ABL1;AKT1;SOX9;EPHB1;FGFR2
0	GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	68/5192	6.914857656956543e-17	4.114340305889143e-15	MDC1;IRS1;IKZF1;CTCF;GLI1;RPS6KA4;MED12;CCND3;STK11;SOX17;AKT1;SOX9;CIC;JAK2;POLE;KDM6A;DAXX;SYK;FBXW7;RECQL;TET2;TSC2;HNF1A;AXIN2;ARID1A;RHOA;MSH6;TRAF7;MSH2;SMO;MSH3;RARA;ERG;NOTCH2;KMT2D;NOTCH1;KMT2A;KMT2C;KMT2B;DOT1L;DCUN1D1;PIK3R2;BCL10;EGFR;BRIP1;RXRA;TERT;POLD1;ERBB2;ABL1;SHOC2;BRD4;BARD1;SPEN;TCF7L2;ZFHX3;SETDB1;PTCH1;FANCA;MLH1;MTOR;SMARCA4;FUBP1;FAT1;CDK12;BCOR;BAP1;FGFR2
0	Reactome_Pathways_2024	Gene Expression (Transcription)	39/1615	7.702040617327223e-17	2.4598184953144552e-14	NOTCH2;MDC1;KMT2D;NOTCH1;KMT2A;KMT2C;CTR9;KMT2B;EGFR;MED12;RPTOR;CCND3;STK11;BRIP1;RXRA;ERBB2;ABL1;AKT1;CTLA4;SOX9;KDM6A;BARD1;TCF7L2;DAXX;ZFHX3;YES1;SETDB1;MGA;TET2;TSC2;ARID1A;MLH1;ARID1B;MTOR;SMARCA4;VEGFA;MSH2;RARA;CDK12
0	GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	34/1183	8.14692735305556e-17	4.755089931733429e-14	KMT2D;NOTCH1;KMT2A;KMT2C;KMT2B;DOT1L;PIK3R2;BCL10;CTCF;GLI1;EGFR;RPS6KA4;MED12;RPTOR;RXRA;SOX17;EPCAM;ERBB2;ABL1;AKT1;SOX9;BRD4;TCF7L2;ZFHX3;TET2;HNF1A;ARID1A;ARID1B;MTOR;SMARCA4;VEGFA;RARA;ERG;FGFR2
0	Reactome_Pathways_2024	RNA Polymerase II Transcription	36/1360	1.0292127595457971e-16	2.4598184953144552e-14	NOTCH2;MDC1;KMT2D;NOTCH1;KMT2A;KMT2C;CTR9;KMT2B;EGFR;MED12;RPTOR;CCND3;STK11;BRIP1;RXRA;ERBB2;ABL1;AKT1;CTLA4;SOX9;BARD1;TCF7L2;DAXX;ZFHX3;YES1;MGA;TSC2;ARID1A;MLH1;ARID1B;MTOR;SMARCA4;VEGFA;MSH2;RARA;CDK12
0	Reactome_Pathways_2024	Signal Transduction	48/2613	2.576366209943096e-16	4.6181364313229995e-14	NOTCH2;KMT2D;NOTCH1;PTPRS;IRS1;FLT4;ARAF;PIK3R3;PIK3R2;IKZF1;MST1R;GLI1;EGFR;RPTOR;CCND3;STK11;RXRA;SOX17;TERT;ERBB3;ERBB2;ABL1;AKT1;SHOC2;SOX9;JAK2;JAK3;SH2B3;NTRK1;SPEN;RNF43;TCF7L2;YES1;SYK;FBXW7;PTCH1;NTRK3;TSC2;TRAF2;AXIN2;RHOA;MTOR;SMARCA4;TGFBR2;VEGFA;SMO;RARA;FGFR2
0	GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	21/404	2.081355634072953e-15	9.111134288154353e-13	EPHA5;NTRK1;YES1;SYK;IRS1;FLT4;NTRK3;TSC2;PIK3R3;PIK3R2;MST1R;RHOA;EGFR;VEGFA;ERBB3;ERBB2;AKT1;SHOC2;JAK2;EPHB1;FGFR2
0	Reactome_Pathways_2024	Disease	42/2131	4.358472764872612e-15	6.250049944827326e-13	NOTCH2;NOTCH1;IRS1;ARAF;PIK3R3;PIK3R2;EGFR;MED12;CCND3;BRIP1;ERBB3;ERBB2;ABL1;AKT1;SHOC2;JAK2;JAK3;BRD4;BARD1;RNF43;TCF7L2;DAXX;YES1;SYK;FBXW7;IDH1;NTRK3;HLA-B;HLA-C;TSC2;TRAF2;HLA-A;MLH1;PALB2;MTOR;TGFBR2;VEGFA;MSH6;MSH2;MSH3;PDCD1;FGFR2
