Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
3	IRF4	0.0732	0.0048	0.4362
3	PTCH1	0.0732	0.0005	0.3905
3	B2M	0.0488	0.0	0.4227
3	CASP8	0.0488	0.0	0.4184
3	CYSLTR2	0.0488	0.0061	0.3942
3	DICER1	0.0488	0.0	0.3942
3	DNMT3B	0.0488	0.0	0.3905
3	DROSHA	0.0488	0.0	0.4059
3	FOXL2	0.0488	0.0	0.4227
3	SPRED1	0.0488	0.0011	0.402
3	STAT5B	0.0488	0.0	0.4227
3	JAK2	0.0244	0.0	0.3015
3	MEN1	0.0244	0.0	0.3228
3	RPS6KA4	0.0244	0.0	0.3565
3	SMAD4	0.0244	0.0	0.3761
3	SOX2	0.0244	0.0	0.2929
3	TNFAIP3	0.0244	0.0	0.3037
3	TOP1	0.0244	0.0	0.3661
3	VEGFA	0.0244	0.0	0.3306
4	PTPRD	0.5278	0.367	0.6667
4	PIK3CG	0.4722	0.3245	0.6316
4	ATM	0.3889	0.1962	0.6207
4	NTRK3	0.3056	0.0922	0.5714
4	PREX2	0.2222	0.0847	0.5294
4	TSHR	0.2222	0.0882	0.5143
4	IRS1	0.1944	0.0367	0.4675
4	AXL	0.1667	0.025	0.507
4	CSF1R	0.1667	0.0185	0.4737
4	MSH6	0.1667	0.0556	0.5143
4	FANCA	0.1389	0.041	0.4615
4	PIK3C2G	0.1389	0.0145	0.4337
4	ARID1B	0.1111	0.012	0.4444
4	TBX3	0.1111	0.0041	0.48
4	IRS2	0.0833	0.0016	0.3333
4	KDR	0.0833	0.0026	0.3871
4	YES1	0.0833	0.0	0.4675
4	ANKRD11	0.0556	0.0	0.4138
4	ARID5B	0.0556	0.0	0.3789
4	ASXL1	0.0556	0.0	0.3564
4	BRD4	0.0556	0.0	0.3564
4	CIC	0.0556	0.0	0.4091
4	ERCC4	0.0556	0.0	0.4186
4	FOXA1	0.0556	0.0	0.4091
4	MLL2	0.0556	0.0	0.4286
4	PIK3CD	0.0556	0.0556	0.3956
4	SDHA	0.0556	0.0	0.4235
4	TSC1	0.0556	0.0087	0.4138
4	BRIP1	0.0278	0.0	0.4045
4	CBL	0.0278	0.0	0.3495
4	ERF	0.0278	0.0	0.3913
4	ETV6	0.0278	0.0	0.4045
4	FH	0.0278	0.0	0.3913
4	H3F3C	0.0278	0.0	0.2857
4	HIST1H3G	0.0278	0.0	0.3429
4	MSH3	0.0278	0.0	0.3913
4	RECQL	0.0278	0.0	0.3913
5	EPHA3	0.4667	0.3972	0.6522
5	EPHA7	0.4333	0.2879	0.6
5	MGA	0.4	0.2086	0.5882
5	ALK	0.3333	0.1044	0.566
5	GLI1	0.3	0.0488	0.5556
5	ARID1A	0.2333	0.2108	0.4688
5	GRIN2A	0.2333	0.0286	0.4688
5	NCOR1	0.2333	0.0269	0.5
5	TGFBR2	0.2	0.0126	0.4348
5	DNMT3A	0.1667	0.017	0.4478
5	LATS1	0.1667	0.0027	0.4054
5	TET2	0.1667	0.0139	0.4688
5	INPPL1	0.1333	0.0057	0.4478
5	LATS2	0.1333	0.0007	0.3896
5	MYOD1	0.1333	0.0	0.5085
5	CSF3R	0.1	0.0016	0.4167
5	SF3B1	0.1	0.0274	0.4918
5	ASXL2	0.0667	0.0	0.3947
5	CD79B	0.0667	0.0	0.4054
5	HIST1H3D	0.0667	0.0166	0.4286
5	RPTOR	0.0667	0.0116	0.4167
5	TCF3	0.0667	0.0	0.3261
5	U2AF1	0.0667	0.0	0.3261
5	ALOX12B	0.0333	0.0	0.375
5	BRCA1	0.0333	0.0	0.3797
5	CXCR4	0.0333	0.0	0.3797
5	DIS3	0.0333	0.0	0.4
5	MST1R	0.0333	0.0	0.375
5	RFWD2	0.0333	0.0	0.4
5	SHQ1	0.0333	0.0	0.3797
5	SMAD2	0.0333	0.0	0.3226
6	CREBBP	1.0	1.0	1.0
6	CYLD	0.1667	0.0	0.5455
6	FAM46C	0.1667	0.0	0.5455
6	IKBKE	0.1667	0.0	0.5455
6	PALB2	0.1667	0.0	0.5455
6	PTPN11	0.1667	0.0	0.5455
6	TGFBR1	0.1667	0.0	0.5455
