Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
3	GO_Biological_Process_2021	transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185)	1/6	0.0017988408901478	0.0227043446669644	PTPRD
3	Reactome_Pathways_2024	Chromatin Modifying Enzymes	2/238	0.0020495975962444	0.0271757349845811	KMT2C;SMARCA4
3	Reactome_Pathways_2024	Chromatin Organization	2/238	0.0020495975962444	0.0271757349845811	KMT2C;SMARCA4
3	GO_Biological_Process_2021	negative regulation of centriole replication (GO:0046600)	1/7	0.0020983872819732	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	positive regulation of histone H4 acetylation (GO:0090240)	1/7	0.0020983872819732	0.0227043446669644	BRCA1
3	GO_Molecular_Function_2021	vascular endothelial growth factor-activated receptor activity (GO:0005021)	1/7	0.0020983872819732	0.0199951542398982	FLT1
3	GO_Biological_Process_2021	positive regulation of phosphorylation (GO:0042327)	2/253	0.0023120197483946	0.0227043446669644	CCND2;FLT1
3	GO_Biological_Process_2021	histone H3-K4 monomethylation (GO:0097692)	1/8	0.0023978589692277	0.0227043446669644	KMT2C
3	GO_Molecular_Function_2021	RNA polymerase I core promoter sequence-specific DNA binding (GO:0001164)	1/8	0.0023978589692277	0.0199951542398982	SMARCA4
3	GO_Molecular_Function_2021	RNA polymerase I transcription regulatory region sequence-specific DNA binding (GO:0001163)	1/8	0.0023978589692277	0.0199951542398982	SMARCA4
3	Reactome_Pathways_2024	VEGF Binds to VEGFR Leading to Receptor Dimerization	1/8	0.0023978589692277	0.0271757349845811	FLT1
3	Reactome_Pathways_2024	VEGF Ligand-Receptor Interactions	1/8	0.0023978589692277	0.0271757349845811	FLT1
3	GO_Biological_Process_2021	protein K6-linked ubiquitination (GO:0085020)	1/9	0.0026972559359141	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)	1/10	0.0029965781728721	0.0227043446669644	SMARCA4
3	GO_Biological_Process_2021	presynaptic membrane assembly (GO:0097105)	1/10	0.0029965781728721	0.0227043446669644	PTPRD
3	GO_Biological_Process_2021	dosage compensation (GO:0007549)	1/10	0.0029965781728721	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	negative regulation of peptidyl-lysine acetylation (GO:2000757)	1/10	0.0029965781728721	0.0227043446669644	BRCA1
3	GO_Molecular_Function_2021	Tat protein binding (GO:0030957)	1/10	0.0029965781728721	0.0199951542398982	SMARCA4
3	Reactome_Pathways_2024	Epigenetic Regulation of Gene Expression	2/291	0.0030447315603443	0.0310562619155126	KMT2C;SMARCA4
3	GO_Biological_Process_2021	regulation of histone H3-K9 acetylation (GO:2000615)	1/11	0.0032958256764104	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	negative regulation of centrosome duplication (GO:0010826)	1/11	0.0032958256764104	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	1/11	0.0032958256764104	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	presynaptic membrane organization (GO:0097090)	1/11	0.0032958256764104	0.0227043446669644	PTPRD
3	GO_Cellular_Component_2021	npBAF complex (GO:0071564)	1/11	0.0032958256764104	0.0199173190437997	SMARCA4
3	GO_Cellular_Component_2021	MLL3/4 complex (GO:0044666)	1/11	0.0032958256764104	0.0199173190437997	KMT2C
3	GO_Cellular_Component_2021	intracellular non-membrane-bounded organelle (GO:0043232)	3/1158	0.0033921531715191	0.0199173190437997	CCND2;BRCA1;SMARCA4
3	KEGG_2021_Human	MicroRNAs in cancer	2/310	0.003447238059301	0.0275779044744083	CCND2;BRCA1
3	GO_Biological_Process_2021	regulation of histone H3-K9 methylation (GO:0051570)	1/12	0.0035949984464796	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	negative regulation of fatty acid biosynthetic process (GO:0045717)	1/12	0.0035949984464796	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	negative regulation of histone acetylation (GO:0035067)	1/12	0.0035949984464796	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	dosage compensation by inactivation of X chromosome (GO:0009048)	1/12	0.0035949984464796	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	3/1183	0.0036062723824209	0.0227043446669644	KMT2C;BRCA1;SMARCA4
3	GO_Biological_Process_2021	negative regulation of histone methylation (GO:0031061)	1/13	0.0038940964853966	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	synaptic membrane adhesion (GO:0099560)	1/14	0.0041931197986946	0.0227043446669644	PTPRD
3	GO_Biological_Process_2021	regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901836)	1/14	0.0041931197986946	0.0227043446669644	SMARCA4
3	GO_Cellular_Component_2021	nBAF complex (GO:0071565)	1/14	0.0041931197986946	0.0199173190437997	SMARCA4
3	GO_Biological_Process_2021	negative regulation of androgen receptor signaling pathway (GO:0060766)	1/15	0.0044920683932145	0.0227043446669644	SMARCA4
3	GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	1/15	0.0044920683932145	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	regulation of phospholipase C activity (GO:1900274)	1/15	0.0044920683932145	0.0227043446669644	FLT1
3	GO_Biological_Process_2021	negative regulation of histone modification (GO:0031057)	1/16	0.0047909422750142	0.0227043446669644	BRCA1
3	GO_Biological_Process_2021	positive regulation by host of viral transcription (GO:0043923)	1/16	0.0047909422750142	0.0227043446669644	SMARCA4
3	GO_Molecular_Function_2021	histone methyltransferase activity (H3-K4 specific) (GO:0042800)	1/16	0.0047909422750142	0.0199951542398982	KMT2C
3	GO_Molecular_Function_2021	transmembrane receptor protein phosphatase activity (GO:0019198)	1/16	0.0047909422750142	0.0199951542398982	PTPRD
