Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	10/908	1.1122461053337338e-09	7.051640307815872e-07	0	0	26.56458797327394	547.6790379935154	KMT2D;NOTCH3;AR;ZFHX3;SMAD4;ASXL2;EP300;ATM;GLI1;SMARCA4
Reactome_2022	Generic Transcription Pathway R-HSA-212436	10/1190	1.5112437753517218e-08	4.987104458660682e-06	0	0	19.91737288135593	358.66702648874275	KMT2D;NOTCH3;ZFHX3;SMAD4;RAD50;FBXW7;PTEN;EP300;ATM;SMARCA4
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	12/2206	3.0904623362176895e-08	9.796765605810076e-06	0	0	16.215132178669098	280.3979037437415	KMT2D;AR;ZFHX3;SMAD4;ASXL2;PTEN;EP300;ATM;BCOR;GLI1;CIC;SMARCA4
Reactome_2022	RNA Polymerase II Transcription R-HSA-73857	10/1312	3.840514357795388e-08	6.336848690362391e-06	0	0	17.93394777265745	306.2234932029114	KMT2D;NOTCH3;ZFHX3;SMAD4;RAD50;FBXW7;PTEN;EP300;ATM;SMARCA4
KEGG_2021_Human	FoxO signaling pathway	5/131	8.933114465300717e-08	1.1255724226278904e-05	0	0	60.61050061050061	983.7639226439984	SMAD4;PIK3CA;PTEN;EP300;ATM
Reactome_2022	Gene Expression (Transcription) R-HSA-74160	10/1449	9.866542342788244e-08	1.085319657706707e-05	0	0	16.10753995830438	259.83928454855806	KMT2D;NOTCH3;ZFHX3;SMAD4;RAD50;FBXW7;PTEN;EP300;ATM;SMARCA4
KEGG_2021_Human	Pathways in cancer	7/531	2.2065872518839394e-07	1.3901499686868817e-05	0	0	23.630464954892435	362.17583164697646	NOTCH3;AR;SMAD4;PIK3CA;PTEN;EP300;GLI1
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	9/1183	2.5710345073468876e-07	5.4334529255264226e-05	0	0	16.020442930153322	243.09079349001803	KMT2D;AR;ZFHX3;SMAD4;ASXL2;EP300;ATM;GLI1;SMARCA4
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	5/219	1.147216010111162e-06	4.756102584643401e-05	0	0	35.52839683680805	485.9635374339044	SMAD4;PIK3CA;PTEN;EP300;ATM
KEGG_2021_Human	Prostate cancer	4/97	1.5098738363947304e-06	4.756102584643401e-05	0	0	61.10291858678955	818.9920199027146	AR;PIK3CA;PTEN;EP300
GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	3/29	2.203917300185414e-06	0.00022672380013721315	0	0	153.5076923076923	1999.4797825786989	KMT2D;EP300;SMARCA4
GO_Biological_Process_2021	positive regulation of signal transduction (GO:0009967)	5/252	2.2868939948649186e-06	0.00022672380013721315	0	0	30.73030208657739	399.1348741275587	ASXL2;PTEN;EP300;GLI1;SMARCA4
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	5/267	3.0354690014280355e-06	0.00022672380013721315	0	0	28.94891368173811	367.8001347575162	AR;SMAD4;ASXL2;PTEN;EP300
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	5/276	3.5695911370981237e-06	0.00022672380013721315	0	0	27.974737439682087	350.88879609524685	AR;SMAD4;ASXL2;PTEN;EP300
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	6/511	3.861166766291159e-06	0.00022672380013721315	0	0	19.284158415841585	240.36818610006569	AR;ZFHX3;SMAD4;EP300;GLI1;SMARCA4
GO_Biological_Process_2021	response to estrogen (GO:0043627)	3/35	3.934349680985112e-06	0.00022672380013721315	0	0	124.6875	1551.8313178350186	KMT2D;AR;EP300
