Gene_A	Gene_B	Co_Occurrence_Count	P_Value	Log2OR	P_Adj
CRKL	CCND2	2	0.003088684006367932	5.453457717592665	0.006816847103081192
CRKL	ERBB2	2	0.005060708592912891	5.0702386626475775	0.010619518425285713
CRKL	CDK12	2	0.0033616116702067495	5.3878300317864465	0.007358271130267751
CRKL	RAD52	2	0.0016879387429361945	5.92184093707449	0.003963309911828157
CRKL	LZTR1	2	3.074873161482089e-06	10.0	1.1833266390396777e-05
CRKL	KDM5A	2	0.0014944029306784138	6.016436889810674	0.003555878402016047
CRKL	MAPK1	3	3.1153730106201503e-09	10.0	1.6043418499135652e-08
B2M	DUSP4	2	0.007178709607771496	4.4858761015936235	0.014357419215542991
B2M	NKX3-1	2	0.010249790574667248	4.204947286877038	0.019101882434607143
PMAIP1	PIK3C3	2	0.0001426234334825924	7.770388595703657	0.00040328005329560616
PMAIP1	SMAD4	6	1.3194173407259982e-08	6.788404628316244	6.541855280064716e-08
PMAIP1	MALT1	7	3.464435567275255e-19	10.0	3.077573595596185e-18
PMAIP1	BCL2	6	9.538287698750975e-15	11.526010107061737	7.314974594869452e-14
PMAIP1	AKT2	2	0.0016736795130188628	5.539897329189625	0.003938504107898692
PMAIP1	SMAD2	4	1.9727502728752524e-07	7.348728154231077	8.445589521626583e-07
PMAIP1	DUSP4	2	0.013016437482519192	3.899415475046372	0.023478041212124295
PMAIP1	NKX3-1	2	0.018472412474743218	3.618479626873932	0.03125649475885122
PIK3CB	FOXL2	3	7.788432526550376e-10	10.0	4.301797447307099e-09
PIK3CD	MTOR	2	5.124788602470149e-07	10.0	2.109275926730957e-06
IGF1R	FLT3	2	0.008255325691219494	5.167611135604066	0.016029466642695774
IGF1R	FLT1	2	0.0069286394215873825	5.305125739322826	0.0141492904663068
IGF1R	BCL2L1	2	0.010887928038621899	4.948756570418747	0.020100792437970375
PIK3C2G	CCND2	2	0.003088684006367932	5.453457717592665	0.006816847103081192
PIK3C2G	CDKN1B	2	0.00011017264801072257	8.132958675088364	0.000318276538697643
PIK3C2G	RAD52	3	1.84227085597063e-05	7.553350593047945	6.0618289782273496e-05
PIK3C2G	KRAS	2	0.0007007350026515066	6.608809242675524	0.0017659184700390214
PIK3C2G	KDM5A	3	1.5281907284026325e-05	7.651051691178929	5.1004576363093226e-05
PIK3C2G	ETV6	2	3.068644783965418e-05	9.358284895180397	9.621103940315105e-05
PIK3C3	SMAD4	2	0.008000611287084312	4.510811254033559	0.0157065407588064
PIK3C3	BCL2	2	0.0001426234334825924	7.770388595703657	0.00040328005329560616
PIK3C3	SMAD2	3	4.3185203569333456e-06	7.819687832183759	1.6382714236622584e-05
GATA1	RBM10	2	4.610752055717822e-06	11.945443836377912	1.7245830496123503e-05
GATA1	ARAF	3	3.1153730106201503e-09	10.0	1.6043418499135652e-08
GATA1	KDM5C	2	9.218388738425024e-06	10.944712061043486	3.2113733317519856e-05
CCND1	EGFR	2	0.019405216625514237	3.4620448591722806	0.03260529448113732
CCND1	RECQL4	2	0.0804797965009704	2.2606066475143316	0.10201125216413132
CCND1	FGF4	14	9.89756938257135e-35	10.0	1.3882643370817183e-33
CCND1	FGF3	13	9.71446434899378e-32	10.0	1.2628803653691912e-30
CCND1	AGO2	2	0.06750667850547626	2.41453297224419	0.08851429186572903
CCND1	FGF19	14	9.89756938257135e-35	10.0	1.3882643370817183e-33
CCND3	TOP1	2	0.0733623361181689	2.373180994182382	0.09433564572010622
CCND3	VEGFA	8	1.1108115408662996e-16	9.613973587380224	8.970644716389966e-16
