Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	EGFR	24	595	646	966	2.1084873451451478e-78	-4.051294333332302	1.8997470979757782e-75
KRAS	TP53	284	335	1019	593	9.499094251138683e-14	-1.019320207460263	4.279341960137977e-11
KRAS	ERBB2	5	614	112	1500	2.0149404400610907e-11	-3.196774887157178	6.051537788316809e-09
KRAS	EML4	1	618	74	1538	4.963104808496868e-10	-4.894076605571498	1.1179393581139196e-07
KRAS	DCUN1D1	1	618	36	1576	8.295057602726894e-05	-3.8193362098903103	0.014947693800113864
KRAS	MET	23	596	129	1483	0.00011363139361513777	-1.1725309373737722	0.01706364760787319
KRAS	RB1	23	596	124	1488	0.0002751157903221364	-1.1106440636839925	0.035411332440034984
KRAS	SOX2	5	614	52	1560	0.0003588982324618351	-2.0332761548742986	0.039124444630042776
KRAS	SOS1	0	619	24	1588	0.000390810212730727	-10.0	0.039124444630042776
KRAS	KIF5B	0	619	23	1589	0.0005430515731336972	-10.0	0.04892894673934612
KRAS	AKT2	6	613	54	1558	0.0006540866122859573	-1.8241887470714246	0.053575639788149776
KRAS	ALK	30	589	139	1473	0.0011983946374398264	-0.8896325859096004	0.08997946402777364
KRAS	CD74	0	619	20	1592	0.001455484017559347	-10.0	0.10087623844776704
KRAS	MAP3K13	6	613	45	1567	0.004942155509048615	-1.5528443948267197	0.31806300811805727
KRAS	MDM2	25	594	112	1500	0.00546578435685756	-0.8270710677004021	0.32831144703524406
KRAS	CCND1	9	610	55	1557	0.006927832052103519	-1.2595469154535588	0.3901235424340794
KRAS	FGFR1	15	604	76	1536	0.00767820197517649	-0.9944791564389895	0.40694470468435395
KRAS	EZH2	2	617	25	1587	0.009441045104497243	-2.2808964560889606	0.4597975171894184
KRAS	FGF3	12	607	64	1548	0.009811383964420802	-1.0644004493901156	0.4597975171894184
KRAS	BRAF	23	596	101	1511	0.010206382179565337	-0.7925301019921143	0.4597975171894184
KRAS	CTNNB1	14	605	68	1544	0.01592232250021348	-0.9284422140866117	0.6620816619665403
KRAS	CEBPA	10	609	54	1558	0.016166255897074235	-1.0777783071207694	0.6620816619665403
KRAS	CDKN2B	75	544	251	1361	0.02144166847513165	-0.4197363532012358	0.8399540563518963
KRAS	CCNE1	16	603	71	1541	0.027610197058833472	-0.7961101648899815	1.0
KRAS	PRKCI	6	613	36	1576	0.030879406416979647	-1.2226539449555613	1.0
KRAS	FOXA1	30	589	114	1498	0.031957113877130135	-0.5793013339279328	1.0
KRAS	CDKN2Ap14ARF	81	538	263	1349	0.03265835362782074	-0.37285671601603426	1.0
KRAS	CRKL	2	617	20	1592	0.03353415743433185	-1.9544301534931314	1.0
KRAS	CDK12	11	608	53	1559	0.03388243798149356	-0.9100111366717029	1.0
KRAS	RAC1	6	613	35	1577	0.03730487027726063	-1.1810968351240816	1.0
KRAS	ERCC4	5	614	31	1581	0.039828544128810914	-1.2677414085113214	1.0
