Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	GO_Molecular_Function_2021	sequence-specific double-stranded DNA binding (GO:1990837)	9/712	1.583588434697639e-07	8.508317652028154e-06	FOXA1;SOX17;MAX;NKX2-1;ETV1;GATA3;ERG;GLI1;FOXP1
0	GO_Molecular_Function_2021	transcription cis-regulatory region binding (GO:0000976)	8/549	3.0939336916466017e-07	8.508317652028154e-06	FOXA1;SOX17;MAX;NKX2-1;PRDM14;GATA3;GLI1;FOXP1
0	GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	9/908	1.2238090278150965e-06	0.0005862045243234311	FOXA1;SOX17;MAX;NKX2-1;ETV1;ATM;GATA3;ERG;GLI1
0	GO_Molecular_Function_2021	RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)	10/1359	3.940124290151214e-06	7.223561198610558e-05	FOXA1;SOX17;MAX;NKX2-1;PRDM14;ETV1;GATA3;ERG;GLI1;FOXP1
0	KEGG_2021_Human	Transcriptional misregulation in cancer	5/192	4.321263564350242e-06	0.0004796602556428769	FLT1;MAX;ETV1;ATM;ERG
0	GO_Cellular_Component_2021	intracellular membrane-bounded organelle (GO:0043231)	18/5192	4.650386545506595e-06	0.00014416198291070445	AMER1;FOXA1;MAX;PRDM14;ETV1;GATA3;GLI1;FOXP1;TRAF7;STAG2;SOX17;CCNE1;DNMT3B;NKX2-1;ATM;ERG;POLE;RBM10
0	GO_Molecular_Function_2021	DNA binding (GO:0003677)	8/811	5.755454072034399e-06	7.703961580712784e-05	FOXA1;MAX;NKX2-1;GATA3;ERG;GLI1;POLE;PALB2
0	GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	12/2206	6.879858838434697e-06	0.001112526964593	FOXA1;SOX17;MAX;DNMT3B;NKX2-1;PRDM14;ETV1;ATM;GATA3;ERG;GLI1;FOXP1
0	GO_Biological_Process_2021	negative regulation of epithelial to mesenchymal transition (GO:0010719)	3/29	6.967809799121566e-06	0.001112526964593	FOXA1;NKX2-1;GATA3
0	GO_Molecular_Function_2021	transcription regulatory region nucleic acid binding (GO:0001067)	5/212	7.003601437011622e-06	7.703961580712784e-05	FOXA1;SOX17;NKX2-1;GATA3;GLI1
0	GO_Molecular_Function_2021	RNA polymerase II cis-regulatory region sequence-specific DNA binding (GO:0000978)	9/1149	8.476092842050001e-06	7.769751771879168e-05	FOXA1;SOX17;MAX;NKX2-1;ETV1;GATA3;ERG;GLI1;FOXP1
0	GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	9/1183	1.0734072348043884e-05	0.0012854051636782	FOXA1;SOX17;MAX;NKX2-1;ETV1;ATM;GATA3;ERG;GLI1
