Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	KEGG_2021_Human	Cellular senescence	3/156	1.5922183571647894e-05	0.0014170743378766	CCNE1;CHEK2;KRAS
0	KEGG_2021_Human	Human T-cell leukemia virus 1 infection	3/219	4.3879592466247975e-05	0.001952641864748	CCNE1;CHEK2;KRAS
0	KEGG_2021_Human	MicroRNAs in cancer	3/310	0.00012325400849946293	0.003656535585484	CCNE1;KRAS;FOXP1
0	GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	3/350	0.00017651114952022036	0.0212034865577227	STK11;CHEK2;FOXP1
0	KEGG_2021_Human	PI3K-Akt signaling pathway	3/354	0.00018253947636442028	0.0040615033491083	STK11;CCNE1;KRAS
0	GO_Biological_Process_2021	phosphorylation (GO:0016310)	3/400	0.00026177143898423096	0.0212034865577227	STK11;CCNE1;CHEK2
0	KEGG_2021_Human	p53 signaling pathway	2/73	0.0002726962614621149	0.0048539934540256	CCNE1;CHEK2
0	KEGG_2021_Human	Prostate cancer	2/97	0.0004812034718224146	0.0067629635250874	CCNE1;KRAS
0	GO_Molecular_Function_2021	protein kinase regulator activity (GO:0019887)	2/98	0.0004911466072573523	0.0152255448249779	STK11;CCNE1
0	GO_Biological_Process_2021	protein phosphorylation (GO:0006468)	3/496	0.0004925869183639937	0.0215426984198011	STK11;CCNE1;CHEK2
0	KEGG_2021_Human	Longevity regulating pathway	2/102	0.0005319184795012633	0.0067629635250874	STK11;KRAS
0	GO_Biological_Process_2021	intrinsic apoptotic signaling pathway (GO:0097193)	2/102	0.0005319184795012633	0.0215426984198011	STK11;CHEK2
0	KEGG_2021_Human	Cell cycle	2/124	0.0007846136602543086	0.0085120854763219	CCNE1;CHEK2
0	KEGG_2021_Human	FoxO signaling pathway	2/131	0.000875056732408768	0.0085120854763219	STK11;KRAS
0	KEGG_2021_Human	Autophagy	2/137	0.000956414098463136	0.0085120854763219	STK11;KRAS
0	KEGG_2021_Human	Gastric cancer	2/149	0.0011297027103965	0.0089448776855001	CCNE1;KRAS
0	KEGG_2021_Human	mTOR signaling pathway	2/154	0.0012060509238876	0.0089448776855001	STK11;KRAS
0	GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	2/156	0.00123727062735	0.0247575868886697	STK11;CHEK2
0	GO_Biological_Process_2021	mitotic spindle organization (GO:0007052)	2/157	0.0012530260824635	0.0247575868886697	CHEK2;NUF2
0	GO_Biological_Process_2021	protein autophosphorylation (GO:0046777)	2/159	0.0012848279487441	0.0247575868886697	STK11;CHEK2
0	KEGG_2021_Human	Hepatitis B	2/162	0.0013332573873808	0.0091276851905307	CCNE1;KRAS
0	GO_Biological_Process_2021	regulation of endothelial tube morphogenesis (GO:1901509)	1/5	0.0017489165149326	0.0247575868886697	FOXP1
0	KEGG_2021_Human	Viral carcinogenesis	2/203	0.0020818268642127	0.0132344707796381	CCNE1;KRAS
0	GO_Biological_Process_2021	mitotic cell cycle phase transition (GO:0044772)	2/209	0.0022048097971488	0.0247575868886697	CCNE1;CHEK2
0	GO_Biological_Process_2021	regulation of morphogenesis of an epithelium (GO:1905330)	1/7	0.0024477534600423	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	positive regulation of B cell receptor signaling pathway (GO:0050861)	1/7	0.0024477534600423	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	regulation of defense response to bacterium (GO:1900424)	1/7	0.0024477534600423	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	negative regulation of B cell apoptotic process (GO:0002903)	1/8	0.002797015027105	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	regulation of myeloid leukocyte differentiation (GO:0002761)	1/8	0.002797015027105	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	DNA damage induced protein phosphorylation (GO:0006975)	1/8	0.002797015027105	0.0247575868886697	CHEK2
0	GO_Biological_Process_2021	cellular response to UV-B (GO:0071493)	1/8	0.002797015027105	0.0247575868886697	STK11
0	GO_Biological_Process_2021	bone cell development (GO:0098751)	1/9	0.0031461719727636	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	anoikis (GO:0043276)	1/9	0.0031461719727636	0.0247575868886697	STK11
0	GO_Biological_Process_2021	regulation of tumor necrosis factor superfamily cytokine production (GO:1903555)	1/9	0.0031461719727636	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	negative regulation of lymphocyte apoptotic process (GO:0070229)	1/10	0.0034952242970889	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	monocyte activation (GO:0042117)	1/10	0.0034952242970889	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	cellular protein modification process (GO:0006464)	3/1025	0.0040207971157978	0.0247575868886697	STK11;CCNE1;CHEK2
0	GO_Biological_Process_2021	replicative senescence (GO:0090399)	1/12	0.0041930151049605	0.0247575868886697	CHEK2
0	GO_Biological_Process_2021	attachment of mitotic spindle microtubules to kinetochore (GO:0051315)	1/12	0.0041930151049605	0.0247575868886697	NUF2
0	GO_Biological_Process_2021	regulation of B cell apoptotic process (GO:0002902)	1/12	0.0041930151049605	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	kinetochore organization (GO:0051383)	1/13	0.0045417536091676	0.0247575868886697	NUF2
0	GO_Biological_Process_2021	mitotic DNA integrity checkpoint signaling (GO:0044774)	1/13	0.0045417536091676	0.0247575868886697	CHEK2
0	GO_Biological_Process_2021	regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)	1/13	0.0045417536091676	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	response to UV-B (GO:0010224)	1/13	0.0045417536091676	0.0247575868886697	STK11
0	GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	3/1079	0.0046519796091913	0.0247575868886697	CHEK2;KRAS;FOXP1
0	GO_Biological_Process_2021	negative regulation of TORC1 signaling (GO:1904262)	1/14	0.0048903875335643	0.0247575868886697	STK11
0	GO_Biological_Process_2021	T-helper cell differentiation (GO:0042093)	1/14	0.0048903875335643	0.0247575868886697	FOXP1
0	GO_Biological_Process_2021	negative regulation of androgen receptor signaling pathway (GO:0060766)	1/15	0.0052389168941443	0.0249618981426877	FOXP1
