Metodo	Cluster_ID	Gene
Girvan-Newman	0	EPHA7
Girvan-Newman	0	NBN
Girvan-Newman	0	ELF3
Girvan-Newman	0	DUSP4
Girvan-Newman	0	CBFB
Girvan-Newman	0	CTCF
Girvan-Newman	0	KLF5
Girvan-Newman	0	SPRED1
Girvan-Newman	0	ERRFI1
Girvan-Newman	0	CDH1
Girvan-Newman	0	PDCD1LG2
Girvan-Newman	0	CENPA
Girvan-Newman	0	IFNGR1
Girvan-Newman	0	AMER1
Girvan-Newman	0	POT1
Girvan-Newman	0	RAD21
Girvan-Newman	0	WWTR1
Girvan-Newman	0	CYSLTR2
Girvan-Newman	0	PRDM14
Girvan-Newman	0	E2F3
Girvan-Newman	0	PDCD1
Girvan-Newman	0	MDM2
Girvan-Newman	0	STK40
Girvan-Newman	0	KLF4
Girvan-Newman	0	HIST1H2BD
Girvan-Newman	0	PLCG2
Girvan-Newman	0	ALB
Girvan-Newman	0	IRF4
Girvan-Newman	0	PNRC1
Girvan-Newman	0	TP53BP1
Girvan-Newman	0	XPO1
Girvan-Newman	0	HOXB13
Girvan-Newman	0	INPP4A
Girvan-Newman	0	RPTOR
Girvan-Newman	0	HIST1H3A
Girvan-Newman	0	MAP2K1
Girvan-Newman	0	PTEN
Girvan-Newman	0	IDH2
Girvan-Newman	0	PTPRD
Girvan-Newman	0	RIT1
Girvan-Newman	0	CDKN1A
Girvan-Newman	0	AXL
Girvan-Newman	0	CREBBP
Girvan-Newman	0	CDC73
Girvan-Newman	0	NEGR1
Girvan-Newman	0	TERT
Girvan-Newman	0	STAT5A
Girvan-Newman	0	KNSTRN
Girvan-Newman	0	TRAF2
Girvan-Newman	0	CSF1R
Girvan-Newman	0	TMPRSS2
Girvan-Newman	0	RUNX1
Girvan-Newman	0	IKBKE
Girvan-Newman	0	RAF1
Girvan-Newman	0	FGF3
Girvan-Newman	0	PTPN11
Girvan-Newman	0	DICER1
Girvan-Newman	0	CDK6
Girvan-Newman	0	ZFHX3
Girvan-Newman	0	NKX3-1
Girvan-Newman	0	SPOP
Girvan-Newman	0	TCF7L2
Girvan-Newman	0	ARID1A
Girvan-Newman	0	CDK12
Girvan-Newman	0	VEGFA
Girvan-Newman	0	INHBA
Girvan-Newman	0	TNFAIP3
Girvan-Newman	0	RAD50
Girvan-Newman	0	TBX3
Girvan-Newman	0	MITF
Girvan-Newman	0	STK19
Girvan-Newman	0	PALB2
Girvan-Newman	0	FAM46C
Girvan-Newman	0	ATM
Girvan-Newman	0	LATS2
Girvan-Newman	0	RAD52
Girvan-Newman	0	SUFU
Girvan-Newman	0	IDH1
Girvan-Newman	0	EPHA3
Girvan-Newman	0	BIRC3
Girvan-Newman	0	AKT2
Girvan-Newman	0	KIT
Girvan-Newman	0	NOTCH1
Girvan-Newman	0	AXIN1
Girvan-Newman	0	CTR9
Girvan-Newman	0	ERG
Girvan-Newman	0	MPL
Girvan-Newman	0	ACVR1
Girvan-Newman	0	STAT3
Girvan-Newman	0	RFWD2
Girvan-Newman	0	SERPINB4
Girvan-Newman	0	FGFR2
Girvan-Newman	0	APC
Girvan-Newman	0	PMS1
Girvan-Newman	0	IRS1
Girvan-Newman	0	STAT5B
Girvan-Newman	0	JAK3
Girvan-Newman	0	TET1
Girvan-Newman	0	BLM
Girvan-Newman	0	ERCC5
Girvan-Newman	0	SH2B3
Girvan-Newman	0	PGR
Girvan-Newman	0	BRAF
Girvan-Newman	0	FUBP1
Girvan-Newman	0	DROSHA
Girvan-Newman	0	ANKRD11
Girvan-Newman	0	FGFR3
Girvan-Newman	0	SETD2
Girvan-Newman	0	CD79A
Girvan-Newman	0	CD276
Girvan-Newman	0	RHOA
Girvan-Newman	0	SDHD
Girvan-Newman	0	MST1R
Girvan-Newman	0	PAX5
Girvan-Newman	0	SOX9
Girvan-Newman	0	HIST1H3B
Girvan-Newman	0	ERCC3
Girvan-Newman	0	RXRA
Girvan-Newman	0	PIK3R3
Girvan-Newman	0	ARAF
Girvan-Newman	0	EP300
Girvan-Newman	0	FGF19
Girvan-Newman	0	INSR
Girvan-Newman	0	PMS2
Girvan-Newman	0	ATRX
Girvan-Newman	0	CBL
Girvan-Newman	0	RAD51C
Girvan-Newman	0	MEN1
Girvan-Newman	0	RICTOR
Girvan-Newman	0	U2AF1
Girvan-Newman	0	XRCC2
Girvan-Newman	0	MAPK1
Girvan-Newman	0	CARD11
Girvan-Newman	0	KMT2B
Girvan-Newman	0	BRCA2
Girvan-Newman	0	SF3B1
Girvan-Newman	0	NOTCH2
Girvan-Newman	0	RTEL1
