Metodo	Cluster_ID	Gene
Infomap	0	BIRC3
Infomap	0	JUN
Infomap	0	ARAF
Infomap	0	BRCA1
Infomap	0	TNFAIP3
Infomap	0	MST1R
Infomap	0	EED
Infomap	0	INHA
Infomap	0	MLL3
Infomap	0	MYC
Infomap	0	DNMT3A
Infomap	0	MALT1
Infomap	0	SESN1
Infomap	0	NOTCH2
Infomap	0	XIAP
Infomap	0	NOTCH1
Infomap	0	B2M
Infomap	0	ERCC4
Infomap	0	TBX3
Infomap	0	KIT
Infomap	0	AKT1
Infomap	0	STK40
Infomap	0	CSF3R
Infomap	0	FANCA
Infomap	0	SHQ1
Infomap	0	SMARCB1
Infomap	0	NCOA3
Infomap	0	POLD1
Infomap	0	KDM5A
Infomap	0	PDCD1
Infomap	0	E2F3
Infomap	0	FGF19
Infomap	0	SOX17
Infomap	0	FLCN
Infomap	0	POLE
Infomap	0	SERPINB4
Infomap	0	BCOR
Infomap	0	MAP2K2
Infomap	0	FAM175A
Infomap	0	STK19
Infomap	0	HIST1H3I
Infomap	0	SESN2
Infomap	0	GREM1
Infomap	0	PHOX2B
Infomap	0	BCL6
Infomap	0	PTPRD
Infomap	0	FH
Infomap	0	MSI1
Infomap	0	BRD4
Infomap	0	HIST1H2BD
Infomap	0	EIF4E
Infomap	0	SRC
Infomap	0	TMPRSS2
Infomap	0	STAT5A
Infomap	0	PDGFRA
Infomap	0	BAP1
Infomap	0	ARID1A
Infomap	0	IDH2
Infomap	0	RAC1
Infomap	0	AGO2
Infomap	0	ACVR1
Infomap	0	IRF4
Infomap	0	RTEL1-TNFRSF6B
Infomap	0	PIK3R1
Infomap	0	REST
Infomap	0	WHSC1L1
Infomap	0	ARID1B
Infomap	0	MAP2K1
Infomap	0	TOP1
Infomap	0	RXRA
Infomap	0	PGR
Infomap	0	LZTR1
Infomap	0	BABAM1
Infomap	0	NF1
Infomap	0	GNAS
Infomap	0	XRCC2
Infomap	0	FOXO1
Infomap	0	HIST1H3H
Infomap	0	ERBB3
Infomap	0	CD276
Infomap	0	SPEN
Infomap	0	HLA-B
Infomap	0	IDH1
Infomap	0	H3F3C
Infomap	0	MAX
Infomap	0	TRAF7
Infomap	0	SDHD
Infomap	0	TSC2
Infomap	0	IL7R
Infomap	0	SESN3
Infomap	0	BCL2
Infomap	0	TERT
Infomap	0	CBFB
Infomap	0	RAD51B
Infomap	0	KDR
Infomap	0	VEGFA
Infomap	0	CUL3
Infomap	0	IKZF1
Infomap	0	MAPK1
Infomap	0	EP300
Infomap	0	NTRK2
Infomap	0	MAP3K13
Infomap	0	CARD11
Infomap	0	JAK1
Infomap	0	LMO1
Infomap	0	SMO
Infomap	0	PIK3C2G
Infomap	0	CCND2
Infomap	0	KMT2C
Infomap	0	CBL
Infomap	0	IRS1
Infomap	0	KNSTRN
Infomap	0	ABL1
Infomap	0	MED12
Infomap	0	U2AF1
Infomap	0	PLK2
Infomap	0	CIC
Infomap	0	LATS1
Infomap	0	SDHB
Infomap	0	IGF1
Infomap	0	MDM4
Infomap	0	ERRFI1
Infomap	0	CDK6
Infomap	0	GLI1
Infomap	0	HLA-A
Infomap	0	ESR1
Infomap	0	NTRK3
Infomap	0	ZNRF3
Infomap	0	SETDB1
Infomap	0	PLCG2
Infomap	0	FYN
Infomap	0	RAD21
Infomap	0	PIK3CA
Infomap	0	PNRC1
Infomap	0	AXL
Infomap	0	RAD54L
Infomap	0	MRE11A
Infomap	0	FGFR3
Infomap	0	ALK
Infomap	0	ROS1
Infomap	0	MEN1
Infomap	0	PIK3CG
Infomap	0	HOXB13
Infomap	0	SLFN11
Infomap	0	EPHA7
Infomap	0	FGFR4
Infomap	0	FAM46C
Infomap	0	CDC73
Infomap	0	PIK3C3
Infomap	0	NTRK1
Infomap	0	RHOA
Infomap	0	TAP2
Infomap	0	FOXL2
Infomap	0	CTLA4
Infomap	0	CALR
Infomap	0	MYOD1
Infomap	0	NRAS
Infomap	0	NCOR1
Infomap	1	HIST1H3E
Infomap	1	FANCC
Infomap	1	KEAP1
Infomap	1	TNFRSF14
Infomap	1	TMEM127
Infomap	1	PDPK1
Infomap	1	CARM1
Infomap	1	CDKN1B
Infomap	1	PDCD1LG2
Infomap	1	KRAS
Infomap	1	EPCAM
Infomap	1	HIST1H3A
Infomap	1	SCG5
Infomap	1	SMARCA4
Infomap	1	NTHL1
Infomap	1	ID3
Infomap	1	SOCS1
Infomap	1	STK11
Infomap	1	RAD51C
Infomap	2	CHEK2
Infomap	3	FOXP1
Infomap	4	FGFR2
Infomap	5	CCNE1
Infomap	6	PPARG
Infomap	7	CDKN1A
