Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
0	KRAS	1.0	0.8265	1.0
0	GLI1	0.32	0.0275	0.5952
0	POLE	0.28	0.0186	0.5814
0	AMER1	0.24	0.0161	0.5682
0	ATM	0.2	0.0051	0.5556
0	FLT1	0.2	0.0051	0.5556
0	RBM10	0.2	0.0083	0.5556
0	SOX17	0.2	0.0015	0.5556
0	PALB2	0.16	0.0011	0.5435
0	U2AF1	0.16	0.0007	0.5435
0	NUF2	0.12	0.0011	0.5319
0	PRDM14	0.12	0.0017	0.5319
0	CCNE1	0.08	0.0	0.5208
0	ETV1	0.08	0.0	0.5208
0	FOXP1	0.08	0.0	0.5208
0	GATA3	0.08	0.0	0.5208
0	HIST1H3E	0.08	0.0	0.5208
0	IDH1	0.08	0.0	0.5208
0	STAG2	0.08	0.0	0.5208
0	TRAF7	0.08	0.0	0.5208
0	DNMT3B	0.04	0.0	0.5102
0	ERG	0.04	0.0	0.5102
0	FOXA1	0.04	0.0	0.5102
0	MAX	0.04	0.0	0.5102
0	MRE11A	0.04	0.0	0.5102
0	NKX2-1	0.04	0.0	0.5102
1	KEAP1	1.0	0.7	1.0
1	STK11	0.6667	0.1	0.75
1	CHEK2	0.3333	0.0	0.6
1	INHBA	0.3333	0.0	0.6
1	PDCD1	0.3333	0.0	0.6
1	EZH1	0.1667	0.0	0.5455
1	REL	0.1667	0.0	0.5455
