Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Hepatocellular carcinoma	7/168	7.66095909457918e-11	1.0265685186736104e-08	0	0	78.34387351778656	1824.8089141693736	PIK3CA;CDKN2A;HGF;KEAP1;ARID1A;TP53;SMARCA4
KEGG_2021_Human	Melanoma	5/72	4.336433013508815e-09	2.905410119050906e-07	0	0	114.32261768082664	2201.4207582980034	PDGFRA;PIK3CA;CDKN2A;HGF;TP53
GO_Biological_Process_2021	replicative senescence (GO:0090399)	3/12	1.3396387529464045e-07	7.100085390615942e-05	0	0	443.8444444444444	7024.147098467642	CDKN2A;ATM;TP53
KEGG_2021_Human	MicroRNAs in cancer	6/310	2.0966255191363978e-07	7.3920672938111964e-06	0	0	32.36513157894737	497.70343597898926	NOTCH3;PDGFRA;PIK3CA;CDKN2A;ATM;TP53
KEGG_2021_Human	Pathways in cancer	7/531	2.2065872518839394e-07	7.3920672938111964e-06	0	0	23.630464954892435	362.17583164697646	NOTCH3;PDGFRA;PIK3CA;CDKN2A;HGF;KEAP1;TP53
GO_Biological_Process_2021	vasculature development (GO:0001944)	3/17	4.1291342449750516e-07	0.00010942205749183888	0	0	285.25714285714287	4193.287956356284	PDGFRA;STK11;PIK3CA
KEGG_2021_Human	Non-small cell lung cancer	4/72	4.546416261176374e-07	1.1975763493812589e-05	0	0	83.67226890756302	1221.929429486313	PIK3CA;CDKN2A;HGF;TP53
KEGG_2021_Human	Glioma	4/75	5.362282161408622e-07	1.1975763493812589e-05	0	0	80.12474849094568	1156.8976859923102	PDGFRA;PIK3CA;CDKN2A;TP53
Reactome_2022	Regulation Of TP53 Degradation R-HSA-6804757	3/36	4.289607374823355e-06	0.0007488095878691733	0	0	120.9030303030303	1494.2786783139095	CDKN2A;ATM;TP53
GO_Biological_Process_2021	negative regulation of growth (GO:0045926)	4/126	4.291302210798987e-06	0.0005685975429308657	0	0	46.51053864168618	574.820041366094	STK11;CDKN2A;TP53;SMARCA4
GO_Biological_Process_2021	negative regulation of cell growth (GO:0030308)	4/126	4.291302210798987e-06	0.0005685975429308657	0	0	46.51053864168618	574.820041366094	STK11;CDKN2A;TP53;SMARCA4
Reactome_2022	Regulation Of TP53 Expression And Degradation R-HSA-6806003	3/37	4.665480298250301e-06	0.0007488095878691733	0	0	117.34117647058824	1440.400463498295	CDKN2A;ATM;TP53
GO_Biological_Process_2021	chromatin organization (GO:0006325)	4/142	6.8981421971463475e-06	0.0007312030728975128	0	0	41.08488612836439	488.26340429215367	KDM5A;SETD2;ARID1A;SMARCA4
KEGG_2021_Human	Cellular senescence	4/156	1.0007755875728272e-05	0.00019157704104965547	0	0	37.27443609022557	429.1089060713133	PIK3CA;CDKN2A;ATM;TP53
Reactome_2022	Regulation Of TP53 Activity R-HSA-5633007	4/157	1.0263631607802545e-05	0.0010982085820348	0	0	37.028944911297856	425.3479288622984	STK11;CDKN2A;ATM;TP53
KEGG_2021_Human	PI3K-Akt signaling pathway	5/354	1.1969707049856202e-05	0.0002004925930850914	0	0	21.636543971787525	245.2097983058793	PDGFRA;STK11;PIK3CA;HGF;TP53
GO_Biological_Process_2021	inositol lipid-mediated signaling (GO:0048017)	3/51	1.2406326585066697e-05	0.0010958921816808	0	0	83.05833333333334	938.3352419807647	PDGFRA;PIK3CA;PIK3C3
Reactome_2022	Stabilization Of P53 R-HSA-69541	3/56	1.6467610976431543e-05	0.0013215257808586	0	0	75.20377358490566	828.3030165140658	CDKN2A;ATM;TP53
GO_Biological_Process_2021	phosphatidylinositol-3-phosphate biosynthetic process (GO:0036092)	2/8	2.1351432280008236e-05	0.0014990148597624	0	0	416.1666666666667	4475.619360309719	PIK3CA;PIK3C3
GO_Biological_Process_2021	transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	5/404	2.262663939264118e-05	0.0014990148597624	0	0	18.877000192789662	201.91561662245937	EPHA5;PTPRT;PDGFRA;PIK3CA;HGF
Reactome_2022	p53-Dependent G1 DNA Damage Response R-HSA-69563	3/65	2.5817972916144123e-05	0.0015131628485361	0	0	64.25806451612904	678.8504467854607	CDKN2A;ATM;TP53
GO_Biological_Process_2021	anoikis (GO:0043276)	2/9	2.7437270887714988e-05	0.0016157503967209	0	0	356.69642857142856	3746.5995382949022	STK11;PIK3CA
Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	3/67	2.8283417729648286e-05	0.0015131628485361	0	0	62.24375	651.8934130016395	CDKN2A;ATM;TP53
KEGG_2021_Human	Central carbon metabolism in cancer	3/70	3.226436358007585e-05	0.00040354740766672696	0	0	59.44776119402985	614.7818301978358	PDGFRA;PIK3CA;TP53
GO_Biological_Process_2021	phosphatidylinositol-mediated signaling (GO:0048015)	3/71	3.3668850292685725e-05	0.0016167515353706	0	0	58.57058823529412	603.2148259168996	PDGFRA;PIK3CA;PIK3C3
GO_Biological_Process_2021	response to ionizing radiation (GO:0010212)	3/72	3.511295954409851e-05	0.0016167515353706	0	0	57.71884057971015	592.0187007331773	STK11;ATM;TP53
KEGG_2021_Human	p53 signaling pathway	3/73	3.659721153426728e-05	0.00040354740766672696	0	0	56.89142857142857	581.1765793492738	CDKN2A;ATM;TP53
GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	4/217	3.660569514046791e-05	0.0016167515353706	0	0	26.517773306505703	270.8871879828486	STK11;CDKN2A;TP53;SMARCA4
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	4/219	3.794099212588605e-05	0.00040354740766672696	0	0	26.26843853820598	267.3990038554755	PIK3CA;CDKN2A;ATM;TP53
KEGG_2021_Human	Pancreatic cancer	3/76	4.12960074597834e-05	0.00040354740766672696	0	0	54.54520547945206	550.6199257975323	PIK3CA;CDKN2A;TP53
KEGG_2021_Human	Chronic myeloid leukemia	3/76	4.12960074597834e-05	0.00040354740766672696	0	0	54.54520547945206	550.6199257975323	PIK3CA;CDKN2A;TP53
Reactome_2022	Signaling By PDGFRA Extracellular Domain Mutants R-HSA-9673770	2/11	4.187352980469567e-05	0.001684474834334	0	0	277.40277777777777	2796.4576447395143	PDGFRA;PIK3CA
KEGG_2021_Human	Human cytomegalovirus infection	4/225	4.216166945771774e-05	0.00040354740766672696	0	0	25.547511312217196	257.36560485192757	PDGFRA;PIK3CA;CDKN2A;TP53
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	3/77	4.294600768615928e-05	0.0017508756979741	0	0	53.8054054054054	541.043851830327	PDGFRA;PIK3CA;HGF
Reactome_2022	Generic Transcription Pathway R-HSA-212436	7/1190	4.615976553553606e-05	0.001684474834334	0	0	10.112426035502958	100.9564144610317	NOTCH3;STK11;CDKN2A;ATM;ARID1A;TP53;SMARCA4
GO_Biological_Process_2021	regulation of autophagy (GO:0010506)	4/231	4.67169237841486e-05	0.0017685692575427	0	0	24.86469477658905	247.9359185770597	STK11;HGF;KEAP1;ATM
GO_Biological_Process_2021	autophagy of peroxisome (GO:0030242)	2/12	5.022152730310081e-05	0.0017744939647095	0	0	249.65	2471.3020247349314	ATM;PIK3C3
Reactome_2022	TP53 Regulates Transcription Of Caspase Activators And Caspases R-HSA-6803207	2/12	5.022152730310081e-05	0.001684474834334	0	0	249.65	2471.3020247349314	ATM;TP53
