Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	ABL1	1	299	0	0	1.0		1.0
KRAS	PIK3CG	13	287	0	0	1.0		1.0
KRAS	PIK3CD	4	296	0	0	1.0		1.0
KRAS	PIK3CB	3	297	0	0	1.0		1.0
KRAS	PIK3CA	17	283	0	0	1.0		1.0
KRAS	PIK3C3	7	293	0	0	1.0		1.0
KRAS	PIK3C2G	10	290	0	0	1.0		1.0
KRAS	PHOX2B	3	297	0	0	1.0		1.0
KRAS	PGR	6	294	0	0	1.0		1.0
KRAS	PDGFRB	5	295	0	0	1.0		1.0
KRAS	PDGFRA	11	289	0	0	1.0		1.0
KRAS	PDCD1LG2	1	299	0	0	1.0		1.0
KRAS	PDCD1	4	296	0	0	1.0		1.0
KRAS	PBRM1	12	288	0	0	1.0		1.0
KRAS	PAX5	1	299	0	0	1.0		1.0
KRAS	PARP1	3	297	0	0	1.0		1.0
KRAS	PARK2	3	297	0	0	1.0		1.0
KRAS	PALB2	6	294	0	0	1.0		1.0
KRAS	PAK7	8	292	0	0	1.0		1.0
KRAS	PAK1	2	298	0	0	1.0		1.0
KRAS	PIK3R1	3	297	0	0	1.0		1.0
KRAS	PIK3R2	3	297	0	0	1.0		1.0
KRAS	PIM1	1	299	0	0	1.0		1.0
KRAS	PLCG2	3	297	0	0	1.0		1.0
KRAS	PTCH1	3	297	0	0	1.0		1.0
KRAS	PRKD1	6	294	0	0	1.0		1.0
KRAS	PRKCI	1	299	0	0	1.0		1.0
KRAS	PRKAR1A	1	299	0	0	1.0		1.0
KRAS	PREX2	11	289	0	0	1.0		1.0
KRAS	PRDM14	7	293	0	0	1.0		1.0
KRAS	PRDM1	3	297	0	0	1.0		1.0
KRAS	PPP6C	1	299	0	0	1.0		1.0
KRAS	PPP4R2	1	299	0	0	1.0		1.0
KRAS	NUP93	1	299	0	0	1.0		1.0
KRAS	PPP2R1A	4	296	0	0	1.0		1.0
KRAS	PPARG	2	298	0	0	1.0		1.0
KRAS	POT1	3	297	0	0	1.0		1.0
KRAS	POLE	15	285	0	0	1.0		1.0
KRAS	POLD1	4	296	0	0	1.0		1.0
KRAS	PNRC1	2	298	0	0	1.0		1.0
KRAS	PMS2	4	296	0	0	1.0		1.0
KRAS	PMS1	3	297	0	0	1.0		1.0
KRAS	PMAIP1	1	299	0	0	1.0		1.0
KRAS	PLK2	1	299	0	0	1.0		1.0
KRAS	PPM1D	2	298	0	0	1.0		1.0
KRAS	NUF2	4	296	0	0	1.0		1.0
KRAS	NTRK3	19	281	0	0	1.0		1.0
KRAS	NTRK2	4	296	0	0	1.0		1.0
KRAS	MSH2	3	297	0	0	1.0		1.0
KRAS	MRE11A	4	296	0	0	1.0		1.0
KRAS	MPL	2	298	0	0	1.0		1.0
KRAS	MLLT1	1	299	0	0	1.0		1.0
KRAS	MLL4	1	299	0	0	1.0		1.0
KRAS	MLL3	3	297	0	0	1.0		1.0
KRAS	MLL2	4	296	0	0	1.0		1.0
KRAS	MGA	18	282	0	0	1.0		1.0
KRAS	MET	9	291	0	0	1.0		1.0
KRAS	MSH3	2	298	0	0	1.0		1.0
KRAS	MEN1	2	298	0	0	1.0		1.0
KRAS	MDM2	1	299	0	0	1.0		1.0
KRAS	MDC1	5	295	0	0	1.0		1.0
KRAS	MCL1	3	297	0	0	1.0		1.0
KRAS	MAX	6	294	0	0	1.0		1.0
KRAS	MAPKAP1	3	297	0	0	1.0		1.0
KRAS	MAPK1	1	299	0	0	1.0		1.0
KRAS	MAP3K1	3	297	0	0	1.0		1.0
KRAS	MAP2K4	2	298	0	0	1.0		1.0
KRAS	MAP2K2	3	297	0	0	1.0		1.0
KRAS	MED12	9	291	0	0	1.0		1.0
KRAS	PTEN	3	297	0	0	1.0		1.0
KRAS	MSH6	3	297	0	0	1.0		1.0
KRAS	MST1	1	299	0	0	1.0		1.0
KRAS	NTRK1	10	290	0	0	1.0		1.0
KRAS	NSD1	6	294	0	0	1.0		1.0
KRAS	NRAS	1	299	0	0	1.0		1.0
KRAS	NOTCH4	3	297	0	0	1.0		1.0
KRAS	NOTCH3	13	287	0	0	1.0		1.0
KRAS	NOTCH2	6	294	0	0	1.0		1.0
KRAS	NOTCH1	7	293	0	0	1.0		1.0
KRAS	NKX3-1	2	298	0	0	1.0		1.0
KRAS	NKX2-1	8	292	0	0	1.0		1.0
KRAS	MSI1	2	298	0	0	1.0		1.0
KRAS	NFE2L2	5	295	0	0	1.0		1.0
KRAS	NF1	13	287	0	0	1.0		1.0
KRAS	NEGR1	3	297	0	0	1.0		1.0
KRAS	NCOR1	5	295	0	0	1.0		1.0
KRAS	NCOA3	2	298	0	0	1.0		1.0
KRAS	NBN	4	296	0	0	1.0		1.0
KRAS	MYD88	2	298	0	0	1.0		1.0
KRAS	MYCN	4	296	0	0	1.0		1.0
KRAS	MTOR	8	292	0	0	1.0		1.0
KRAS	MST1R	1	299	0	0	1.0		1.0
KRAS	NF2	6	294	0	0	1.0		1.0
KRAS	MAP2K1	2	298	0	0	1.0		1.0
KRAS	PTPN11	2	298	0	0	1.0		1.0
KRAS	PTPRS	4	296	0	0	1.0		1.0
KRAS	TERT	5	295	0	0	1.0		1.0
KRAS	TEK	3	297	0	0	1.0		1.0
KRAS	TCF3	6	294	0	0	1.0		1.0
KRAS	TBX3	6	294	0	0	1.0		1.0
KRAS	SYK	2	298	0	0	1.0		1.0
KRAS	SUFU	2	298	0	0	1.0		1.0
KRAS	STK40	1	299	0	0	1.0		1.0
KRAS	STK11	76	224	0	0	1.0		1.0
