Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
2	GO	GO: Regulation of intracellular signal transduction	11	1.3400335589317402e-10	28	43.75	64	positive regulation of intracellular signal transduction (GO:1902533) | regulation of protein kinase B signaling (GO:0051896) | regulation of MAPK cascade (GO:0043408) | negative regulation of intracellular signal transduction (GO:1902532) | regulation of TOR signaling (GO:0032006) | regulation of signal transduction by p53 class mediator (GO:1901796) | regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143) | regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122) | regulation of intrinsic apoptotic signaling pathway (GO:2001242) | regulation of NIK/NF-kappaB signaling (GO:1901222) | regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035358)	ALOX12B;AR;ASXL2;AXIN1;BBC3;BLM;CASP8;CYLD;EP300;EPHA7;FGF19;FGFR1;FLT3;IGF1R;NBN;PDGFRA;PIK3CA;PLCG2;PLK2;PRKD1;PTEN;RICTOR;ROS1;SPRED1;TGFBR1;TNFAIP3;TP63;TSC1
2	GO	GO: Regulation of cytokine production	9	0.0001898545601839	9	14.06	64	regulation of type I interferon production (GO:0032479) | negative regulation of cytokine production (GO:0001818) | positive regulation of cytokine production (GO:0001819) | regulation of interleukin-10 production (GO:0032653) | regulation of interleukin-2 production (GO:0032663) | regulation of interleukin-23 production (GO:0032667) | regulation of tumor necrosis factor superfamily cytokine production (GO:1903555) | regulation of interferon-gamma production (GO:0032649) | regulation of interleukin-6 production (GO:0032675)	CD274;CREBBP;CSF1R;CYLD;EP300;INHBA;KLF4;PLCG2;TNFAIP3
2	GO	GO: Biological regulation	8	1.687757774376403e-10	29	45.31	64	regulation of cell population proliferation (GO:0042127) | regulation of cell cycle (GO:0051726) | regulation of cell division (GO:0051302) | regulation of response to external stimulus (GO:0032101) | positive regulation of response to stimulus (GO:0048584) | regulation of programmed cell death (GO:0043067) | regulation of signal transduction (GO:0009966) | regulation of cell adhesion molecule production (GO:0060353)	AR;ARID2;AXIN1;BLM;CASP8;CDKN1B;CDKN2A;CREBBP;CSF1R;CYLD;EP300;FGF19;FGFR1;FLT3;IGF1R;INHBA;KLF4;MYC;NBN;NCOA3;NOTCH4;PDGFRA;PLK2;PRKD1;PTEN;TET1;TGFBR1;TP63;TSC1
2	GO	GO: Regulation of signal transduction	7	1.1814817373675595e-06	18	28.12	64	regulation of intracellular signal transduction (GO:1902531) | positive regulation of signal transduction (GO:0009967) | regulation of Notch signaling pathway (GO:0008593) | regulation of cytokine-mediated signaling pathway (GO:0001959) | regulation of apoptotic signaling pathway (GO:2001233) | regulation of integrin-mediated signaling pathway (GO:2001044) | regulation of Wnt signaling pathway (GO:0030111)	ASXL2;AXIN1;BLM;CASP8;CREBBP;CYLD;EP300;NBN;NOTCH4;PLCG2;PRKD1;PTEN;RICTOR;ROS1;SPRED1;TGFBR1;TNFAIP3;TP63
2	GO	GO: Regulation of cell population proliferation	6	2.9621532320382796e-08	20	31.25	64	negative regulation of cell population proliferation (GO:0008285) | positive regulation of cell population proliferation (GO:0008284) | regulation of fibroblast proliferation (GO:0048145) | regulation of fat cell proliferation (GO:0070344) | regulation of mesenchymal cell proliferation (GO:0010464) | regulation of epithelial cell proliferation (GO:0050678)	AR;ARID2;CDKN1B;CDKN2A;CSF1R;E2F3;FGF19;FGFR1;FLT3;IGF1R;INHBA;KLF4;MYC;PDGFRA;PRKD1;PTEN;TET1;TGFBR1;TNFAIP3;TSC1
2	KEGG	KEGG: Signal transduction	23	7.825764955346474e-11	31	48.44	64	PI3K-Akt signaling pathway | FoxO signaling pathway | Ras signaling pathway | ErbB signaling pathway | Rap1 signaling pathway | MAPK signaling pathway | HIF-1 signaling pathway | TGF-beta signaling pathway | mTOR signaling pathway | Phosphatidylinositol signaling system | Phospholipase D signaling pathway | JAK-STAT signaling pathway | TNF signaling pathway | AMPK signaling pathway | VEGF signaling pathway | Notch signaling pathway | Calcium signaling pathway | Hippo signaling pathway | Wnt signaling pathway | NF-kappa B signaling pathway | cAMP signaling pathway | Sphingolipid signaling pathway | Apelin signaling pathway	AXIN1;BBC3;CASP8;CDKN1B;CREBBP;CSF1R;CYLD;EP300;FGF19;FGFR1;FLT3;GRIN2A;IGF1R;INHBA;INPP4A;MAP2K4;MYC;NOTCH4;NRAS;PDGFRA;PIK3C2G;PIK3CA;PLCG2;PLK2;PRKD1;PTEN;RICTOR;RPS6KB2;TGFBR1;TNFAIP3;TSC1
2	KEGG	KEGG: Cancer: specific types	16	1.0140009541289523e-15	26	40.62	64	Breast cancer | Prostate cancer | Hepatocellular carcinoma | Melanoma | Glioma | Gastric cancer | Chronic myeloid leukemia | Colorectal cancer | Acute myeloid leukemia | Pancreatic cancer | Endometrial cancer | Renal cell carcinoma | Non-small cell lung cancer | Bladder cancer | Small cell lung cancer | Thyroid cancer	AR;ARID2;AXIN1;BBC3;BRCA2;CDKN1B;CDKN2A;CREBBP;CSF1R;E2F3;EP300;EPAS1;FGF19;FGFR1;FLT3;IGF1R;MYC;NCOA3;NOTCH4;NRAS;PDGFRA;PIK3CA;PLCG2;PTEN;RPS6KB2;TGFBR1
2	KEGG	KEGG: Endocrine system	11	4.737243808871101e-09	13	20.31	64	Thyroid hormone signaling pathway | Growth hormone synthesis, secretion and action | Relaxin signaling pathway | Insulin signaling pathway | Melanogenesis | Estrogen signaling pathway | GnRH secretion | Prolactin signaling pathway | GnRH signaling pathway | Progesterone-mediated oocyte maturation | Glucagon signaling pathway	CREBBP;EP300;IGF1R;MAP2K4;MYC;NCOA3;NOTCH4;NRAS;PIK3CA;PLCG2;RPS6KB2;TGFBR1;TSC1
2	KEGG	KEGG: Infectious disease: viral	10	1.8241351339979638e-09	20	31.25	64	Human T-cell leukemia virus 1 infection | Hepatitis B | Human papillomavirus infection | Kaposi sarcoma-associated herpesvirus infection | Human cytomegalovirus infection | Epstein-Barr virus infection | Measles | Hepatitis C | Human immunodeficiency virus 1 infection | Influenza A	AXIN1;BBC3;CASP8;CDKN1B;CDKN2A;CREBBP;E2F3;EP300;MAP2K4;MYC;NOTCH4;NRAS;PDGFRA;PIK3CA;PLCG2;PTEN;RPS6KB2;TGFBR1;TNFAIP3;TSC1
2	KEGG	KEGG: Immune system	10	2.062264634897354e-05	9	14.06	64	C-type lectin receptor signaling pathway | Fc epsilon RI signaling pathway | B cell receptor signaling pathway | Toll-like receptor signaling pathway | Natural killer cell mediated cytotoxicity | RIG-I-like receptor signaling pathway | Chemokine signaling pathway | IL-17 signaling pathway | Hematopoietic cell lineage | T cell receptor signaling pathway	CASP8;CSF1R;CYLD;FLT3;MAP2K4;NRAS;PIK3CA;PLCG2;TNFAIP3
