Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
2	GO	GO: Protein methylation	1	0.0095627722512654	1	3.12	32	peptidyl-glutamine methylation (GO:0018364)	CREBBP
2	GO	GO: Branching morphogenesis of an epithelial tube	1	0.0095627722512654	1	3.12	32	epithelial tube branching involved in lung morphogenesis (GO:0060441)	FGFR2
2	GO	GO: Columnar/cuboidal epithelial cell differentiation	1	0.0095627722512654	1	3.12	32	glandular epithelial cell differentiation (GO:0002067)	FGFR2
2	GO	GO: Collecting duct development	1	0.0095627722512654	1	3.12	32	metanephric collecting duct development (GO:0072205)	PTCH1
2	GO	GO: Transmembrane signaling receptor activity	1	0.0095627722512654	1	3.12	32	collagen receptor activity (GO:0038064)	DDR2
2	GO	GO: Growth factor receptor binding	1	0.0095627722512654	1	3.12	32	interleukin-12 receptor binding (GO:0005143)	JAK2
2	GO	GO: Rna binding	1	0.0095627722512654	1	3.12	32	pre-miRNA binding (GO:0070883)	DICER1
2	GO	GO: Myosin binding	1	0.0095627722512654	1	3.12	32	myosin light chain binding (GO:0032027)	CXCR4
2	GO	GO: Negative regulation of cellular macromolecule biosynthetic process (go:2000113) (No ID match)	1	0.0108463366282193	4	12.5	32	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	ARID5B;MEN1;SMARCA4;TBX3
2	GO	GO: Regulation of dendritic cell apoptotic process	1	0.0111479378107245	1	3.12	32	negative regulation of dendritic cell apoptotic process (GO:2000669)	AXL
2	GO	GO: Cardiac muscle cell development	1	0.0111479378107245	1	3.12	32	cardiac pacemaker cell development (GO:0060926)	TBX3
2	GO	GO: Collagen-activated signaling pathway	1	0.0111479378107245	1	3.12	32	collagen-activated tyrosine kinase receptor signaling pathway (GO:0038063)	DDR2
2	GO	GO: Regulation of muscle cell differentiation	1	0.0111479378107245	1	3.12	32	regulation of smooth muscle cell differentiation (GO:0051150)	FGFR2
2	GO	GO: Regulation of smooth muscle cell differentiation	1	0.0111479378107245	1	3.12	32	regulation of vascular associated smooth muscle cell differentiation (GO:1905063)	KIT
