Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
0	GO	GO: Protein-containing complex organization	3	0.001158311938128	4	25.0	16	protein-containing complex assembly (GO:0065003) | cellular protein-containing complex assembly (GO:0034622) | protein-containing complex disassembly (GO:0032984)	AXIN1;KMT2D;SMAD2;SMARCA4
0	GO	GO: Cellular component organization or biogenesis	3	0.0056273439378632	4	25.0	16	chromatin organization (GO:0006325) | cellular component maintenance (GO:0043954) | regulation of cellular component size (GO:0032535)	ARID1A;INSR;RPTOR;SMARCA4
0	GO	GO: Response to oxygen-containing compound	3	0.0079729589968486	2	12.5	16	response to leucine (GO:0043201) | response to sterol (GO:0036314) | response to alcohol (GO:0097305)	RPTOR;SMAD2
0	GO	GO: Nucleic acid binding	2	1.4581447567332508e-06	7	43.75	16	DNA binding (GO:0003677) | transcription regulatory region nucleic acid binding (GO:0001067)	ARID1A;BRCA1;BRCA2;KMT2D;POLE;SMAD2;SMARCA4
0	GO	GO: Regulation of phosphorylation	2	4.037633785318532e-05	4	25.0	16	positive regulation of phosphorylation (GO:0042327) | regulation of protein phosphorylation (GO:0001932)	AXIN1;CCND2;FLT1;INSR
0	GO	GO: Positive regulation of biological process	2	9.619689824156182e-05	5	31.25	16	positive regulation of cellular process (GO:0048522) | positive regulation of growth (GO:0045927)	CCND2;FLT1;INSR;KMT2D;RPTOR
0	GO	GO: Protein-containing complex disassembly	2	0.0001130474302618	3	18.75	16	protein-DNA complex disassembly (GO:0032986) | beta-catenin destruction complex disassembly (GO:1904886)	ARID1A;AXIN1;SMARCA4
0	GO	GO: Positive regulation of kinase activity	2	0.0002329188928759	4	25.0	16	positive regulation of protein kinase activity (GO:0045860) | positive regulation of lipid kinase activity (GO:0090218)	AXIN1;FLT1;INSR;RPTOR
0	GO	GO: Protein-containing complex assembly	2	0.0002405536839323	3	18.75	16	beta-catenin-TCF complex assembly (GO:1904837) | beta-catenin destruction complex assembly (GO:1904885)	AXIN1;KMT2D;SMARCA4
0	GO	GO: Chromatin organization	2	0.0005070581642096	2	12.5	16	ATP-dependent chromatin remodeling (GO:0043044) | chromatin remodeling (GO:0006338)	ARID1A;SMARCA4
0	GO	GO: Regulation of mitotic cell cycle phase transition	2	0.0009662484885702	2	12.5	16	positive regulation of mitotic cell cycle phase transition (GO:1901992) | regulation of G1/S transition of mitotic cell cycle (GO:2000045)	CCND2;RPTOR
0	GO	GO: Protein phosphorylation	2	0.0013643245507822	2	12.5	16	peptidyl-tyrosine phosphorylation (GO:0018108) | protein autophosphorylation (GO:0046777)	FLT1;INSR
0	GO	GO: Dna damage response	2	0.0015880867081241	3	18.75	16	DNA repair (GO:0006281) | postreplication repair (GO:0006301)	BRCA1;BRCA2;POLE
0	GO	GO: Regulation of transferase activity	2	0.0025125351090035	3	18.75	16	regulation of kinase activity (GO:0043549) | regulation of ubiquitin-protein transferase activity (GO:0051438)	AXIN1;FLT1;INSR
0	GO	GO: Positive regulation of developmental process	2	0.0029498822665064	3	18.75	16	positive regulation of vasculature development (GO:1904018) | positive regulation of nervous system development (GO:0051962)	BRCA1;FLT1;PTPRD
0	GO	GO: Regulation of signal transduction	2	0.0034815980040795	3	18.75	16	regulation of Wnt signaling pathway (GO:0030111) | regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	AXIN1;SMAD2;SMARCA4
0	GO	GO: Positive regulation of catalytic activity	2	0.00366808678013	3	18.75	16	positive regulation of kinase activity (GO:0033674) | positive regulation of ubiquitin-protein transferase activity (GO:0051443)	AXIN1;FLT1;INSR
0	GO	GO: Axis specification	2	0.0039939454486556	1	6.25	16	dorsal/ventral axis specification (GO:0009950) | embryonic axis specification (GO:0000578)	SMAD2
0	GO	GO: Rna polymerase ii-specific dna-binding transcription factor binding	2	0.0040548175403839	2	12.5	16	nuclear receptor binding (GO:0016922) | Tat protein binding (GO:0030957)	ARID1A;SMARCA4
0	GO	GO: Enzyme-linked receptor protein signaling pathway	2	0.0047909422750142	3	18.75	16	transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185) | transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169)	FLT1;INSR;PTPRD
0	GO	GO: Regulation of intracellular estrogen receptor signaling pathway	2	0.0055873417078214	2	12.5	16	positive regulation of intracellular estrogen receptor signaling pathway (GO:0033148) | negative regulation of intracellular estrogen receptor signaling pathway (GO:0033147)	BRCA1;KMT2D
0	GO	GO: Insulin-like growth factor binding	2	0.0055873417078214	1	6.25	16	insulin-like growth factor II binding (GO:0031995) | insulin-like growth factor I binding (GO:0031994)	INSR
0	GO	GO: Positive regulation of intracellular signal transduction	2	0.0063831440708516	2	12.5	16	positive regulation of intracellular steroid hormone receptor signaling pathway (GO:0033145) | positive regulation of TOR signaling (GO:0032008)	KMT2D;RPTOR
0	GO	GO: Transcription cis-regulatory region binding	2	0.0063831440708516	1	6.25	16	RNA polymerase I transcription regulatory region sequence-specific DNA binding (GO:0001163) | core promoter sequence-specific DNA binding (GO:0001046)	SMARCA4
0	GO	GO: Positive regulation of signal transduction	2	0.0065029175268859	5	31.25	16	positive regulation of Wnt signaling pathway (GO:0030177) | positive regulation of intracellular signal transduction (GO:1902533)	AXIN1;FLT1;INSR;RPTOR;SMARCA4
0	GO	GO: Regulation of metabolic process	2	0.007178349711373	2	12.5	16	regulation of respiratory burst (GO:0060263) | regulation of reactive oxygen species metabolic process (GO:2000377)	BRCA1;INSR
0	GO	GO: Protein domain specific binding	2	0.007178349711373	2	12.5	16	armadillo repeat domain binding (GO:0070016) | disordered domain specific binding (GO:0097718)	AXIN1;SMAD2
0	GO	GO: Histone acetyltransferase activity	2	0.007178349711373	1	6.25	16	H3 histone acetyltransferase activity (GO:0010484) | H4 histone acetyltransferase activity (GO:0010485)	BRCA2
0	GO	GO: Regulation of intracellular signal transduction	2	0.0076127054964784	3	18.75	16	regulation of MAPK cascade (GO:0043408) | regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	AXIN1;FLT1;INSR
0	GO	GO: Positive regulation of dna-templated transcription	2	0.0079729589968486	2	12.5	16	positive regulation of transcription by RNA polymerase III (GO:0045945) | positive regulation of transcription by RNA polymerase I (GO:0045943)	RPTOR;SMARCA4
0	GO	GO: Positive regulation of gene expression, epigenetic	2	0.0087669723009575	1	6.25	16	chromatin-mediated maintenance of transcription (GO:0048096) | positive regulation of gene expression, epigenetic (GO:0045815)	ARID1A
0	GO	GO: Membrane organization	2	0.0087669723009575	1	6.25	16	presynaptic membrane organization (GO:0097090) | membrane assembly (GO:0071709)	PTPRD
0	GO	GO: Tissue morphogenesis	2	0.0095603900128118	1	6.25	16	mesoderm morphogenesis (GO:0048332) | mesenchyme morphogenesis (GO:0072132)	SMAD2
0	GO	GO: Cell-cell adhesion	2	0.011145440218903	1	6.25	16	synaptic membrane adhesion (GO:0099560) | heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	PTPRD
0	GO	GO: Positive regulation of cellular component organization	2	0.011145440218903	2	12.5	16	positive regulation of protein-containing complex disassembly (GO:0043243) | positive regulation of cell junction assembly (GO:1901890)	INSR;PTPRD
0	GO	GO: Cell cycle phase transition	2	0.0118433699250346	2	12.5	16	mitotic cell cycle phase transition (GO:0044772) | cell cycle G1/S phase transition (GO:0044843)	CCND2;POLE
0	GO	GO: Nuclear receptor-mediated steroid hormone signaling pathway	2	0.0119370735063595	1	6.25	16	androgen receptor signaling pathway (GO:0030521) | intracellular estrogen receptor signaling pathway (GO:0030520)	ARID1A
0	GO	GO: Regulation of glycogen metabolic process	2	0.0119370735063595	1	6.25	16	positive regulation of glycogen metabolic process (GO:0070875) | regulation of glycogen biosynthetic process (GO:0005979)	INSR
0	GO	GO: Regulation of cell motility	2	0.0131722346470274	2	12.5	16	positive regulation of cell motility (GO:2000147) | regulation of cell migration (GO:0030334)	FLT1;INSR
0	GO	GO: Regulation of endothelial cell proliferation	2	0.0143084109196949	1	6.25	16	regulation of vascular endothelial cell proliferation (GO:1905562) | negative regulation of endothelial cell proliferation (GO:0001937)	FLT1
0	GO	GO: Regulation of organelle assembly	2	0.0150976705893844	1	6.25	16	regulation of centriole replication (GO:0046599) | negative regulation of organelle assembly (GO:1902116)	BRCA1
0	GO	GO: Peptidyl-lysine methylation	2	0.0150976705893844	1	6.25	16	peptidyl-lysine dimethylation (GO:0018027) | peptidyl-lysine trimethylation (GO:0018023)	KMT2D
0	GO	GO: Response to acid chemical	2	0.0221743989287616	1	6.25	16	cellular response to acid chemical (GO:0071229) | response to amino acid (GO:0043200)	RPTOR
0	GO	GO: Regulation of developmental process	2	0.0221743989287616	1	6.25	16	regulation of multicellular organismal development (GO:2000026) | regulation of developmental growth (GO:0048638)	INSR
0	GO	GO: Cytoskeletal protein binding	2	0.0244552902045567	3	18.75	16	tubulin binding (GO:0015631) | tau protein binding (GO:0048156)	BRCA1;BRCA2;SMAD2
0	GO	GO: Histone modifying activity	2	0.0245226967845343	2	12.5	16	histone acetyltransferase activity (GO:0004402) | histone methyltransferase activity (GO:0042054)	BRCA2;KMT2C
0	GO	GO: Regulation of cell cycle process	2	0.0323122317033933	2	12.5	16	regulation of G0 to G1 transition (GO:0070316) | regulation of mitotic nuclear division (GO:0007088)	BRCA1;INSR
0	GO	GO: Protein kinase regulator activity	2	0.0338631248228564	1	6.25	16	protein kinase inhibitor activity (GO:0004860) | protein kinase activator activity (GO:0030295)	RPTOR
0	GO	GO: Positive regulation of nucleic acid-templated transcription (go:1903508) (No ID match)	1	1.7397693038697224e-06	6	37.5	16	positive regulation of nucleic acid-templated transcription (GO:1903508)	ARID1A;AXIN1;BRCA1;BRCA2;SMAD2;SMARCA4
0	GO	GO: Intracellular membrane-bounded organelle	1	1.153142069169975e-05	12	75.0	16	nucleus (GO:0005634)	ARID1A;AXIN1;BRCA1;BRCA2;CCND2;FAT1;INSR;KMT2C;KMT2D;POLE;SMAD2;SMARCA4
0	GO	GO: Histone h3-k4 monomethylation (go:0097692) (No ID match)	1	1.675288186561917e-05	2	12.5	16	histone H3-K4 monomethylation (GO:0097692)	KMT2C;KMT2D
0	GO	GO: Histone methyltransferase complex	1	3.286162327694617e-05	2	12.5	16	MLL3/4 complex (GO:0044666)	KMT2C;KMT2D
0	GO	GO: Protein-lysine n-methyltransferase activity	1	7.15314919064766e-05	2	12.5	16	histone methyltransferase activity (H3-K4 specific) (GO:0042800)	KMT2C;KMT2D
0	GO	GO: Chromatin disassembly (go:0031498) (No ID match)	1	9.11177629974979e-05	2	12.5	16	chromatin disassembly (GO:0031498)	ARID1A;SMARCA4
0	GO	GO: Nucleosome organization	1	9.11177629974979e-05	2	12.5	16	nucleosome disassembly (GO:0006337)	ARID1A;SMARCA4
0	GO	GO: Regulation of rna biosynthetic process	1	0.0001389098070269	8	50.0	16	regulation of transcription, DNA-templated (GO:0006355)	ARID1A;AXIN1;BRCA1;BRCA2;INSR;KMT2D;SMAD2;SMARCA4
0	GO	GO: Cell surface receptor signaling pathway	1	0.0001758482848652	3	18.75	16	enzyme linked receptor protein signaling pathway (GO:0007167)	FLT1;INSR;PTPRD
0	GO	GO: Regulation of peptidyl-threonine phosphorylation	1	0.0001780806483866	2	12.5	16	positive regulation of peptidyl-threonine phosphorylation (GO:0010800)	AXIN1;RPTOR
0	GO	GO: Positive regulation of mitotic cell cycle phase transition	1	0.0001928308312214	2	12.5	16	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	CCND2;RPTOR
0	GO	GO: Positive regulation of transferase activity (go:0051347) (No ID match)	1	0.0002071822785633	3	18.75	16	positive regulation of transferase activity (GO:0051347)	AXIN1;FLT1;INSR
0	GO	GO: Histone h3-k4 methylation (go:0051568) (No ID match)	1	0.00025761600687	2	12.5	16	histone H3-K4 methylation (GO:0051568)	KMT2C;KMT2D
0	GO	GO: Positive regulation of cell cycle phase transition	1	0.0003515511542246	2	12.5	16	positive regulation of cell cycle G1/S phase transition (GO:1902808)	CCND2;RPTOR
0	GO	GO: Response to hormone	1	0.0003515511542246	2	12.5	16	response to estrogen (GO:0043627)	BRCA1;KMT2D
0	GO	GO: Intracellular organelle	1	0.0004056477250141	11	68.75	16	intracellular membrane-bounded organelle (GO:0043231)	ARID1A;AXIN1;BRCA1;BRCA2;CCND2;FAT1;KMT2C;KMT2D;POLE;SMAD2;SMARCA4
0	GO	GO: Regulation of cell population proliferation	1	0.0004520261748253	4	25.0	16	positive regulation of cell population proliferation (GO:0008284)	CCND2;FLT1;INSR;KMT2D
0	GO	GO: Regulation of transcription by rna polymerase ii	1	0.0005479555952919	5	31.25	16	positive regulation of transcription by RNA polymerase II (GO:0045944)	BRCA1;KMT2C;KMT2D;SMAD2;SMARCA4
0	GO	GO: Histone-lysine n-methyltransferase activity (go:0018024) (No ID match)	1	0.00058221388185	2	12.5	16	histone-lysine N-methyltransferase activity (GO:0018024)	KMT2C;KMT2D
0	GO	GO: Positive regulation of protein metabolic process	1	0.000610319743426	3	18.75	16	positive regulation of protein modification process (GO:0031401)	AXIN1;CCND2;INSR
0	GO	GO: Regulation of myeloid cell differentiation	1	0.0008380409440356	2	12.5	16	regulation of megakaryocyte differentiation (GO:0045652)	KMT2C;KMT2D
0	GO	GO: Peptidyl-amino acid modification	1	0.0009010346774456	2	12.5	16	peptidyl-tyrosine modification (GO:0018212)	FLT1;INSR
0	GO	GO: Transmembrane receptor protein kinase activity	1	0.0010336760126706	2	12.5	16	transmembrane receptor protein tyrosine kinase activity (GO:0004714)	FLT1;INSR
0	GO	GO: Ubiquitin-like protein ligase binding	1	0.0011334871126279	3	18.75	16	ubiquitin protein ligase binding (GO:0031625)	AXIN1;BRCA1;SMAD2
0	GO	GO: Regulation of hemopoiesis	1	0.0013253963875063	2	12.5	16	regulation of myeloid cell differentiation (GO:0045637)	KMT2C;KMT2D
0	GO	GO: Positive regulation of phosphatidylinositol 3-kinase signaling (go:0014068) (No ID match)	1	0.001695294318931	2	12.5	16	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	FLT1;INSR
0	GO	GO: Positive regulation of post-translational protein modification	1	0.001695294318931	2	12.5	16	positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	AXIN1;BRCA1
0	GO	GO: Regulation of protein ubiquitination	1	0.0019196760731912	2	12.5	16	positive regulation of protein ubiquitination (GO:0031398)	AXIN1;BRCA1
0	GO	GO: Regulation of peptidyl-serine phosphorylation	1	0.0024602226064317	2	12.5	16	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	AXIN1;RPTOR
0	GO	GO: Chromatin remodeling	1	0.0025125351090035	2	12.5	16	nucleosome organization (GO:0034728)	ARID1A;SMARCA4
0	GO	GO: Biological regulation	1	0.0026624031072609	4	25.0	16	regulation of cell population proliferation (GO:0042127)	CCND2;FLT1;INSR;KMT2D
0	GO	GO: Recombinational repair	1	0.002672621458078	2	12.5	16	double-strand break repair via homologous recombination (GO:0000724)	BRCA1;BRCA2
0	GO	GO: Kinase regulator activity	1	0.0027270306349214	2	12.5	16	protein kinase regulator activity (GO:0019887)	CCND2;RPTOR
0	GO	GO: Cellular response to organonitrogen compound (go:0071417) (No ID match)	1	0.003006895093628	2	12.5	16	cellular response to organonitrogen compound (GO:0071417)	BRCA1;RPTOR
0	GO	GO: Regulation of phosphatidylinositol 3-kinase signaling (go:0014066) (No ID match)	1	0.003181041206578	2	12.5	16	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	FLT1;INSR
0	GO	GO: Regulation of protein modification by small protein conjugation or removal	1	0.003359832835613	2	12.5	16	regulation of protein ubiquitination (GO:0031396)	AXIN1;BRCA1
0	GO	GO: Regulation of protein kinase activity	1	0.0034815980040795	2	12.5	16	regulation of protein serine/threonine kinase activity (GO:0071900)	CCND2;RPTOR
0	GO	GO: Regulation of angiogenesis	1	0.0037949645280649	2	12.5	16	positive regulation of angiogenesis (GO:0045766)	BRCA1;FLT1
0	GO	GO: Establishment of protein localization to chromosome	1	0.0039939454486556	1	6.25	16	establishment of protein localization to telomere (GO:0070200)	BRCA2
0	GO	GO: Positive regulation of histone h3-k9 acetylation (go:2000617) (No ID match)	1	0.0039939454486556	1	6.25	16	positive regulation of histone H3-K9 acetylation (GO:2000617)	BRCA1
0	GO	GO: Response to nitrogen compound	1	0.0039939454486556	1	6.25	16	response to indole-3-methanol (GO:0071680)	BRCA1
0	GO	GO: Response to indole-3-methanol	1	0.0039939454486556	1	6.25	16	cellular response to indole-3-methanol (GO:0071681)	BRCA1
0	GO	GO: Regulation of histone h4-k16 acetylation (go:2000618) (No ID match)	1	0.0039939454486556	1	6.25	16	regulation of histone H4-K16 acetylation (GO:2000618)	BRCA1
0	GO	GO: Regulation of vascular endothelial cell proliferation	1	0.0039939454486556	1	6.25	16	negative regulation of vascular endothelial cell proliferation (GO:1905563)	FLT1
0	GO	GO: Regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry (go:1900175) (No ID match)	1	0.0039939454486556	1	6.25	16	regulation of nodal signaling pathway involved in determination of lateral mesoderm left/right asymmetry (GO:1900175)	SMAD2
0	GO	GO: 3'-5'-dna exonuclease activity	1	0.0039939454486556	1	6.25	16	single-stranded DNA 3'-5' exodeoxyribonuclease activity (GO:0008310)	POLE
0	GO	GO: Regulation of nucleic acid-templated transcription (go:1903506) (No ID match)	1	0.0044870534057787	3	18.75	16	regulation of nucleic acid-templated transcription (GO:1903506)	BRCA2;INSR;KMT2D
0	GO	GO: Regulation of activin receptor signaling pathway	1	0.0047909422750142	1	6.25	16	positive regulation of activin receptor signaling pathway (GO:0032927)	SMAD2
0	GO	GO: Negative regulation of histone h3-k9 methylation (go:0051573) (No ID match)	1	0.0047909422750142	1	6.25	16	negative regulation of histone H3-K9 methylation (GO:0051573)	BRCA1
0	GO	GO: Tor complex	1	0.0047909422750142	1	6.25	16	TORC1 complex (GO:0031931)	RPTOR
0	GO	GO: Rna polymerase iii transcription regulatory region sequence-specific dna binding	1	0.0047909422750142	1	6.25	16	RNA polymerase III cis-regulatory region sequence-specific DNA binding (GO:0000992)	RPTOR
0	GO	GO: Rna polymerase iii cis-regulatory region sequence-specific dna binding	1	0.0047909422750142	1	6.25	16	RNA polymerase III type 3 promoter sequence-specific DNA binding (GO:0001006)	RPTOR
0	GO	GO: Negative regulation of nucleic acid-templated transcription (go:1903507) (No ID match)	1	0.0055476992689054	3	18.75	16	negative regulation of nucleic acid-templated transcription (GO:1903507)	BRCA1;SMAD2;SMARCA4
0	GO	GO: Regulation of centriole replication	1	0.0055873417078214	1	6.25	16	negative regulation of centriole replication (GO:0046600)	BRCA1
0	GO	GO: Positive regulation of histone h4 acetylation (go:0090240) (No ID match)	1	0.0055873417078214	1	6.25	16	positive regulation of histone H4 acetylation (GO:0090240)	BRCA1
0	GO	GO: Histone h3-k4 dimethylation (go:0044648) (No ID match)	1	0.0055873417078214	1	6.25	16	histone H3-K4 dimethylation (GO:0044648)	KMT2D
0	GO	GO: Smad protein complex assembly (go:0007183) (No ID match)	1	0.0055873417078214	1	6.25	16	SMAD protein complex assembly (GO:0007183)	SMAD2
0	GO	GO: Regulation of respiratory burst	1	0.0055873417078214	1	6.25	16	positive regulation of respiratory burst (GO:0060267)	INSR
0	GO	GO: Activin receptor signaling pathway	1	0.0055873417078214	1	6.25	16	nodal signaling pathway (GO:0038092)	SMAD2
0	GO	GO: Transferase complex, transferring phosphorus-containing groups	1	0.0055873417078214	1	6.25	16	protein kinase complex (GO:1902911)	INSR
0	GO	GO: Transmembrane receptor protein tyrosine kinase activity	1	0.0055873417078214	1	6.25	16	vascular endothelial growth factor-activated receptor activity (GO:0005021)	FLT1
0	GO	GO: Regulation of cellular macromolecule biosynthetic process (go:2000112) (No ID match)	1	0.0056816065884065	3	18.75	16	regulation of cellular macromolecule biosynthetic process (GO:2000112)	BRCA2;INSR;KMT2D
0	GO	GO: Tor signaling	1	0.0063831440708516	1	6.25	16	TORC1 signaling (GO:0038202)	RPTOR
0	GO	GO: Cellular component maintenance	1	0.0063831440708516	1	6.25	16	dendritic spine maintenance (GO:0097062)	INSR
0	GO	GO: Rna polymerase i transcription regulatory region sequence-specific dna binding	1	0.0063831440708516	1	6.25	16	RNA polymerase I core promoter sequence-specific DNA binding (GO:0001164)	SMARCA4
0	GO	GO: Protein modification process	1	0.0066740543623813	3	18.75	16	protein phosphorylation (GO:0006468)	FLT1;INSR;SMAD2
0	GO	GO: Kinase binding	1	0.0070521963642379	3	18.75	16	protein kinase binding (GO:0019901)	AXIN1;CCND2;RPTOR
0	GO	GO: Regulation of epithelial cell proliferation	1	0.007178349711373	1	6.25	16	regulation of mammary gland epithelial cell proliferation (GO:0033599)	BRCA2
0	GO	GO: Protein polyubiquitination	1	0.007178349711373	1	6.25	16	protein K6-linked ubiquitination (GO:0085020)	BRCA1
0	GO	GO: Transforming growth factor beta receptor binding	1	0.007178349711373	1	6.25	16	type I transforming growth factor beta receptor binding (GO:0034713)	SMAD2
0	GO	GO: Dna exonuclease activity, producing 5'-phosphomonoesters	1	0.007178349711373	1	6.25	16	single-stranded DNA exodeoxyribonuclease activity (GO:0008297)	POLE
0	GO	GO: Negative regulation of protein acetylation	1	0.0079729589968486	1	6.25	16	negative regulation of peptidyl-lysine acetylation (GO:2000757)	BRCA1
0	GO	GO: Cellular response to nitrogen compound	1	0.0079729589968486	1	6.25	16	cellular response to leucine (GO:0071233)	RPTOR
0	GO	GO: Neuron projection organization	1	0.0079729589968486	1	6.25	16	neuron projection maintenance (GO:1990535)	INSR
0	GO	GO: Regulation of transcription of nucleolar large rrna by rna polymerase i	1	0.0079729589968486	1	6.25	16	positive regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901838)	SMARCA4
0	GO	GO: Membrane assembly	1	0.0079729589968486	1	6.25	16	presynaptic membrane assembly (GO:0097105)	PTPRD
0	GO	GO: Mirna processing	1	0.0079729589968486	1	6.25	16	primary miRNA processing (GO:0031053)	SMAD2
0	GO	GO: Epigenetic regulation of gene expression	1	0.0079729589968486	1	6.25	16	dosage compensation (GO:0007549)	BRCA1
0	GO	GO: Negative regulation of cellular macromolecule biosynthetic process (go:2000113) (No ID match)	1	0.008736135667282	3	18.75	16	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	BRCA1;SMAD2;SMARCA4
0	GO	GO: Regulation of centrosome duplication	1	0.0087669723009575	1	6.25	16	negative regulation of centrosome duplication (GO:0010826)	BRCA1
0	GO	GO: Regulation of histone h3-k9 acetylation (go:2000615) (No ID match)	1	0.0087669723009575	1	6.25	16	regulation of histone H3-K9 acetylation (GO:2000615)	BRCA1
0	GO	GO: 3'-5' exonuclease activity	1	0.0087669723009575	1	6.25	16	3'-5'-exodeoxyribonuclease activity (GO:0008296)	POLE
0	GO	GO: Transcription regulatory region nucleic acid binding	1	0.008823852926324	3	18.75	16	transcription cis-regulatory region binding (GO:0000976)	BRCA1;KMT2D;SMAD2
0	GO	GO: Regulation of macromolecule biosynthetic process	1	0.0091007621968048	4	25.0	16	regulation of gene expression (GO:0010468)	BRCA1;BRCA2;INSR;KMT2D
0	GO	GO: Regulation of fatty acid biosynthetic process	1	0.0095603900128118	1	6.25	16	negative regulation of fatty acid biosynthetic process (GO:0045717)	BRCA1
0	GO	GO: Negative regulation of histone acetylation (go:0035067) (No ID match)	1	0.0095603900128118	1	6.25	16	negative regulation of histone acetylation (GO:0035067)	BRCA1
0	GO	GO: Regulation of histone h3-k9 methylation (go:0051570) (No ID match)	1	0.0095603900128118	1	6.25	16	regulation of histone H3-K9 methylation (GO:0051570)	BRCA1
0	GO	GO: Heterochromatin formation	1	0.0095603900128118	1	6.25	16	dosage compensation by inactivation of X chromosome (GO:0009048)	BRCA1
0	GO	GO: Dna-binding transcription factor binding	1	0.0098699730877565	2	12.5	16	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	ARID1A;SMARCA4
0	GO	GO: Establishment of protein localization to organelle	1	0.0103532125188836	1	6.25	16	establishment of protein localization to chromosome (GO:0070199)	BRCA2
0	GO	GO: Negative regulation of histone methylation (go:0031061) (No ID match)	1	0.0103532125188836	1	6.25	16	negative regulation of histone methylation (GO:0031061)	BRCA1
0	GO	GO: Chromatin organization involved in regulation of transcription (go:0034401) (No ID match)	1	0.0103532125188836	1	6.25	16	chromatin organization involved in regulation of transcription (GO:0034401)	ARID1A
0	GO	GO: Regulation of transcription by rna polymerase i	1	0.011145440218903	1	6.25	16	regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901836)	SMARCA4
0	GO	GO: Positive regulation of glycogen metabolic process	1	0.011145440218903	1	6.25	16	positive regulation of glycogen biosynthetic process (GO:0045725)	INSR
