Cluster_ID	Database	Native_Macro_Sector	N_Pathways_Aggregated	Best_P-value	Unique_Genes_Count	Coverage_%	Total_Input_Genes	Original_Pathways	All_Unique_Genes
4	KEGG	KEGG: Endocrine system	7	5.028191239100909e-05	8	26.67	30	Insulin signaling pathway | Growth hormone synthesis, secretion and action | Thyroid hormone signaling pathway | Relaxin signaling pathway | Regulation of lipolysis in adipocytes | Adipocytokine signaling pathway | Estrogen signaling pathway	CBL;IRS1;IRS2;NCOA3;NOTCH4;NRAS;TGFBR1;TGFBR2
4	KEGG	KEGG: Infectious disease: viral	5	9.644487591248116e-05	7	23.33	30	Hepatitis B | Human T-cell leukemia virus 1 infection | Human papillomavirus infection | Hepatitis C | Human cytomegalovirus infection	NOTCH4;NRAS;PDGFRA;PPP2R1A;SMAD4;TGFBR1;TGFBR2
4	Reactome	Reactome: Diseases of signal transduction by growth factor receptors and second messengers	1	8.951677292476629e-13	12	40.0	30	Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	CBL;ETV6;FBXW7;IL10;IRS1;IRS2;NRAS;PDGFRA;PPP2R1A;SMAD4;TGFBR1;TGFBR2
4	Reactome	Reactome: Disease	1	8.812344025952307e-09	16	53.33	30	Disease	ATRX;CBL;ETV6;FBXW7;IL10;IRS1;IRS2;NOTCH4;NRAS;PDCD1;PDGFRA;PLK2;PPP2R1A;SMAD4;TGFBR1;TGFBR2
4	Reactome	Reactome: Sos-mediated signalling	1	1.0614683039665217e-07	3	10.0	30	SOS-mediated Signalling	IRS1;IRS2;NRAS
4	Reactome	Reactome: Loss of function of smad2 3 in cancer	1	1.0614683039665217e-07	3	10.0	30	Loss of Function of SMAD2 3 in Cancer	SMAD4;TGFBR1;TGFBR2
4	Reactome	Reactome: Signal transduction	1	1.6303924374232124e-07	16	53.33	30	Signal Transduction	CBL;FBXW7;IKZF1;IRS1;IRS2;KMT2D;MST1R;NCOA3;NOTCH4;NRAS;PDGFRA;PPP2R1A;RET;SMAD4;TGFBR1;TGFBR2
5	GO	GO: Regulation of signal transduction	6	3.2599163266694697e-05	8	27.59	29	regulation of intracellular signal transduction (GO:1902531) | positive regulation of signal transduction (GO:0009967) | regulation of neurotrophin TRK receptor signaling pathway (GO:0051386) | regulation of pattern recognition receptor signaling pathway (GO:0062207) | regulation of receptor signaling pathway via STAT (GO:1904892) | regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090092)	ASXL2;DAXX;NTRK1;NTRK2;NTRK3;PTPRT;TEK;XIAP
5	GO	GO: Biological regulation	5	8.632567641337137e-05	9	31.03	29	regulation of cell population proliferation (GO:0042127) | regulation of programmed cell death (GO:0043067) | regulation of cellular response to growth factor stimulus (GO:0090287) | regulation of establishment or maintenance of cell polarity (GO:0032878) | regulation of response to biotic stimulus (GO:0002831)	DAXX;FGFR4;NTRK1;NTRK2;NTRK3;PBRM1;SOX9;TEK;XIAP
5	GO	GO: Developmental process	5	0.0007914101672889	5	17.24	29	circulatory system development (GO:0072359) | urogenital system development (GO:0001655) | sympathetic nervous system development (GO:0048485) | hepaticobiliary system development (GO:0061008) | autonomic nervous system development (GO:0048483)	MET;NTRK1;NTRK3;SOX9;TEK
5	GO	GO: Cell surface receptor signaling pathway	4	9.715598339519846e-10	9	31.03	29	enzyme linked receptor protein signaling pathway (GO:0007167) | neurotrophin signaling pathway (GO:0038179) | extrinsic apoptotic signaling pathway (GO:0097191) | semaphorin-plexin signaling pathway (GO:0071526)	DAXX;FGFR4;GSK3B;MET;NTRK1;NTRK2;NTRK3;PTPRT;TEK
5	GO	GO: Regulation of intracellular signal transduction	4	1.47867122164971e-08	9	31.03	29	regulation of protein kinase B signaling (GO:0051896) | positive regulation of intracellular signal transduction (GO:1902533) | regulation of MAPK cascade (GO:0043408) | regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035358)	ASXL2;FGFR4;MET;NTRK1;NTRK2;NTRK3;PIK3CG;SOX9;TEK
5	KEGG	KEGG: Signal transduction	5	1.6336153302454937e-07	10	34.48	29	MAPK signaling pathway | PI3K-Akt signaling pathway | Ras signaling pathway | Calcium signaling pathway | Rap1 signaling pathway	DAXX;FGFR4;GSK3B;MAP3K1;MET;NTRK1;NTRK2;NTRK3;PIK3CG;TEK
5	KEGG	KEGG: Cancer: overview	3	8.396671889335932e-06	10	34.48	29	Pathways in cancer | Central carbon metabolism in cancer | Transcriptional misregulation in cancer	FGFR4;FH;GSK3B;KMT2A;MET;MYCN;NFE2L2;NTRK1;NTRK3;XIAP
5	KEGG	KEGG: Cancer: specific types	3	9.683273496452172e-05	5	17.24	29	Hepatocellular carcinoma | Renal cell carcinoma | Gastric cancer	FH;GSK3B;MET;NFE2L2;PBRM1
5	KEGG	KEGG: Cellular community - eukaryotes	2	0.003013987625459	4	13.79	29	Focal adhesion | Signaling pathways regulating pluripotency of stem cells	FGFR4;GSK3B;MET;XIAP
5	KEGG	KEGG: Infectious disease: viral	2	0.0317100607647983	4	13.79	29	Kaposi sarcoma-associated herpesvirus infection | Human T-cell leukemia virus 1 infection	GSK3B;MAP3K1;PIK3CG;XIAP
5	Reactome	Reactome: Pip3 activates akt signaling	1	1.2013958810687237e-07	7	24.14	29	PIP3 Activates AKT Signaling	FGFR4;GSK3B;MET;NTRK2;NTRK3;PREX2;XIAP
5	Reactome	Reactome: Intracellular signaling by second messengers	1	2.961494072508097e-07	7	24.14	29	Intracellular Signaling by Second Messengers	FGFR4;GSK3B;MET;NTRK2;NTRK3;PREX2;XIAP
5	Reactome	Reactome: Pi3k akt signaling in cancer	1	4.908389000831995e-07	5	17.24	29	PI3K AKT Signaling in Cancer	FGFR4;GSK3B;MET;NTRK2;NTRK3
5	Reactome	Reactome: Constitutive signaling by aberrant pi3k in cancer	1	6.050565565995682e-06	4	13.79	29	Constitutive Signaling by Aberrant PI3K in Cancer	FGFR4;MET;NTRK2;NTRK3
5	Reactome	Reactome: Signaling by receptor tyrosine kinases	1	8.925606669372872e-06	7	24.14	29	Signaling by Receptor Tyrosine Kinases	FGFR4;MET;MYCN;NTRK1;NTRK2;NTRK3;PTPRS
6	GO	GO: Regulation of intracellular signal transduction	7	0.0010274551316785	9	31.03	29	positive regulation of intracellular signal transduction (GO:1902533) | regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143) | regulation of signal transduction by p53 class mediator (GO:1901796) | regulation of protein kinase B signaling (GO:0051896) | regulation of TOR signaling (GO:0032006) | regulation of endoplasmic reticulum unfolded protein response (GO:1900101) | regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122)	AR;BLM;LATS1;MALT1;PIK3CA;PIK3R1;REL;RICTOR;TP63
6	GO	GO: Biological regulation	6	0.0001794453988495	12	41.38	29	regulation of cell division (GO:0051302) | regulation of actin filament-based process (GO:0032970) | regulation of cell population proliferation (GO:0042127) | regulation of programmed cell death (GO:0043067) | regulation of response to biotic stimulus (GO:0002831) | regulation of transmembrane transport (GO:0034762)	AR;BLM;CUL3;EPHA3;FOXP1;MALT1;PIM1;RICTOR;SETD2;TP63;TSHR;YAP1
6	GO	GO: Cell surface receptor protein tyrosine kinase signaling pathway	6	0.0041112051894865	2	6.9	29	ERBB signaling pathway (GO:0038127) | vascular endothelial growth factor receptor signaling pathway (GO:0048010) | insulin receptor signaling pathway (GO:0008286) | insulin-like growth factor receptor signaling pathway (GO:0048009) | vascular endothelial growth factor signaling pathway (GO:0038084) | growth hormone receptor signaling pathway (GO:0060396)	PIK3CA;PIK3R1
6	GO	GO: Regulation of cell differentiation	6	0.0052759897537052	6	20.69	29	regulation of hematopoietic progenitor cell differentiation (GO:1901532) | regulation of epithelial to mesenchymal transition (GO:0010717) | regulation of neuron differentiation (GO:0045664) | regulation of osteoblast differentiation (GO:0045667) | regulation of stem cell differentiation (GO:2000736) | regulation of muscle cell differentiation (GO:0051147)	EPHA3;FOXA1;TCF3;TP63;YAP1;ZFHX3
6	GO	GO: Regulation of dna-templated transcription	4	3.517414673174521e-08	14	48.28	29	positive regulation of transcription, DNA-templated (GO:0045893) | regulation of transcription by RNA polymerase II (GO:0006357) | negative regulation of transcription, DNA-templated (GO:0045892) | regulation of transcription by RNA polymerase III (GO:0006359)	AR;ARID1A;ARID1B;BLM;EZH1;FOXA1;FOXP1;PIK3R1;REL;TCF3;TET2;TP63;YAP1;ZFHX3
6	KEGG	KEGG: Signal transduction	15	0.0014123300469055	8	27.59	29	mTOR signaling pathway | JAK-STAT signaling pathway | VEGF signaling pathway | cAMP signaling pathway | Ras signaling pathway | ErbB signaling pathway | Phosphatidylinositol signaling system | HIF-1 signaling pathway | TNF signaling pathway | Sphingolipid signaling pathway | AMPK signaling pathway | FoxO signaling pathway | Phospholipase D signaling pathway | Hippo signaling pathway | Rap1 signaling pathway	LATS1;PIK3CA;PIK3R1;PIM1;REL;RICTOR;TSHR;YAP1
6	KEGG	KEGG: Cancer: specific types	14	9.683273496452172e-05	7	24.14	29	Hepatocellular carcinoma | Acute myeloid leukemia | Colorectal cancer | Prostate cancer | Endometrial cancer | Renal cell carcinoma | Melanoma | Non-small cell lung cancer | Glioma | Chronic myeloid leukemia | Pancreatic cancer | Small cell lung cancer | Breast cancer | Gastric cancer	AR;ARID1A;ARID1B;MSH6;PIK3CA;PIK3R1;PIM1
6	KEGG	KEGG: Immune system	10	0.0002167275350906	3	10.34	29	B cell receptor signaling pathway | T cell receptor signaling pathway | C-type lectin receptor signaling pathway | Fc epsilon RI signaling pathway | Toll-like receptor signaling pathway | Leukocyte transendothelial migration | Platelet activation | Natural killer cell mediated cytotoxicity | Neutrophil extracellular trap formation | Chemokine signaling pathway	MALT1;PIK3CA;PIK3R1
6	KEGG	KEGG: Infectious disease: viral	10	0.0038356585716305	3	10.34	29	Human T-cell leukemia virus 1 infection | Measles | Hepatitis C | Hepatitis B | Influenza A | Kaposi sarcoma-associated herpesvirus infection | Epstein-Barr virus infection | Human immunodeficiency virus 1 infection | Human cytomegalovirus infection | Coronavirus disease	PIK3CA;PIK3R1;TCF3
6	KEGG	KEGG: Cancer: overview	9	4.646916621640119e-06	11	37.93	29	MicroRNAs in cancer | Central carbon metabolism in cancer | Pathways in cancer | Viral carcinogenesis | Chemical carcinogenesis | PD-L1 expression and PD-1 checkpoint pathway in cancer | Choline metabolism in cancer | Transcriptional misregulation in cancer | Proteoglycans in cancer	AR;DNMT1;FOXP1;IDH1;MSH6;PIK3CA;PIK3R1;PIM1;REL;TCF3;TP63
6	Reactome	Reactome: Signaling by flt3 itd and tkd mutants	1	1.515438288766906e-06	3	10.34	29	Signaling by FLT3 ITD and TKD Mutants	PIK3CA;PIK3R1;PIM1
6	Reactome	Reactome: Signaling by flt3 fusion proteins	1	2.6146061187398285e-06	3	10.34	29	Signaling by FLT3 Fusion Proteins	PIK3CA;PIK3R1;PIM1
6	Reactome	Reactome: Cd28 dependent pi3k akt signaling	1	5.434745095891566e-06	3	10.34	29	CD28 Dependent PI3K Akt Signaling	PIK3CA;PIK3R1;RICTOR
6	Reactome	Reactome: Gene expression (transcription)	1	8.119801356943144e-06	11	37.93	29	Gene Expression (Transcription)	AR;ARID1A;ARID1B;BLM;DNMT1;RICTOR;TCF3;TET2;TP63;YAP1;ZFHX3
6	Reactome	Reactome: Flt3 signaling in disease	1	8.762358661369576e-06	3	10.34	29	FLT3 Signaling in Disease	PIK3CA;PIK3R1;PIM1
7	GO	GO: Developmental process	5	0.0042431439889969	2	40.0	5	vasculature development (GO:0001944) | endocrine system development (GO:0035270) | respiratory system development (GO:0060541) | renal system development (GO:0072001) | circulatory system development (GO:0072359)	ERRFI1;WT1
7	GO	GO: Animal organ development	5	0.0087202027037321	2	40.0	5	lung development (GO:0030324) | kidney development (GO:0001822) | gland development (GO:0048732) | skin development (GO:0043588) | heart development (GO:0007507)	ERRFI1;WT1
7	GO	GO: Dna metabolic process	4	7.658551744667382e-05	2	40.0	5	telomere maintenance (GO:0000723) | DNA double-strand break processing (GO:0000729) | base-excision repair, AP site formation (GO:0006285) | DNA replication (GO:0006260)	ATM;POT1
7	GO	GO: Dna binding	3	0.0002305997141023	3	60.0	5	single-stranded DNA binding (GO:0003697) | G-quadruplex DNA binding (GO:0051880) | sequence-specific DNA binding (GO:0043565)	FUBP1;POT1;WT1
7	GO	GO: Cell differentiation	3	0.0014992198216206	1	20.0	5	renal filtration cell differentiation (GO:0061318) | vasculogenesis (GO:0001570) | epithelial cell differentiation (GO:0030855)	WT1
7	KEGG	KEGG: Cell growth and death	4	0.0181189156620487	1	20.0	5	p53 signaling pathway | Cell cycle | Apoptosis | Cellular senescence	ATM
7	KEGG	KEGG: Signal transduction	2	0.0257333768915333	1	20.0	5	NF-kappa B signaling pathway | FoxO signaling pathway	ATM
7	KEGG	KEGG: Cancer: overview	1	0.0008995256989849	2	40.0	5	Transcriptional misregulation in cancer	ATM;WT1
7	KEGG	KEGG: Replication and repair	1	0.0102089737568119	1	20.0	5	Homologous recombination	ATM
7	Reactome	Reactome: Dna damage telomere stress induced senescence	1	8.798846632227916e-05	2	40.0	5	DNA Damage Telomere Stress Induced Senescence	ATM;POT1
7	Reactome	Reactome: Meiosis	1	0.00019410474588	2	40.0	5	Meiosis	ATM;POT1
7	Reactome	Reactome: Reproduction	1	0.0003950801375191	2	40.0	5	Reproduction	ATM;POT1
7	Reactome	Reactome: Cellular senescence	1	0.0006817002382682	2	40.0	5	Cellular Senescence	ATM;POT1
7	Reactome	Reactome: Sensing of dna double strand breaks	1	0.0014992198216206	1	20.0	5	Sensing of DNA Double Strand Breaks	ATM
