Gene_A	Gene_B	Co_Occurrence_Count	Only_KRAS	Only_Gene_B	Neither	P_Value	Log2OR	P_Adj
KRAS	DCUN1D1	0	101	33	341	0.0002731075664237393	-10.0	0.11853544266892199
KRAS	NFE2L2	0	101	32	342	0.0003537621401336739	-10.0	0.11853544266892199
KRAS	MAP3K13	0	101	30	344	0.0005923818873111001	-10.0	0.11853544266892199
KRAS	EGFR	4	97	59	315	0.0006330330716631348	-2.18334787316169	0.11853544266892199
KRAS	SOX2	2	99	44	330	0.0009893559994820396	-2.722466024471091	0.14820552872240952
KRAS	PRKCI	0	101	23	351	0.0035260746137594935	-10.0	0.4155264099208119
KRAS	RB1	3	98	44	330	0.0038834243917832884	-2.1228567477855336	0.4155264099208119
KRAS	AKT2	0	101	20	354	0.007501296269812092	-10.0	0.7023088632611572
KRAS	EIF4A2	1	100	27	347	0.009052389117615722	-2.959951839359932	0.7241944454636857
KRAS	CCND1	1	100	26	348	0.011286606252536356	-2.9013524120670886	0.7241944454636857
KRAS	RECQL4	1	100	26	348	0.011286606252536356	-2.9013524120670886	0.7241944454636857
KRAS	TP53	60	41	269	105	0.011688281649148815	-0.8078782539000667	0.7241944454636857
KRAS	TP63	2	99	32	342	0.012569463005377722	-2.2115041051937117	0.7241944454636857
KRAS	FGF3	2	99	31	343	0.015350339670526661	-2.1614881642936723	0.8212431723731765
KRAS	PIK3CA	6	95	50	324	0.024585918479800316	-1.2888992944998916	1.0
KRAS	ERBB2	0	101	15	359	0.026069296659339707	-10.0	1.0
KRAS	WHSC1L1	1	100	22	352	0.026796163613087048	-2.643856189774725	1.0
KRAS	FGF4	2	99	27	347	0.033403856413663426	-1.9454522696648173	1.0
KRAS	FGF19	2	99	25	349	0.048570504802042835	-1.8261295836446823	1.0
KRAS	FGFR1	4	97	35	339	0.05351661286244722	-1.3240543959957503	1.0
KRAS	EP300	2	99	23	351	0.06986566785855082	-1.6975913558320619	1.0
