Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
0	KEGG_2021_Human	Pathways in cancer	8/531	5.396103888031403e-08	6.529285704517998e-06	MAX;CCNE1;KRAS;AXIN2;JAK2;JAK3;TGFBR2;NFE2L2
0	KEGG_2021_Human	Hepatitis B	5/162	7.720519016718431e-07	4.670914005114651e-05	CCNE1;KRAS;JAK2;JAK3;TGFBR2
0	Reactome_Pathways_2024	HDR Through Homologous Recombination (HRR)	4/69	9.0535107340771e-07	0.0003376959503810758	SLX4;ATM;PALB2;POLE
0	KEGG_2021_Human	Transcriptional misregulation in cancer	5/192	1.7847373188314472e-06	7.198440519286837e-05	MAX;ETV1;ATM;ERG;TGFBR2
0	KEGG_2021_Human	Human T-cell leukemia virus 1 infection	5/219	3.402315244191633e-06	0.00010292003613679688	CCNE1;ATM;KRAS;JAK3;TGFBR2
0	GO_Biological_Process_2021	phosphorylation (GO:0016310)	6/400	3.506227424776157e-06	0.0017425950301137	CCNE1;ATM;ERG;JAK2;JAK3;TGFBR2
0	Reactome_Pathways_2024	Disease	11/2131	4.516281891806889e-06	0.000550407284500694	AMER1;FBXW7;CCNE1;DNMT3B;ATM;KRAS;JAK2;PALB2;JAK3;TGFBR2;NFE2L2
0	Reactome_Pathways_2024	HDR Through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	4/116	7.248880893115275e-06	0.000550407284500694	SLX4;ATM;PALB2;POLE
0	Reactome_Pathways_2024	Resolution of D-loop Structures Through Holliday Junction Intermediates	3/35	7.389615868894541e-06	0.000550407284500694	SLX4;ATM;PALB2
0	Reactome_Pathways_2024	Resolution of D-Loop Structures	3/36	8.055663663694987e-06	0.000550407284500694	SLX4;ATM;PALB2
0	Reactome_Pathways_2024	Homology Directed Repair	4/122	8.853736479903926e-06	0.000550407284500694	SLX4;ATM;PALB2;POLE
