Cluster_ID	Gene_set	Term	Overlap	P-value	Adjusted P-value	Genes
5	Reactome_Pathways_2024	Transcriptional Regulation by TP53	4/362	0.0015327723237374	0.0070049127692301	CDKN2A;MAPKAP1;FANCC;MDM4
5	GO_Biological_Process_2021	ATP-dependent chromatin remodeling (GO:0043044)	2/42	0.0015719370371384	0.0125228719297526	ARID1B;SMARCA2
5	GO_Biological_Process_2021	negative regulation of protein catabolic process (GO:0042177)	2/42	0.0015719370371384	0.0125228719297526	MDM4;EGFR
5	GO_Biological_Process_2021	phosphatidylinositol phosphate biosynthetic process (GO:0046854)	2/42	0.0015719370371384	0.0125228719297526	PIK3CA;PIK3CD
5	GO_Biological_Process_2021	positive regulation of epithelial to mesenchymal transition (GO:0010718)	2/42	0.0015719370371384	0.0125228719297526	SMAD2;CTNNB1
5	GO_Biological_Process_2021	regulation of MAPK cascade (GO:0043408)	3/166	0.0015793082238047	0.0125228719297526	PAK1;KDR;EGFR
5	GO_Biological_Process_2021	positive regulation of cellular process (GO:0048522)	5/625	0.0015871827540877	0.0125228719297526	PDGFRA;PAK1;KDR;EGFR;CRLF2
5	GO_Biological_Process_2021	positive regulation of phospholipase C activity (GO:0010863)	2/43	0.0016471925007538	0.0128676721098496	PDGFRA;EGFR
5	GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	4/371	0.0016771091831651	0.0129729327991893	PAK1;KDR;AXIN1;EGFR
5	GO_Biological_Process_2021	negative regulation of epidermal growth factor receptor signaling pathway (GO:0042059)	2/44	0.0017241394014328	0.0132072425993252	CBL;EGFR
5	Reactome_Pathways_2024	Stabilization of P53	2/44	0.0017241394014328	0.0078065200675986	CDKN2A;MDM4
5	GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	3/172	0.0017481159058785	0.0132621485551748	PDGFRA;KDR;EGFR
5	GO_Biological_Process_2021	negative regulation of programmed cell death (GO:0043069)	4/381	0.0018483353832815	0.0138889201658014	KDR;CTNNB1;CBL;EGFR
5	Reactome_Pathways_2024	Cell Cycle	5/649	0.001873407695515	0.0084045537899711	SHQ1;CDKN2A;MDM4;BRCA2;POLE
5	KEGG_2021_Human	Type II diabetes mellitus	2/46	0.0018830893634099	0.0032281531944171	PIK3CA;PIK3CD
5	GO_Biological_Process_2021	regulation of fibroblast proliferation (GO:0048145)	2/46	0.0018830893634099	0.0139889681236154	PDGFRA;CTNNB1
5	GO_Biological_Process_2021	glycerophospholipid biosynthetic process (GO:0046474)	3/177	0.0018971097455346	0.0139889681236154	INPP4B;PIK3CA;PIK3CD
5	KEGG_2021_Human	Carbohydrate digestion and absorption	2/47	0.0019650833706476	0.0033290824161559	PIK3CA;PIK3CD
5	GO_Cellular_Component_2021	cell-cell contact zone (GO:0044291)	2/47	0.0019650833706476	0.0160481808602889	PAK1;PIK3CA
5	Reactome_Pathways_2024	TGF-beta Receptor Signaling Activates SMADs	2/47	0.0019650833706476	0.0087356888022426	SMAD2;CBL
5	Reactome_Pathways_2024	RMTs Methylate Histone Arginines	2/48	0.0020487507071338	0.0090255774395356	ARID1B;SMARCA2
5	KEGG_2021_Human	Axon guidance	3/182	0.00205382259776	0.0034389587683424	PAK1;PIK3CA;PIK3CD
5	GO_Biological_Process_2021	negative regulation of catabolic process (GO:0009895)	2/49	0.0021340868671451	0.0155745291307106	MDM4;EGFR
5	GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	3/185	0.0021516142905544	0.0155745291307106	PAK1;PIK3CA;PIK3CD
5	GO_Biological_Process_2021	phosphorylation (GO:0016310)	4/400	0.0022066042775932	0.0158273706820095	PAK1;PIK3CA;STAT3;PIK3CD
5	Reactome_Pathways_2024	Regulation of TNFR1 Signaling	2/50	0.0022210873543451	0.0096116081086261	CYLD;TRAF2
5	Reactome_Pathways_2024	Signaling by ERBB2	2/50	0.0022210873543451	0.0096116081086261	PIK3CA;EGFR
5	GO_Molecular_Function_2021	RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)	3/190	0.0023209695524161	0.0123011386278054	CDKN2A;STAT3;CTNNB1
5	Reactome_Pathways_2024	ESR-mediated Signaling	3/192	0.0023909661300045	0.0102054868235958	PIK3CA;AXIN1;EGFR
5	GO_Biological_Process_2021	negative regulation of protein metabolic process (GO:0051248)	2/52	0.0024000633634223	0.0170599098535155	MDM4;EGFR
5	Reactome_Pathways_2024	Signaling by FGFR1	2/52	0.0024000633634223	0.0102054868235958	PIK3CA;CBL
5	Reactome_Pathways_2024	p53-Dependent G1 DNA Damage Response	2/53	0.0024920299343631	0.0104154071615689	CDKN2A;MDM4
5	Reactome_Pathways_2024	p53-Dependent G1 S DNA Damage Checkpoint	2/53	0.0024920299343631	0.0104154071615689	CDKN2A;MDM4
5	KEGG_2021_Human	Fanconi anemia pathway	2/54	0.0025856429296413	0.0042796848490614	FANCC;BRCA2
5	KEGG_2021_Human	Regulation of lipolysis in adipocytes	2/55	0.0026808978945138	0.0043869238273863	PIK3CA;PIK3CD
5	Reactome_Pathways_2024	G1 S DNA Damage Checkpoints	2/55	0.0026808978945138	0.0110164627766158	CDKN2A;MDM4
5	Reactome_Pathways_2024	Intrinsic Pathway for Apoptosis	2/55	0.0026808978945138	0.0110164627766158	CDKN2A;STAT3
5	Reactome_Pathways_2024	Transcriptional Regulation by RUNX1	3/202	0.0027606317784298	0.0112495744971016	AXIN1;ARID1B;SMARCA2
5	GO_Biological_Process_2021	protein-containing complex disassembly (GO:0032984)	2/56	0.0027777903833347	0.0195464425518569	AXIN1;CTNNB1
5	KEGG_2021_Human	Diabetic cardiomyopathy	3/203	0.0027994271335359	0.0045294101935861	SMAD2;PIK3CA;PIK3CD
5	GO_Biological_Process_2021	regulation of angiogenesis (GO:0045765)	3/203	0.0027994271335359	0.0195464425518569	KDR;PIK3CD;CTNNB1
5	GO_Biological_Process_2021	regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803)	2/58	0.0029764701916058	0.0206003068524296	CYLD;TRAF2
5	Reactome_Pathways_2024	Signaling by ERBB4	2/58	0.0029764701916058	0.0120288754024399	PIK3CA;EGFR
5	GO_Molecular_Function_2021	DNA-binding transcription factor binding (GO:0140297)	3/208	0.0029984718662206	0.0151351437056851	SMAD2;STAT3;CTNNB1
5	GO_Biological_Process_2021	negative regulation of autophagy (GO:0010507)	2/59	0.003078248660908	0.0207584460979184	PIK3CA;STAT3
5	GO_Biological_Process_2021	positive regulation of apoptotic signaling pathway (GO:2001235)	2/59	0.003078248660908	0.0207584460979184	CYLD;TRAF2
5	GO_Biological_Process_2021	response to reactive oxygen species (GO:0000302)	2/59	0.003078248660908	0.0207584460979184	PDGFRA;EGFR
5	Reactome_Pathways_2024	TNF Signaling	2/59	0.003078248660908	0.012338226190033	CYLD;TRAF2
5	Reactome_Pathways_2024	Phospholipid Metabolism	3/211	0.0031219882830092	0.0124118070763536	INPP4B;PIK3CA;PIK3CD
5	GO_Biological_Process_2021	response to organic cyclic compound (GO:0014070)	2/60	0.0031816469552011	0.0212738936241838	STAT3;CTNNB1
5	Reactome_Pathways_2024	Post-translational Protein Modification	7/1457	0.0032621148181515	0.0128643076296459	SMAD2;CYLD;CDKN2A;DNMT3B;AXIN1;TRAF2;MDM4
5	GO_Biological_Process_2021	regulation of DNA-templated transcription, initiation (GO:2000142)	2/61	0.0032866606699335	0.0216360669300297	CDKN2A;CTNNB1
5	GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	6/1079	0.0032906565673049	0.0216360669300297	STAT3;DNMT3B;KDR;PIK3CD;BRCA2;SMARCA2
5	KEGG_2021_Human	cAMP signaling pathway	3/216	0.0033347480488947	0.0053355968782315	PAK1;PIK3CA;PIK3CD
5	GO_Biological_Process_2021	regulation of cell growth (GO:0001558)	3/217	0.0033783433225083	0.0220290320781743	CDKN2A;SMARCA2;EGFR
5	KEGG_2021_Human	Basal cell carcinoma	2/63	0.0035015167897823	0.0055408617332819	AXIN1;CTNNB1
5	GO_Biological_Process_2021	cell cycle G1/S phase transition (GO:0044843)	2/63	0.0035015167897823	0.0224609491637256	CDKN2A;POLE
5	GO_Biological_Process_2021	cellular response to reactive oxygen species (GO:0034614)	2/63	0.0035015167897823	0.0224609491637256	PDGFRA;EGFR
5	Reactome_Pathways_2024	Signaling by FGFR in Disease	2/63	0.0035015167897823	0.0136979336816284	PIK3CA;STAT3
5	KEGG_2021_Human	GnRH secretion	2/64	0.003611350428169	0.0056525484962646	PIK3CA;PIK3CD
5	GO_Biological_Process_2021	regulation of extrinsic apoptotic signaling pathway (GO:2001236)	2/64	0.003611350428169	0.0227948439026032	CYLD;TRAF2
5	GO_Biological_Process_2021	regulation of transcription initiation from RNA polymerase II promoter (GO:0060260)	2/64	0.003611350428169	0.0227948439026032	CDKN2A;CTNNB1
5	KEGG_2021_Human	Inflammatory bowel disease	2/65	0.0037227819568748	0.0057643075461288	SMAD2;STAT3
