Cluster_ID	Gene
0	AMER1
0	CDKN1B
0	CTNNB1
0	KMT2D
0	KRAS
0	MED12
0	PIK3CA
0	SMAD2
1	EP300
1	KDM5A
1	PTEN
1	PTPRD
1	RAD52
2	FLCN
2	KMT2C
2	MSH3
