Cluster_ID	Gene	Degree_Centrality	Betweenness_Centrality	Closeness_Centrality
7	FGF19	0.5	0.0311	0.6316
7	FGF3	0.5	0.0311	0.6316
7	EPCAM	0.3333	0.0	0.5
7	RPS6KB2	0.3333	0.0	0.5
7	CCND3	0.25	0.0101	0.5455
7	TOP1	0.25	0.0189	0.5217
7	BCL2L1	0.1667	0.0	0.5
7	SRC	0.1667	0.0	0.4615
7	TRAF2	0.0833	0.0	0.4138
8	DCUN1D1	0.9167	0.1377	0.9231
8	EIF4A2	0.9167	0.0581	0.9231
8	MAP3K13	0.8333	0.0308	0.8571
8	PRKCI	0.8333	0.0215	0.8571
8	SOX2	0.8333	0.0437	0.8571
8	TP63	0.8333	0.0308	0.8571
8	BCL6	0.75	0.0043	0.8
8	PIK3CA	0.75	0.0121	0.8
8	WWTR1	0.75	0.0043	0.8
8	ATR	0.5833	0.0	0.7059
8	CUL3	0.5	0.0354	0.6667
8	CRKL	0.3333	0.0	0.5714
8	PMS1	0.1667	0.0	0.5217
9	CDKN2A	0.8182	0.2391	0.8462
9	CDKN2Ap14ARF	0.7273	0.0573	0.7857
9	CDKN2Ap16INK4A	0.7273	0.0573	0.7857
9	CDKN2B	0.7273	0.0573	0.7857
9	MTAP	0.6364	0.1891	0.7333
9	PIK3CB	0.5455	0.1818	0.6875
9	DICER1	0.4545	0.0	0.6111
9	H3-4	0.3636	0.0	0.55
9	TEK	0.3636	0.0	0.55
9	FLT1	0.0909	0.0	0.44
9	FOXL2	0.0909	0.0	0.4231
9	RNF43	0.0909	0.0	0.4783
10	KEAP1	0.7	0.3778	0.7692
10	KRAS	0.5	0.05	0.625
10	SMARCA4	0.5	0.2	0.625
10	STK11	0.5	0.1111	0.625
10	IL10	0.4	0.0	0.5882
10	IRS1	0.4	0.2444	0.5882
10	SOX17	0.3	0.0111	0.5
10	TBX3	0.3	0.0278	0.5556
10	CSF1R	0.2	0.0222	0.5
10	GATA3	0.1	0.0	0.4
10	SETD8	0.1	0.0	0.3846
11	AKT2	0.5556	0.2222	0.6429
11	CCNE1	0.5556	0.0972	0.6429
11	CEBPA	0.5556	0.0972	0.6429
11	KMT2B	0.5556	0.2222	0.6429
11	WHSC1L1	0.5556	0.3889	0.6923
11	FGFR1	0.2222	0.2222	0.4737
11	NUP93	0.2222	0.0	0.4286
11	CTCF	0.1111	0.0	0.4091
11	MLL4	0.1111	0.0	0.4091
11	NSD3	0.1111	0.0	0.3333
12	NKX2-1	1.0	0.6667	1.0
12	FOXA1	0.6667	0.0	0.75
12	NFKBIA	0.6667	0.0	0.75
12	PRKD1	0.3333	0.0	0.6
13	RTEL1	1.0	1.0	1.0
13	AURKA	0.5	0.0	0.6667
13	GNAS	0.5	0.0	0.6667
14	CDK12	1.0	1.0	1.0
14	ERBB2	0.5	0.0	0.6667
14	PAK1	0.5	0.0	0.6667
