Metodo	Cluster_ID	Gene
Label Propagation	0	YAP1
Label Propagation	0	SH2B3
Label Propagation	0	CDK12
Label Propagation	0	MAP2K4
Label Propagation	0	NKX3-1
Label Propagation	0	JAK2
Label Propagation	0	RET
Label Propagation	0	DNMT1
Label Propagation	0	AXIN2
Label Propagation	0	PPP2R1A
Label Propagation	0	MST1R
Label Propagation	0	IDH1
Label Propagation	0	MLL2
Label Propagation	0	PIK3CG
Label Propagation	0	FAM175A
Label Propagation	0	TEK
Label Propagation	0	ANKRD11
Label Propagation	0	RASA1
Label Propagation	0	FH
Label Propagation	0	ERCC3
Label Propagation	0	PPM1D
Label Propagation	0	DDR2
Label Propagation	0	RAD50
Label Propagation	0	KMT2C
Label Propagation	0	DNMT3A
Label Propagation	0	KIT
Label Propagation	0	SETD2
Label Propagation	0	DROSHA
Label Propagation	0	BARD1
Label Propagation	0	CYLD
Label Propagation	0	PMS1
Label Propagation	0	GRIN2A
Label Propagation	0	AXL
Label Propagation	0	TSC1
Label Propagation	0	MLL
Label Propagation	0	FGF19
Label Propagation	0	RPTOR
Label Propagation	0	PTPRS
Label Propagation	0	BRCA2
Label Propagation	0	POLE
Label Propagation	0	MRE11A
Label Propagation	0	PRDM1
Label Propagation	0	MSH3
Label Propagation	0	MGA
Label Propagation	0	ESR1
Label Propagation	0	SDHB
Label Propagation	0	ATR
Label Propagation	0	MET
Label Propagation	0	PTCH1
Label Propagation	0	CIC
Label Propagation	0	CUL3
Label Propagation	0	GLI1
Label Propagation	0	MYCN
Label Propagation	0	NRAS
Label Propagation	0	FBXW7
Label Propagation	0	BCOR
Label Propagation	0	NOTCH3
Label Propagation	0	SLX4
Label Propagation	0	DOT1L
Label Propagation	0	CHEK2
Label Propagation	0	NOTCH4
Label Propagation	0	BCL6
Label Propagation	0	PREX2
Label Propagation	0	PARP1
Label Propagation	0	NCOA3
Label Propagation	0	ARID1A
Label Propagation	0	U2AF1
Label Propagation	0	NF2
Label Propagation	0	RB1
Label Propagation	0	CSDE1
Label Propagation	0	PRDM14
Label Propagation	0	RECQL4
Label Propagation	0	NTRK2
Label Propagation	0	PIK3R1
Label Propagation	0	RUNX1
Label Propagation	0	SOX17
Label Propagation	0	SOX9
Label Propagation	0	ARID1B
Label Propagation	0	KMT2A
Label Propagation	0	EPHA7
Label Propagation	0	NTRK1
Label Propagation	0	APC
Label Propagation	0	ETV6
Label Propagation	0	FOXP1
Label Propagation	0	NTRK3
Label Propagation	0	PRKD1
Label Propagation	0	BAP1
Label Propagation	0	PDCD1
Label Propagation	0	EPAS1
Label Propagation	0	KMT2B
Label Propagation	0	EPHA3
Label Propagation	0	POLD1
Label Propagation	0	ASXL2
Label Propagation	0	FAT1
Label Propagation	0	PHOX2B
Label Propagation	0	XRCC2
Label Propagation	0	ALK
Label Propagation	0	GSK3B
Label Propagation	0	BTK
Label Propagation	0	MTOR
Label Propagation	0	MALT1
Label Propagation	0	FGFR3
Label Propagation	0	ARID2
Label Propagation	0	TSHR
Label Propagation	0	AR
Label Propagation	0	BRAF
Label Propagation	0	MDC1
Label Propagation	0	MED12
Label Propagation	0	CCND2
Label Propagation	0	NEGR1
Label Propagation	0	PBRM1
Label Propagation	0	NOTCH2
Label Propagation	0	GATA3
Label Propagation	0	BABAM1
Label Propagation	0	SMO
Label Propagation	0	MLL3
Label Propagation	0	PTPRD
Label Propagation	0	HNF1A
Label Propagation	0	HGF
Label Propagation	0	POT1
Label Propagation	0	REL
Label Propagation	0	TSC2
Label Propagation	0	NBN
Label Propagation	0	TP53
Label Propagation	0	NCOR1
Label Propagation	0	IRS1
Label Propagation	0	LATS2
Label Propagation	0	FUBP1
Label Propagation	0	ASXL1
Label Propagation	0	EGFR
Label Propagation	0	ATM
Label Propagation	0	MSH6
Label Propagation	0	B2M
Label Propagation	0	PIK3CA
Label Propagation	0	TCF3
Label Propagation	0	KMT2D
Label Propagation	0	AXIN1
Label Propagation	0	FANCA
Label Propagation	0	PIM1
Label Propagation	0	PDGFRA
Label Propagation	0	TNFAIP3
Label Propagation	0	FGF4
Label Propagation	0	ERCC5
Label Propagation	0	HIST1H1C
Label Propagation	0	CREBBP
Label Propagation	0	ATRX
Label Propagation	0	PIK3C3
Label Propagation	0	PAK7
Label Propagation	0	TET2
Label Propagation	0	KDM5A
Label Propagation	0	KDR
Label Propagation	0	ARAF
Label Propagation	0	BRD4
Label Propagation	0	FGF3
Label Propagation	0	IL10
Label Propagation	0	CBL
Label Propagation	0	INPP4B
Label Propagation	0	KDM6A
Label Propagation	0	PALB2
Label Propagation	0	FOXA1
Label Propagation	0	LATS1
Label Propagation	0	XPO1
Label Propagation	0	DNMT3B
Label Propagation	0	ERCC2
Label Propagation	0	ROS1
Label Propagation	0	EPHB1
Label Propagation	0	EP300
Label Propagation	0	FOXO1
Label Propagation	0	ERBB4
Label Propagation	0	CTNNB1
Label Propagation	0	NOTCH1
Label Propagation	0	SF3B1
Label Propagation	0	IL7R
Label Propagation	0	PTPRT
Label Propagation	0	ZFHX3
Label Propagation	0	INHBA
Label Propagation	0	TGFBR1
Label Propagation	0	NF1
Label Propagation	0	TP63
Label Propagation	0	FLT1
Label Propagation	0	SPEN
Label Propagation	0	BRIP1
Label Propagation	0	KDM5C
Label Propagation	0	PTEN
Label Propagation	0	EPHA5
Label Propagation	0	BLM
Label Propagation	0	MAP3K1
Label Propagation	0	INPPL1
Label Propagation	0	TBX3
Label Propagation	0	FLT4
Label Propagation	0	PLCG2
Label Propagation	0	ERRFI1
Label Propagation	0	EIF1AX
Label Propagation	0	KLF4
Label Propagation	0	TGFBR2
Label Propagation	0	WT1
Label Propagation	0	IKZF1
Label Propagation	0	NSD1
Label Propagation	0	RICTOR
Label Propagation	0	PARK2
Label Propagation	0	IGF2
Label Propagation	0	JAK3
Label Propagation	0	CARD11
Label Propagation	0	PAK1
Label Propagation	0	TERT
Label Propagation	0	PDGFRB
Label Propagation	0	AMER1
Label Propagation	0	TET1
Label Propagation	0	PIK3C2G
Label Propagation	0	MLH1
Label Propagation	0	STAG2
Label Propagation	0	NUF2
Label Propagation	0	NFE2L2
Label Propagation	0	ETV1
Label Propagation	0	PLK2
Label Propagation	0	FLT3
Label Propagation	0	MSH2
Label Propagation	0	DIS3
Label Propagation	0	BRCA1
Label Propagation	0	SMAD4
Label Propagation	0	FLCN
Label Propagation	0	EZH1
Label Propagation	0	CDKN2A
Label Propagation	0	PGR
Label Propagation	0	ARID5B
Label Propagation	0	FGFR4
Label Propagation	0	CSF1R
Label Propagation	0	IRS2
Label Propagation	0	HLA-A
Label Propagation	1	KEAP1
Label Propagation	1	DAXX
Label Propagation	1	RBM10
Label Propagation	1	DICER1
Label Propagation	1	PIK3R2
Label Propagation	1	SPRED1
Label Propagation	1	FGFR2
Label Propagation	1	SCG5
Label Propagation	1	UPF1
Label Propagation	1	SMARCA4
Label Propagation	1	STK11
Label Propagation	1	CXCR4
Label Propagation	1	MEN1
Label Propagation	1	GATA1
Label Propagation	1	XIAP
Label Propagation	1	CD79B
Label Propagation	1	ERBB3
Label Propagation	2	SMYD3
Label Propagation	2	CTCF
